ID_CORRELATIVO,xgboost_standard
66080.0,0.39027807116508484
35864.0,0.047200459986925125
91618.0,0.41336268186569214
63875.0,0.16962631046772003
12653.0,0.3596670925617218
82407.0,0.420612096786499
60272.0,0.2592679262161255
45986.0,0.3818659484386444
40088.0,0.010669233277440071
30671.0,0.17129048705101013
47115.0,0.008580478839576244
87106.0,0.10159114003181458
18985.0,0.011183218099176884
78531.0,0.3933371305465698
99309.0,0.7876647710800171
30856.0,0.02245442010462284
57429.0,0.02249298430979252
90844.0,0.22063708305358887
61193.0,0.04157834127545357
61960.0,0.005274789873510599
27310.0,0.05002008378505707
85688.0,0.03584572672843933
13849.0,0.22890059649944305
20923.0,0.5375057458877563
81184.0,0.015510374680161476
92660.0,0.21972326934337616
52780.0,0.0045928629115223885
58352.0,0.02208087407052517
84217.0,0.667724609375
18894.0,0.07142215967178345
2060.0,0.06969841569662094
49450.0,0.03437761589884758
16422.0,0.20469596982002258
63949.0,0.07135993242263794
14806.0,0.04989011585712433
54228.0,0.021140919998288155
47189.0,0.034515976905822754
52562.0,0.4056999981403351
87245.0,0.3776249289512634
37544.0,0.5688048601150513
30325.0,0.24440917372703552
27069.0,0.04142160341143608
65802.0,0.20779472589492798
64416.0,0.09361544996500015
22027.0,0.045106928795576096
65273.0,0.005886415485292673
28436.0,0.6062850952148438
61160.0,0.010979768820106983
32883.0,0.10100594162940979
64263.0,0.014745930209755898
3036.0,0.049160879105329514
1394.0,0.030895020812749863
15909.0,0.11267825961112976
33028.0,0.029152294620871544
94431.0,0.7415491938591003
54780.0,0.4040120840072632
43674.0,0.03245806694030762
73620.0,0.09834862500429153
75024.0,0.681405782699585
98242.0,0.03531057760119438
8382.0,0.3833443522453308
9870.0,0.017554007470607758
77482.0,0.13606573641300201
93661.0,0.06413394212722778
61203.0,0.029832161962985992
65157.0,0.01256267074495554
6978.0,0.03389732912182808
17470.0,0.02043362520635128
53031.0,0.05593259632587433
37506.0,0.3646017611026764
5012.0,0.3490336537361145
2994.0,0.10860191285610199
17970.0,0.03403155133128166
78783.0,0.07932553440332413
20016.0,0.48332852125167847
12503.0,0.07846040278673172
61154.0,0.10972356796264648
12861.0,0.052877042442560196
67373.0,0.04709909111261368
48455.0,0.006594936363399029
6505.0,0.10928980261087418
61490.0,0.05444736406207085
54247.0,0.32956284284591675
5795.0,0.012755392119288445
28306.0,0.151133194565773
85714.0,0.006664210464805365
82657.0,0.006001487839967012
44030.0,0.01689046062529087
65255.0,0.4174483120441437
64927.0,0.047191888093948364
75324.0,0.014327202923595905
6857.0,0.29217982292175293
11287.0,0.7501146197319031
35241.0,0.010363176465034485
34242.0,0.009540802799165249
69085.0,0.017178134992718697
71311.0,0.04831860214471817
36269.0,0.06311439722776413
14738.0,0.7072753310203552
549.0,0.008329292759299278
3479.0,0.06466677039861679
80866.0,0.5411170125007629
92323.0,0.07074541598558426
43887.0,0.019149944186210632
85023.0,0.06006697565317154
97922.0,0.024913202971220016
16440.0,0.3968766927719116
69117.0,0.4823315441608429
25539.0,0.08007383346557617
12828.0,0.0906376987695694
89828.0,0.07817233353853226
25600.0,0.02568555437028408
24291.0,0.006521507631987333
63983.0,0.1507326066493988
67518.0,0.06326744705438614
82104.0,0.4420745074748993
29260.0,0.0685957819223404
40004.0,0.07395502924919128
65199.0,0.023758623749017715
76117.0,0.1888573318719864
93827.0,0.22509244084358215
29395.0,0.1493130773305893
86252.0,0.02973168157041073
40938.0,0.3393417000770569
24209.0,0.017579954117536545
24037.0,0.018644707277417183
80880.0,0.006492300424724817
33040.0,0.31513512134552
52215.0,0.09393966197967529
38125.0,0.6704356074333191
13173.0,0.02738523855805397
65774.0,0.015411465428769588
16691.0,0.101017065346241
71372.0,0.061104558408260345
33821.0,0.016829751431941986
90285.0,0.010406157933175564
8425.0,0.027675217017531395
36687.0,0.08382371813058853
78613.0,0.4639655649662018
23269.0,0.03720930963754654
65699.0,0.044604942202568054
99079.0,0.021826250478625298
45348.0,0.05488697811961174
40929.0,0.11298172920942307
3792.0,0.48356181383132935
46357.0,0.08931931853294373
62600.0,0.16381186246871948
23863.0,0.01013657171279192
77937.0,0.01941719651222229
335.0,0.0048514376394450665
60070.0,0.01455600280314684
13973.0,0.16793379187583923
45656.0,0.24925123155117035
18176.0,0.10141011327505112
5930.0,0.07425215095281601
86954.0,0.038877688348293304
64225.0,0.03418374061584473
72124.0,0.049366485327482224
2108.0,0.14596010744571686
44109.0,0.20570819079875946
16923.0,0.016535650938749313
70941.0,0.03376775607466698
83294.0,0.10898412019014359
78522.0,0.005884347949177027
95018.0,0.36082765460014343
96818.0,0.23878905177116394
27237.0,0.005013613495975733
84772.0,0.5000224113464355
41563.0,0.24422337114810944
73476.0,0.03735816106200218
72352.0,0.07810042798519135
79414.0,0.0755787268280983
60076.0,0.03946652635931969
80745.0,0.05615699663758278
86202.0,0.03259475156664848
16667.0,0.014619453810155392
61215.0,0.03448301553726196
3297.0,0.10682231932878494
3700.0,0.030744627118110657
70352.0,0.023773863911628723
72752.0,0.4926857650279999
16377.0,0.3584730327129364
455.0,0.07365251332521439
16803.0,0.046356528997421265
45698.0,0.039479292929172516
13350.0,0.2850041091442108
76081.0,0.06069662794470787
77878.0,0.0733293816447258
72854.0,0.005078586284071207
36377.0,0.026458948850631714
64828.0,0.048147138208150864
5048.0,0.0070068142376840115
20341.0,0.16995039582252502
93214.0,0.029939375817775726
70114.0,0.04559854790568352
22778.0,0.009532700292766094
24111.0,0.25190070271492004
91002.0,0.04757325351238251
41036.0,0.015256945043802261
84784.0,0.8985439538955688
77981.0,0.050678230822086334
62877.0,0.21889929473400116
75883.0,0.005526037886738777
65815.0,0.004864316433668137
9256.0,0.36065372824668884
43407.0,0.7416154146194458
2531.0,0.288774311542511
27887.0,0.02250753715634346
12062.0,0.029854033142328262
20044.0,0.48830321431159973
65756.0,0.19949683547019958
93096.0,0.009885902516543865
22795.0,0.07076422870159149
87212.0,0.05589992180466652
35969.0,0.08001811057329178
16574.0,0.38561931252479553
86765.0,0.23674343526363373
15941.0,0.03563687950372696
90109.0,0.6946243047714233
48087.0,0.09087195247411728
58303.0,0.015760747715830803
94111.0,0.32007771730422974
58882.0,0.22190605103969574
68501.0,0.1423867791891098
15523.0,0.08976056426763535
32550.0,0.5399655103683472
66142.0,0.07807804644107819
34097.0,0.007266020402312279
65169.0,0.40990903973579407
97085.0,0.037931401282548904
56165.0,0.4399636685848236
86685.0,0.042148422449827194
70155.0,0.10644325613975525
94728.0,0.38449129462242126
18780.0,0.4728670120239258
94486.0,0.08172603696584702
39723.0,0.046385008841753006
53398.0,0.07240600138902664
49177.0,0.037056390196084976
61923.0,0.2578062117099762
72622.0,0.5335923433303833
78582.0,0.0074963876977562904
55627.0,0.007008260115981102
52808.0,0.34525835514068604
26623.0,0.02617797628045082
68723.0,0.0655747801065445
15319.0,0.12907348573207855
33747.0,0.06480257213115692
73915.0,0.09723544120788574
92776.0,0.11648910492658615
49883.0,0.024370616301894188
98556.0,0.01621166802942753
88865.0,0.0393059104681015
97115.0,0.02208579145371914
54132.0,0.10390367358922958
9554.0,0.046296291053295135
70701.0,0.00728886341676116
5627.0,0.06936543434858322
80129.0,0.014766832813620567
8134.0,0.22384682297706604
69401.0,0.07732617110013962
27103.0,0.2974260449409485
30747.0,0.03325840085744858
83422.0,0.07336365431547165
3842.0,0.027720598503947258
2394.0,0.005152764730155468
6597.0,0.8647255897521973
11139.0,0.059087399393320084
57217.0,0.08336163312196732
3953.0,0.1465413123369217
79429.0,0.44645655155181885
60795.0,0.09475219249725342
56610.0,0.051230624318122864
81632.0,0.4840942621231079
69638.0,0.3305331766605377
86896.0,0.5098872184753418
75514.0,0.3854728639125824
66956.0,0.2881363332271576
70023.0,0.01971426233649254
14775.0,0.2772711217403412
63656.0,0.01669028215110302
86171.0,0.013710849918425083
53818.0,0.007896323688328266
75659.0,0.013851996511220932
60135.0,0.01852164790034294
3003.0,0.008929966948926449
62748.0,0.022291027009487152
48871.0,0.644935131072998
68081.0,0.060320328921079636
10715.0,0.01376989297568798
18278.0,0.4698956310749054
11112.0,0.042069584131240845
10680.0,0.3574465811252594
39089.0,0.06836123019456863
92019.0,0.06813717633485794
23820.0,0.40174978971481323
28533.0,0.013705067336559296
61946.0,0.1829919070005417
68786.0,0.22826248407363892
50374.0,0.024952152743935585
32563.0,0.010415064170956612
91650.0,0.15903741121292114
54629.0,0.07182814925909042
38213.0,0.06097711995244026
23419.0,0.12406700849533081
5647.0,0.11518742144107819
25369.0,0.04134098440408707
61117.0,0.08643072843551636
90892.0,0.18894243240356445
56964.0,0.13950803875923157
73556.0,0.10918823629617691
21316.0,0.3465762734413147
57187.0,0.04338574409484863
50543.0,0.007672391831874847
92908.0,0.006640344858169556
76663.0,0.015293811447918415
50791.0,0.02500384859740734
42964.0,0.3636748790740967
36473.0,0.006078112870454788
41795.0,0.015481856651604176
3005.0,0.05548807978630066
92387.0,0.007499219384044409
90232.0,0.007512465585023165
87360.0,0.0811251848936081
72062.0,0.05767509341239929
29388.0,0.08074849098920822
90178.0,0.04355410113930702
1090.0,0.06690587103366852
22898.0,0.014922553673386574
994.0,0.5396718978881836
74120.0,0.01240153145045042
82594.0,0.01652482897043228
45211.0,0.4396125376224518
83526.0,0.22144107520580292
77504.0,0.04132266715168953
77357.0,0.14088845252990723
94837.0,0.0790034607052803
75345.0,0.01622297242283821
33825.0,0.10708781331777573
67688.0,0.023635584861040115
43567.0,0.06499699503183365
90096.0,0.008592680096626282
84103.0,0.010199002921581268
89217.0,0.030389271676540375
11035.0,0.08849287033081055
73782.0,0.014169535599648952
61029.0,0.027244409546256065
22253.0,0.1905435472726822
71770.0,0.0937294289469719
14851.0,0.6944153308868408
48543.0,0.05910898372530937
53375.0,0.43396133184432983
9239.0,0.25208184123039246
50910.0,0.01908160373568535
7752.0,0.933925211429596
14390.0,0.08944409340620041
38461.0,0.012421421706676483
29014.0,0.05206406116485596
17962.0,0.06907042115926743
56755.0,0.06988043338060379
82489.0,0.08029131591320038
61481.0,0.13025134801864624
21066.0,0.0488717220723629
38231.0,0.10118154436349869
76306.0,0.1099812313914299
32221.0,0.7729123830795288
86030.0,0.22985197603702545
76070.0,0.033355746418237686
81782.0,0.010282311588525772
43513.0,0.032738979905843735
46218.0,0.18058469891548157
41215.0,0.1506275236606598
88994.0,0.07213246822357178
83879.0,0.006185317412018776
55133.0,0.03283977881073952
97682.0,0.12849493324756622
2168.0,0.07914213091135025
32212.0,0.27195486426353455
73618.0,0.07525154203176498
10805.0,0.26910653710365295
48944.0,0.2642621695995331
37538.0,0.19559304416179657
69219.0,0.027568135410547256
99284.0,0.04791344702243805
17593.0,0.22467538714408875
83733.0,0.10534274578094482
3224.0,0.029221458360552788
19283.0,0.5561089515686035
18719.0,0.009402938187122345
96329.0,0.02014380320906639
47823.0,0.3412342071533203
16869.0,0.06480131298303604
60538.0,0.33489465713500977
49291.0,0.2273164689540863
71079.0,0.01932520791888237
25632.0,0.05429299920797348
62251.0,0.48437434434890747
72780.0,0.04836420714855194
13003.0,0.22781431674957275
40002.0,0.05357658118009567
98765.0,0.0074170357547700405
86688.0,0.241200253367424
58320.0,0.3763156831264496
84383.0,0.13108724355697632
76245.0,0.6890568137168884
93031.0,0.015009742230176926
54534.0,0.04426443576812744
58723.0,0.027715738862752914
36529.0,0.13485312461853027
77541.0,0.213706374168396
49677.0,0.4935864210128784
76734.0,0.016874877735972404
99838.0,0.07120069116353989
1529.0,0.9428046345710754
30528.0,0.03674810752272606
11220.0,0.020856425166130066
93804.0,0.03252478688955307
58259.0,0.013531194999814034
20339.0,0.026734983548521996
42577.0,0.4945809841156006
23740.0,0.36808717250823975
7391.0,0.023520270362496376
94300.0,0.1332276165485382
81918.0,0.033031728118658066
25894.0,0.006580481771379709
37142.0,0.27086520195007324
88486.0,0.01797754503786564
17974.0,0.053096525371074677
23522.0,0.007474553771317005
60666.0,0.011181468144059181
2482.0,0.08072899281978607
88646.0,0.39615780115127563
82150.0,0.17915408313274384
86468.0,0.30751606822013855
75758.0,0.05331386253237724
35498.0,0.45984745025634766
86662.0,0.09806136041879654
48888.0,0.6384610533714294
86890.0,0.16663922369480133
80800.0,0.05071553215384483
21045.0,0.06483423709869385
2799.0,0.17108047008514404
10916.0,0.01666828989982605
77435.0,0.06870424002408981
27846.0,0.009289040230214596
9054.0,0.008657337166368961
19538.0,0.7613988518714905
19587.0,0.39642423391342163
92929.0,0.05443296581506729
91755.0,0.06290529668331146
35661.0,0.2718169689178467
60771.0,0.06247774511575699
40120.0,0.015224182046949863
889.0,0.025428349152207375
23531.0,0.01637784019112587
16672.0,0.009354723617434502
10823.0,0.10675960034132004
80285.0,0.2466098666191101
81029.0,0.0068656341172754765
44604.0,0.053905364125967026
39242.0,0.24437782168388367
26560.0,0.10525676608085632
46806.0,0.606413722038269
96785.0,0.020543968304991722
24706.0,0.08590159565210342
88480.0,0.05444705858826637
57315.0,0.03390764817595482
3446.0,0.03484369441866875
12090.0,0.46453744173049927
97040.0,0.6569424867630005
65462.0,0.03777119517326355
5241.0,0.006121191196143627
97418.0,0.07915259897708893
13258.0,0.02511671744287014
89719.0,0.6367809772491455
68834.0,0.03678439185023308
91152.0,0.4726967513561249
48913.0,0.2824339270591736
3626.0,0.013374684378504753
91685.0,0.005993593484163284
8691.0,0.06032276898622513
30925.0,0.09457655251026154
56825.0,0.25214311480522156
3830.0,0.758522093296051
30378.0,0.013477453030645847
77994.0,0.00812597293406725
33864.0,0.0158429816365242
2796.0,0.1725717931985855
46336.0,0.032447122037410736
6057.0,0.1728668510913849
14343.0,0.0170158538967371
97320.0,0.07263173162937164
36178.0,0.02950803004205227
53255.0,0.1290459930896759
80715.0,0.15170176327228546
45459.0,0.11703301221132278
14349.0,0.03954722732305527
81802.0,0.04031253233551979
22939.0,0.01603626273572445
46890.0,0.1489935666322708
70172.0,0.1477026492357254
98942.0,0.04728639870882034
69473.0,0.19658617675304413
60799.0,0.08028754591941833
96623.0,0.5422725677490234
66047.0,0.01689990982413292
22722.0,0.02856605499982834
89798.0,0.010904615744948387
52528.0,0.03630071505904198
4092.0,0.2202899158000946
21782.0,0.2108081579208374
98723.0,0.032709721475839615
83686.0,0.06525976955890656
84689.0,0.17984521389007568
50369.0,0.005044162273406982
76171.0,0.031957779079675674
77288.0,0.04461688920855522
46229.0,0.8017567992210388
56531.0,0.11430078744888306
93788.0,0.03863362967967987
25213.0,0.03329367935657501
14288.0,0.11117164045572281
17576.0,0.051476988941431046
72959.0,0.012664568610489368
37382.0,0.13021452724933624
24649.0,0.07142927497625351
62269.0,0.020067404955625534
26285.0,0.13387423753738403
50918.0,0.2812856137752533
21401.0,0.31376487016677856
6804.0,0.0141769303008914
29533.0,0.9225965738296509
78638.0,0.11580225825309753
58557.0,0.09145180881023407
21840.0,0.12194190174341202
62409.0,0.005056487396359444
42474.0,0.42290690541267395
97174.0,0.26657241582870483
982.0,0.03173881769180298
27505.0,0.007777518592774868
22484.0,0.023126700893044472
93301.0,0.3478327691555023
72723.0,0.00968456082046032
33030.0,0.0756106972694397
46652.0,0.06550660729408264
18514.0,0.015907077118754387
91001.0,0.01400731410831213
65553.0,0.06920896470546722
22916.0,0.1044229120016098
7567.0,0.12175985425710678
63483.0,0.031438302248716354
8040.0,0.006368233356624842
83390.0,0.47139278054237366
69635.0,0.028437970206141472
11931.0,0.05165933817625046
17020.0,0.024877769872546196
82996.0,0.08102952688932419
66758.0,0.021564476191997528
25451.0,0.07507806271314621
57816.0,0.04569757357239723
10408.0,0.02285725437104702
17997.0,0.0764375850558281
20809.0,0.07244635373353958
18073.0,0.016736963763833046
69408.0,0.013292192481458187
14232.0,0.19558165967464447
97769.0,0.11813243478536606
44630.0,0.37326014041900635
30025.0,0.15113741159439087
67366.0,0.2518796920776367
47764.0,0.38963574171066284
75613.0,0.8860275745391846
44568.0,0.34267374873161316
5465.0,0.31907105445861816
15822.0,0.015048728324472904
16082.0,0.10104179382324219
63662.0,0.014184296131134033
691.0,0.9072204232215881
26425.0,0.2285415381193161
4526.0,0.05727319419384003
70441.0,0.1260073482990265
71110.0,0.01596512831747532
40833.0,0.7388033270835876
3148.0,0.06403882056474686
12251.0,0.6802054047584534
85596.0,0.060776274651288986
24117.0,0.04209247604012489
54587.0,0.22574098408222198
54958.0,0.39317938685417175
65105.0,0.8091240525245667
88867.0,0.020806534215807915
87042.0,0.49901169538497925
42750.0,0.057987961918115616
47715.0,0.1667255461215973
3195.0,0.04000798985362053
51160.0,0.0156326312571764
76544.0,0.05299289897084236
25862.0,0.5835056304931641
29504.0,0.2542564570903778
5761.0,0.17741625010967255
72804.0,0.7730422019958496
76085.0,0.1749824434518814
87422.0,0.101964071393013
48691.0,0.020061222836375237
95338.0,0.11590152978897095
94674.0,0.6199507117271423
52769.0,0.20916646718978882
15292.0,0.156032994389534
62957.0,0.037738826125860214
44601.0,0.09959904849529266
16786.0,0.007766259368509054
26420.0,0.018050048500299454
95549.0,0.09712685644626617
8305.0,0.16926229000091553
31436.0,0.2891177535057068
83200.0,0.42122846841812134
35741.0,0.11353399604558945
26488.0,0.018696628510951996
31316.0,0.07278189063072205
42658.0,0.023374363780021667
33872.0,0.005309069063514471
75688.0,0.1724010556936264
59874.0,0.014417290687561035
66182.0,0.018231265246868134
4113.0,0.008817470632493496
41713.0,0.763675332069397
49768.0,0.010730220936238766
51713.0,0.02789144031703472
85097.0,0.09600765258073807
76691.0,0.2592724859714508
42735.0,0.009319869801402092
95616.0,0.03429659828543663
98805.0,0.030058100819587708
8170.0,0.012129188515245914
89204.0,0.037545062601566315
3120.0,0.18073497712612152
33883.0,0.06845685094594955
71963.0,0.005599488504230976
89404.0,0.24107983708381653
9847.0,0.022214172407984734
18028.0,0.010436863638460636
49132.0,0.050658904016017914
21982.0,0.8240537643432617
97709.0,0.19152119755744934
84978.0,0.009977402165532112
31850.0,0.03934122994542122
56548.0,0.1139376163482666
80539.0,0.09046187996864319
99241.0,0.3005433678627014
38535.0,0.03395089879631996
42777.0,0.04224279522895813
