ID_CORRELATIVO,ET_standard
48318.0,0.035055555931170504
9421.0,0.09459932908814213
77916.0,0.001619047619047619
11814.0,0.007046296296296296
61073.0,0.03872964326864481
64158.0,0.09632173899397654
2805.0,0.6526032789828381
72093.0,0.7494527244353207
48104.0,0.18555973266113834
20668.0,0.7003070724701036
68085.0,0.8132534358143259
63923.0,0.06983778785071887
53517.0,0.07978375142744355
3104.0,0.08898803910174849
99805.0,0.031468925339893095
39359.0,0.02581848077319744
18783.0,0.02224405822935234
15511.0,0.0032949735449735455
77153.0,0.055521404509503575
45019.0,0.05133953274858961
85462.0,0.6636098549303026
96718.0,0.04001406926406924
34821.0,0.03267927866458375
22810.0,0.001791380117721679
93544.0,0.08742050779534725
35535.0,0.3968461489439942
65259.0,0.41120044415177404
75047.0,0.10478024623850295
58877.0,0.15472792828634346
64070.0,0.47772175561280944
41996.0,0.010957425331642097
71713.0,0.008461640211640212
38718.0,0.8103343809573169
17155.0,0.18135689917955286
24713.0,0.2091338272211005
62892.0,0.2927497218232576
29011.0,0.07383247833613962
6645.0,0.3999955399003184
41304.0,0.3193276075776078
58739.0,0.09752550155813196
23285.0,0.6035605404707067
48191.0,0.41675035304283736
97795.0,0.004363756613756613
6696.0,0.015403798203719612
64069.0,0.013477032227032225
82691.0,0.33270110293577304
18615.0,0.1354994767215558
62684.0,0.025773606023606024
9287.0,0.10004156256951188
6874.0,0.09256517692547096
22369.0,0.05306886959789436
92953.0,0.6127694938853989
84842.0,0.03645454545454543
28468.0,0.036268607395415854
30792.0,0.014292041292041292
13171.0,0.3612625481878376
17252.0,0.0006666666666666668
40297.0,0.4036636194597425
98009.0,0.02270798416198201
15527.0,0.017057118784215952
7383.0,0.09158773540970538
5269.0,0.02179924704924705
31169.0,0.09914902286796981
23713.0,0.3469751995177263
93782.0,0.33512371993040724
33652.0,0.8554520678690968
50852.0,0.010236568986568988
62065.0,0.11569648769183902
58026.0,0.26834468375317966
75285.0,0.4707197752394125
14705.0,0.001781369689286741
47071.0,0.23134785155087664
37161.0,0.18170177970177978
77239.0,0.09854535401245922
24989.0,0.27495391512376877
90966.0,0.1584489925669715
76360.0,0.4420564340430296
94753.0,0.022490976211177745
84592.0,0.005684392496265225
67471.0,0.12801175215486948
41794.0,0.03145049304805402
31485.0,0.013090557740060592
91545.0,0.05086788892407586
53221.0,0.6593209398758868
8201.0,0.06381546995677426
60467.0,0.6419479647444497
68016.0,0.9024363055432251
38784.0,0.26570240296738024
55226.0,0.16687271389841998
65209.0,0.7110022721617262
75408.0,0.037185891496417815
85243.0,0.003268518518518518
79788.0,0.03272202918913446
61994.0,0.05494132392661805
79195.0,0.04679265435855235
46240.0,0.020812007033461758
22216.0,0.0013227513227513227
70954.0,0.19119749681368967
84807.0,0.014168570559874907
46536.0,0.14859437629801872
36753.0,0.02521411921411922
97859.0,0.15214806656069352
23760.0,0.039396321481167215
85723.0,0.01949086099086099
64710.0,0.41966312133913525
27733.0,0.09081343193843186
81034.0,0.5787513048764497
12401.0,0.0421547619047619
62556.0,0.1827653831956324
93553.0,0.1269213511050928
95020.0,0.03419309016523136
89411.0,0.2292234212256875
49025.0,0.05071204295761122
175.0,0.012887098087098087
41587.0,0.08619793591736277
95452.0,0.2749301741770878
66833.0,0.01404651020066033
35540.0,0.0004761904761904762
27054.0,0.11261286694329989
73979.0,0.23994615295684785
86206.0,0.1515100475126808
44847.0,0.012391534391534393
3840.0,0.005951539201539202
61419.0,0.0375613444526488
41064.0,0.038923557923557915
3234.0,0.0036097883597883598
48912.0,0.24519579622091187
14659.0,0.1248855505095046
95329.0,0.1344404813004557
48199.0,0.4515142232175008
57661.0,0.05813095149105299
91561.0,0.0061903190385776885
98545.0,0.03639828411960848
64053.0,0.8785091447874377
44127.0,0.3681818843476596
19986.0,0.10631439587891198
50281.0,0.02553968253968255
23864.0,0.19112874761404192
10807.0,0.3249374227182511
46633.0,0.24714747983985944
22081.0,0.7731097538987514
58024.0,0.42827659227829534
43243.0,0.023211436711436714
87491.0,0.04593456101772676
8098.0,0.017082753303341535
15691.0,0.0
92195.0,0.025600137909179935
89981.0,0.020839283809872048
61666.0,0.11331047237164377
59887.0,0.11782833051760941
72746.0,0.06564290611349431
97844.0,0.2372198237028469
66080.0,0.4327201441641117
35864.0,0.04341203898208326
91618.0,0.4195228632314479
63875.0,0.17398914381473013
12653.0,0.44918197454885767
82407.0,0.5635060161955643
60272.0,0.175906236151155
45986.0,0.31111395115335905
40088.0,0.009723544973544974
30671.0,0.10232278756484113
47115.0,0.000841047008963051
87106.0,0.29287802589853706
18985.0,0.007750000000000001
78531.0,0.3091750463425944
99309.0,0.847722626453346
30856.0,0.010420354744985478
57429.0,0.026976430976430977
90844.0,0.20140623224093626
61193.0,0.041062003332132994
61960.0,0.0033597883597883595
27310.0,0.060615560927579006
85688.0,0.012427834782642939
13849.0,0.16534369508062366
20923.0,0.6166824317071017
81184.0,0.003621170833203901
92660.0,0.141897260055715
52780.0,0.005354497354497355
58352.0,0.010756206756206758
84217.0,0.6572728816025926
18894.0,0.1128183640255587
2060.0,0.03013989355874194
49450.0,0.018096560846560847
16422.0,0.23074209102531754
63949.0,0.06831641506641502
14806.0,0.07076690573464764
54228.0,0.017673319702258872
47189.0,0.02920492282452436
52562.0,0.47625718368982195
87245.0,0.35951204191009184
37544.0,0.6222020109688664
30325.0,0.15692250079412468
27069.0,0.028433140933140935
65802.0,0.14158543283074893
64416.0,0.048332849249515884
22027.0,0.05234265014513229
65273.0,0.0034660052910052905
28436.0,0.7174546969478552
61160.0,0.016660684831737466
32883.0,0.0585300828467064
64263.0,0.01068624931343378
3036.0,0.08679568746205303
1394.0,0.015091546298656756
15909.0,0.3304469141969147
33028.0,0.06504752875861101
94431.0,0.7362389269692153
54780.0,0.43353263428336003
43674.0,0.026928676642970432
73620.0,0.04324298451862792
75024.0,0.7324215022463431
98242.0,0.056745345054555564
8382.0,0.43059859401619394
9870.0,0.012914477567164342
77482.0,0.07311766847561177
93661.0,0.06339360859498147
61203.0,0.04016432641432638
65157.0,0.019637088693464543
6978.0,0.019913735874262196
17470.0,0.04686796536796534
53031.0,0.12094498849700869
37506.0,0.2905893679906843
5012.0,0.45800257201820255
2994.0,0.18152389783554035
17970.0,0.05832095882951582
78783.0,0.08496692196692193
20016.0,0.2969834991422434
12503.0,0.03431385564648531
61154.0,0.10186592557322313
12861.0,0.14372078447823014
67373.0,0.034107190995044556
48455.0,0.004828042328042328
6505.0,0.07514819478761148
61490.0,0.07370749620749617
54247.0,0.3491622320174955
5795.0,0.0030766363266363267
28306.0,0.15055983312752655
85714.0,0.009516113516113516
82657.0,0.0015617283950617284
44030.0,0.019498075998076007
65255.0,0.4802966882940912
64927.0,0.01561735649520296
75324.0,0.01028851703851704
6857.0,0.1896578071061539
11287.0,0.807272682756449
35241.0,0.0037261904761904763
34242.0,0.006126984126984127
69085.0,0.017502645502645502
71311.0,0.0369087305286963
36269.0,0.05412931495139515
14738.0,0.6568557319591042
549.0,0.0028600288600288603
3479.0,0.03791745552380395
80866.0,0.5636308737242202
92323.0,0.04489023939023937
43887.0,0.018642977392977395
85023.0,0.14937056140317012
97922.0,0.00879879492217632
16440.0,0.612868225540878
69117.0,0.3205872179305636
25539.0,0.03695333212295277
12828.0,0.05101384470717904
89828.0,0.05203051145593302
25600.0,0.013972248631074151
24291.0,0.006415584415584415
63983.0,0.22732098651401647
67518.0,0.01128634533263761
82104.0,0.441891105979488
29260.0,0.06300820707070705
40004.0,0.04280399059971404
65199.0,0.013547229138412324
76117.0,0.2290181369237591
93827.0,0.23030058905610165
29395.0,0.17867351731374737
86252.0,0.03220477100625841
40938.0,0.3019800841013576
24209.0,0.029543650793650792
24037.0,0.010234126984126984
80880.0,0.027539599289599294
33040.0,0.31452993700085097
52215.0,0.05932262636789559
38125.0,0.5570049261297163
13173.0,0.03596320346320346
65774.0,0.012559064029652263
16691.0,0.10374153145989871
71372.0,0.06635248085248081
33821.0,0.020011941761941765
90285.0,0.02266702741702742
8425.0,0.03465752765752764
36687.0,0.09688799501150583
78613.0,0.46045775125972604
23269.0,0.022241985683162158
65699.0,0.022019119769119775
99079.0,0.014741138719228216
45348.0,0.048031866281866266
40929.0,0.0953769563769563
3792.0,0.3636828496746085
46357.0,0.0786739950974288
62600.0,0.13052579538098696
23863.0,0.011069861371489373
77937.0,0.03368106838695074
335.0,0.0020833333333333333
60070.0,0.03315614216701173
13973.0,0.22762948665153207
45656.0,0.1534643248907955
18176.0,0.04158401907607513
5930.0,0.10881330802922588
86954.0,0.03014747474747475
64225.0,0.06976918673947598
72124.0,0.038529723453743045
2108.0,0.11907045702411831
44109.0,0.3535582884949896
16923.0,0.010330873765459258
70941.0,0.023865440115440114
83294.0,0.10778038043267922
78522.0,0.0021437183847898135
95018.0,0.21531839615778436
96818.0,0.15432164277159865
27237.0,0.0028465608465608463
84772.0,0.5591683440607018
41563.0,0.373628289748981
73476.0,0.020745340366795092
72352.0,0.08730256013456468
79414.0,0.11135224346591618
60076.0,0.07722892431524139
80745.0,0.04311286199937717
86202.0,0.03374918131976955
16667.0,0.02731406926406926
61215.0,0.04896996246968742
3297.0,0.08298769713494145
3700.0,0.026206376956376967
70352.0,0.007111398089481754
72752.0,0.31459944684944746
16377.0,0.3893307538578832
455.0,0.03961228201450662
16803.0,0.03650398864507227
45698.0,0.06922501229878213
13350.0,0.29566239917101533
76081.0,0.06909812409812403
77878.0,0.0706672083542271
72854.0,0.0009722222222222221
36377.0,0.018339704026201765
64828.0,0.015170739378035834
5048.0,0.0036426146897415353
20341.0,0.14398086502283494
93214.0,0.03498689273689273
70114.0,0.041032007752595974
22778.0,0.02230723905723906
24111.0,0.3183083150024437
91002.0,0.05760209235209235
41036.0,0.04070646945646945
84784.0,0.7681003209839602
77981.0,0.08683114089321207
62877.0,0.20398069770846314
75883.0,0.0043639971139971135
65815.0,0.003402116402116402
9256.0,0.4951103076447862
43407.0,0.736197317527486
2531.0,0.3855508870548856
27887.0,0.013973785473785477
12062.0,0.018561447811447813
20044.0,0.3270978444028442
65756.0,0.2675050912162479
93096.0,0.0014537037037037038
22795.0,0.13579255716332245
87212.0,0.0828081466129711
35969.0,0.053202874902874876
16574.0,0.42825135245386375
86765.0,0.1626366374253309
15941.0,0.036882266995048936
90109.0,0.5848127343766607
48087.0,0.06067307322307319
58303.0,0.03268412469359196
94111.0,0.3902944668770705
58882.0,0.18648991720554864
68501.0,0.17954074053525115
15523.0,0.048953322230033396
32550.0,0.3913629034115309
66142.0,0.06645511254700238
34097.0,0.0027129614402844914
65169.0,0.28703210999781237
97085.0,0.034953288989733794
56165.0,0.478135797576786
86685.0,0.020309802050287814
70155.0,0.0823292818292818
94728.0,0.3192066062042103
18780.0,0.4117528129445198
94486.0,0.060463027713027674
39723.0,0.0309072915898803
53398.0,0.028721775255456463
49177.0,0.010301561134484827
61923.0,0.26787164262706614
72622.0,0.5687615567993103
78582.0,0.013339947089947091
55627.0,0.0014537037037037038
52808.0,0.48048457589172616
26623.0,0.010843084601030834
68723.0,0.05455539624843193
15319.0,0.05280966165722261
33747.0,0.029715635017145824
73915.0,0.22446733717244405
92776.0,0.10296252081776684
49883.0,0.03739442039442038
98556.0,0.020919001288559138
88865.0,0.062188989612549955
97115.0,0.020124812708233953
54132.0,0.04180304064114862
9554.0,0.10974560062122762
70701.0,0.0031549049049049045
5627.0,0.06125935433675368
80129.0,0.012066137566137567
8134.0,0.17776261455286912
69401.0,0.09799888511209259
27103.0,0.3961547304420133
30747.0,0.11090051223502487
83422.0,0.035000788599624744
3842.0,0.014172077922077924
2394.0,0.02175278850278851
6597.0,0.29409600176903306
11139.0,0.10977143795043236
57217.0,0.0609775132275132
3953.0,0.24186266511266533
79429.0,0.34924292374292387
60795.0,0.08132762990521607
56610.0,0.13283882987086656
81632.0,0.5773924574332857
69638.0,0.48162318477735433
86896.0,0.5864768784971462
75514.0,0.5622029110380634
66956.0,0.24128604530172817
70023.0,0.011304353054353051
14775.0,0.32354799876740337
63656.0,0.005134722011473
86171.0,0.009366867823286386
53818.0,0.0071633073785673275
75659.0,0.023936868686868687
60135.0,0.01965856365856366
3003.0,0.004676961926961928
62748.0,0.018448793309087427
48871.0,0.6954797879932921
68081.0,0.042824986560280665
10715.0,0.01087028712028712
18278.0,0.47272421085694616
11112.0,0.02881126553185378
10680.0,0.437366085647447
39089.0,0.0948355942105759
92019.0,0.036843163595031106
23820.0,0.35484538272849675
28533.0,0.011707238506767888
61946.0,0.14241878225458987
68786.0,0.24532562465761554
50374.0,0.039485589171557194
32563.0,0.0012718202189731622
91650.0,0.2045106837703004
54629.0,0.099095238095238
38213.0,0.04836608933916766
23419.0,0.0512031129963781
5647.0,0.03951161752508081
25369.0,0.023403531908897282
61117.0,0.08284275804670613
90892.0,0.2427330895704885
56964.0,0.06578221261309494
73556.0,0.03161669503336169
21316.0,0.3575225716183365
57187.0,0.04746367776600578
50543.0,0.002861111111111111
92908.0,0.0024294871794871796
76663.0,0.0014170343215311062
50791.0,0.003867724867724867
42964.0,0.4322048321403866
36473.0,0.0002777777777777778
41795.0,0.001507936507936508
3005.0,0.089580552383464
92387.0,0.0010270484875748033
90232.0,0.003527694527694527
87360.0,0.01498323923307784
72062.0,0.03638778132199184
29388.0,0.1631628382119768
90178.0,0.05916590937243112
1090.0,0.02796435435882326
22898.0,0.014018518518518519
994.0,0.5428455167383525
74120.0,0.04172326714536115
82594.0,0.006330727358129126
45211.0,0.31407437349197914
83526.0,0.10431089364512638
77504.0,0.05355924140724503
77357.0,0.18367221893057514
94837.0,0.06133616222746655
75345.0,0.001607558062162107
33825.0,0.09218650603940994
67688.0,0.009098515519568154
43567.0,0.048776258463758444
90096.0,0.005801485227195257
84103.0,0.006444724065970349
89217.0,0.020845238095238097
11035.0,0.07578023365523366
73782.0,0.008074194324194322
61029.0,0.03226366226366226
22253.0,0.23493006094528274
71770.0,0.04881869989247257
14851.0,0.6811365284957234
48543.0,0.031386085509472604
53375.0,0.599087324076519
9239.0,0.12586227835901173
50910.0,0.019965608465608464
7752.0,0.8884979765845739
14390.0,0.19327920776829038
38461.0,0.018726705053025632
29014.0,0.10701964154926588
17962.0,0.053456164653745274
56755.0,0.04814878639878638
82489.0,0.07032072508388294
61481.0,0.08874353424353422
21066.0,0.024743027628188814
38231.0,0.0321430791501644
76306.0,0.06170063099668359
32221.0,0.753565231377695
86030.0,0.17079061078717947
76070.0,0.01907028136919441
81782.0,0.0004761904761904762
43513.0,0.06575207465469353
46218.0,0.19322844375088222
41215.0,0.22554493607002069
88994.0,0.1079394213648599
83879.0,0.005055916305916307
55133.0,0.03306597106597107
97682.0,0.1240609812898192
2168.0,0.0744415651631271
32212.0,0.28094225374940157
73618.0,0.09747952068960979
10805.0,0.24450938966716607
48944.0,0.18044003048276547
37538.0,0.08743458294025239
69219.0,0.0372641895141895
99284.0,0.0671896344396344
17593.0,0.1390721418827447
83733.0,0.04582883789882335
3224.0,0.039615199615199596
19283.0,0.6082036823650677
18719.0,0.004968477818364828
96329.0,0.015466727716727722
47823.0,0.3904190161690163
16869.0,0.060981416721266
60538.0,0.42386929950625823
49291.0,0.1834869961692081
71079.0,0.05343132098316842
25632.0,0.04816826624775653
62251.0,0.45121289344217747
72780.0,0.053550092719501875
13003.0,0.2685138901511561
40002.0,0.10075553303001694
98765.0,0.0018571428571428571
86688.0,0.2653550924204213
58320.0,0.24330659511659036
84383.0,0.08891512867421786
76245.0,0.6380391472678898
93031.0,0.008316137566137567
54534.0,0.029798377548377542
58723.0,0.052837060985181254
36529.0,0.12381697370145044
77541.0,0.15872063333824293
49677.0,0.38614796262857465
76734.0,0.007220700595700596
99838.0,0.04226177460948337
1529.0,0.9098770124431798
30528.0,0.02447709636347283
11220.0,0.04409018759018756
93804.0,0.024352908787119317
58259.0,0.015714285714285715
20339.0,0.024464285714285727
42577.0,0.38360508374437996
23740.0,0.36951895326895345
7391.0,0.04338404290206946
94300.0,0.2468290521078823
81918.0,0.014213230144027499
25894.0,0.001037037037037037
37142.0,0.13205169669676495
88486.0,0.023297558922558928
17974.0,0.06811980104136964
23522.0,0.0020817256650589983
60666.0,0.008309884559884557
2482.0,0.04624863793613791
88646.0,0.4342967720516581
82150.0,0.13950449759793485
86468.0,0.1399647101635503
75758.0,0.061157620114464385
35498.0,0.5120940564153765
86662.0,0.145611111684998
48888.0,0.37841490916490933
86890.0,0.4400861996486469
80800.0,0.058679269804269796
21045.0,0.14301508083053543
2799.0,0.17661735733131198
10916.0,0.01072101972101972
77435.0,0.08703998778998773
27846.0,0.005109788359788359
9054.0,0.005581312680880916
19538.0,0.6346733760800741
19587.0,0.3477741408291003
92929.0,0.046460628695922795
91755.0,0.08666426865584986
35661.0,0.2644235980274434
60771.0,0.08667785980768115
40120.0,0.003919312169312169
889.0,0.031230195730195743
23531.0,0.02868253968253968
16672.0,0.006831559411169651
10823.0,0.1147270674486723
80285.0,0.2919091143563277
81029.0,0.0061415343915343906
44604.0,0.02650408066509761
39242.0,0.11756627799051522
26560.0,0.09453191328221229
46806.0,0.633433224533801
96785.0,0.009952741702741701
24706.0,0.09327722697118229
88480.0,0.02546579228123922
57315.0,0.03103306878306879
3446.0,0.09627899292415859
12090.0,0.3946255188418662
97040.0,0.27524417541522855
65462.0,0.05770950572508047
5241.0,0.017692834942834947
97418.0,0.059692241438077026
13258.0,0.008903559403559403
89719.0,0.7314381781628433
68834.0,0.03788100363510199
91152.0,0.3797966189198399
48913.0,0.39263363497118753
3626.0,0.007321567321567322
91685.0,0.006676254829464989
8691.0,0.05939446634925356
30925.0,0.06835462957521775
56825.0,0.2202540162543562
3830.0,0.7681471891428037
30378.0,0.013870069745069744
77994.0,0.00018518518518518518
33864.0,0.013722840572325451
2796.0,0.10392251040510252
46336.0,0.02365255115255116
6057.0,0.18039560238389213
14343.0,0.035396899396899384
97320.0,0.0687816709039075
36178.0,0.014977814191228825
53255.0,0.09957028003233499
80715.0,0.11796443679777009
45459.0,0.03963569789418034
14349.0,0.021806743870168597
81802.0,0.07486364429630678
22939.0,0.009442706057629188
46890.0,0.11717112322863481
70172.0,0.08424739825982973
98942.0,0.14382432119791141
69473.0,0.18007538776883347
60799.0,0.07719600797870164
96623.0,0.47888283333719994
66047.0,0.027244644244644244
22722.0,0.06122787621162229
89798.0,0.00381386636451208
52528.0,0.0311296558796302
4092.0,0.21437545231571908
21782.0,0.18846584209722095
98723.0,0.03840243090243088
83686.0,0.062086692280765646
84689.0,0.38275086157726784
50369.0,0.0008333333333333334
76171.0,0.07061448475994281
77288.0,0.02400647451963242
46229.0,0.638172819320913
56531.0,0.13953078319462503
93788.0,0.0743508486356886
25213.0,0.03258878158878158
14288.0,0.12496792727548875
17576.0,0.049941463296606474
72959.0,0.005808259419252362
37382.0,0.09816559471667723
24649.0,0.050614009493073625
62269.0,0.01694981316429741
26285.0,0.07320001508443955
50918.0,0.31860632228748204
21401.0,0.2995639731781461
6804.0,0.025159211159211166
29533.0,0.8009523489303071
78638.0,0.11525127026356256
58557.0,0.12435891205711871
21840.0,0.10373785277902915
62409.0,0.00312037037037037
42474.0,0.5814841783069536
97174.0,0.3698235293732086
982.0,0.0366139845992787
27505.0,0.007982804232804232
22484.0,0.05617274392274388
93301.0,0.3427641141676529
72723.0,0.01350462962962963
33030.0,0.040624228275753606
46652.0,0.044686126194119095
18514.0,0.007248917748917749
91001.0,0.03645646945646944
65553.0,0.13004647653630863
22916.0,0.09606913357473389
7567.0,0.11522600682183229
63483.0,0.03741324704549342
8040.0,0.0032989594668755085
83390.0,0.5062947542044186
69635.0,0.051427299845865256
11931.0,0.03486229240610709
17020.0,0.02556191956191957
82996.0,0.06692098788151414
66758.0,0.00985383597883598
25451.0,0.09160237555704753
57816.0,0.030936015375254613
10408.0,0.027887686387686395
17997.0,0.06562548077471231
20809.0,0.11144822307322302
18073.0,0.03869721019721017
69408.0,0.007205194470235496
14232.0,0.1475739681158774
97769.0,0.09424294296843307
44630.0,0.45545190137641584
30025.0,0.1402935872288943
67366.0,0.34742096915300513
47764.0,0.3592435886578311
75613.0,0.8149854861625534
44568.0,0.4128685031477518
5465.0,0.3232914957004131
15822.0,0.01253703703703704
16082.0,0.06684524013459078
63662.0,0.021752886002886
691.0,0.8769056242109553
26425.0,0.21441769241657033
4526.0,0.024446079259004952
70441.0,0.09231664124775574
71110.0,0.03203727753727754
40833.0,0.7805477792649249
3148.0,0.047151133292978036
12251.0,0.5176117423468773
85596.0,0.08677827406429096
24117.0,0.06596524771524769
54587.0,0.2833259518259521
54958.0,0.2867965696617193
65105.0,0.5787970539106365
88867.0,0.017636153062920254
87042.0,0.5863906861678535
42750.0,0.06661937611739528
47715.0,0.18293426036945687
3195.0,0.04484686437445057
51160.0,0.008294843624014009
76544.0,0.029476569643437457
25862.0,0.6922804729142966
29504.0,0.15696718961238199
5761.0,0.2367083071000284
72804.0,0.5448614575935695
76085.0,0.09609070037631684
87422.0,0.09689366996952131
48691.0,0.004665819302881581
95338.0,0.0931653459826348
94674.0,0.5520217698847881
52769.0,0.13763032270849987
15292.0,0.17322250986791757
62957.0,0.060437167134878914
44601.0,0.11126227421815651
16786.0,0.004120370370370371
26420.0,0.015425565175565176
95549.0,0.11151564392014537
8305.0,0.2736188738872145
31436.0,0.377686810526127
83200.0,0.4810768153824437
35741.0,0.14657733090004466
26488.0,0.008891867048213799
31316.0,0.12487753637929659
42658.0,0.011964286293409421
33872.0,0.004137566137566138
75688.0,0.11946782683121071
59874.0,0.01193169793169793
66182.0,0.027710798460798453
4113.0,0.0030070333380950312
41713.0,0.6416169569589587
49768.0,0.003471825881969318
51713.0,0.04657892448681919
85097.0,0.20587507696936735
76691.0,0.24875137710113682
42735.0,0.002378306878306878
95616.0,0.04109476778858824
98805.0,0.04684483109483106
8170.0,0.011137876161178445
89204.0,0.014939601196961588
3120.0,0.10750424740066876
33883.0,0.060339409814425884
71963.0,0.0015252525252525254
89404.0,0.24004292036297362
9847.0,0.006226570201672906
18028.0,0.0022916666666666667
49132.0,0.06616146571293625
21982.0,0.7357603448648012
97709.0,0.25801855506062576
84978.0,0.003544973544973545
31850.0,0.03271897546897546
56548.0,0.12425625899155314
80539.0,0.14117340518777985
99241.0,0.11473674643053212
