ID_CORRELATIVO,ridge_standard
35191.0,0.12450519946932333
99214.0,0.012552574430227476
94474.0,0.09236311722294012
70794.0,0.020125007637399803
96104.0,0.27063582440122447
63209.0,0.07639165525224592
78212.0,0.11659442388302434
9699.0,0.40147644482737554
89800.0,0.1466769732442139
52248.0,0.24409767728274856
48960.0,0.078139116830746
77980.0,0.21987445179927198
58769.0,0.11133689258857674
74585.0,0.08676521601824952
33294.0,0.10883080231887989
93240.0,0.024625120453417616
27238.0,0.15511307636391178
2569.0,0.0911574945443937
51644.0,0.07851442792379477
48318.0,0.08500789400325942
9421.0,0.17970197003841912
77916.0,0.02067667460160246
11814.0,0.001332520718059112
61073.0,0.041979566040826075
64158.0,0.08075880981368555
2805.0,0.18976068007039743
72093.0,0.4924432816217623
48104.0,0.15435402291378097
20668.0,0.16109493111662768
68085.0,0.4835003254737128
63923.0,0.14327566691323332
53517.0,0.05065984837244789
3104.0,0.20900641835641345
99805.0,0.1009090053218308
39359.0,0.016878043334108226
18783.0,0.09962102472165409
15511.0,0.002038568259612602
77153.0,0.15955983488275358
45019.0,0.09793057402320503
85462.0,0.5757114322112908
96718.0,0.007882759248936376
34821.0,0.16727500272212398
22810.0,0.030815071167405582
93544.0,0.12299675367261904
35535.0,0.32512202676130075
65259.0,0.18843356965352678
75047.0,0.08375657138052944
58877.0,0.12533459171285036
64070.0,0.38197499591371525
41996.0,0.0365502248327073
71713.0,0.0042387183399204675
38718.0,0.8993445954341256
17155.0,0.08834096217525676
24713.0,0.4422367957598404
62892.0,0.037884217195639815
29011.0,0.007604293408479858
6645.0,0.19704494615067505
41304.0,0.041745037360584256
58739.0,0.09039240650282186
23285.0,0.062460215453065585
48191.0,0.13367838495388285
97795.0,0.057516156593440816
6696.0,0.24263921092489293
64069.0,0.04372958706793072
82691.0,0.25092716142686233
18615.0,0.13415052629580118
62684.0,0.005745898643850938
9287.0,0.24149124196069968
6874.0,0.004900431918221495
22369.0,0.01592961129604731
92953.0,0.34051373038876326
84842.0,0.011649916849336398
28468.0,0.07552919468621953
30792.0,0.007642585977469821
13171.0,0.5211378794532486
17252.0,0.040110935129276534
40297.0,0.37717025849705604
98009.0,0.00954858681389641
15527.0,0.18379843285348063
7383.0,0.16773812635852636
5269.0,0.008568251879791284
31169.0,0.10999467161090845
23713.0,0.42827205747636204
93782.0,0.7446537385899541
33652.0,0.6192657075264332
50852.0,0.009817797710290293
62065.0,0.05837979741199995
58026.0,0.20770536065044384
75285.0,0.5503536044614067
14705.0,0.09063331882582415
47071.0,0.0922515915434625
37161.0,0.21315700701349577
77239.0,0.05410425116261149
24989.0,0.1324909698508867
90966.0,0.2556707947893608
76360.0,0.48799270559092656
94753.0,0.02370731438167133
84592.0,0.04721674108957245
67471.0,0.01932352769588003
41794.0,0.01827393594255151
31485.0,0.14187134103162286
91545.0,0.23535684609101076
53221.0,0.4300368474989356
8201.0,0.025974900853382974
60467.0,0.438698446943921
68016.0,0.843953492197238
38784.0,0.3072267470537555
55226.0,0.19415156186584898
65209.0,0.4973359864191599
75408.0,0.022924022022911602
85243.0,0.022178509881836436
79788.0,0.03514193086577824
61994.0,0.12078133125399938
79195.0,0.3212178127280798
46240.0,0.17906056552651667
22216.0,0.018236885440970234
70954.0,0.20692359039361094
84807.0,0.002869325068352469
46536.0,0.19345915307520425
36753.0,0.011681641270942456
97859.0,0.17826782595501756
23760.0,0.024626417265780198
85723.0,0.0445025582244764
64710.0,0.13987535417338992
27733.0,0.13729795707833495
81034.0,0.40281699628906126
12401.0,0.023003532120448998
62556.0,0.20704871368215022
93553.0,0.18361583412282365
95020.0,0.0320271330518191
89411.0,0.07936418918682565
49025.0,0.05505060597113169
175.0,0.008464661006196191
41587.0,0.11818790163557102
95452.0,0.19644448761657674
66833.0,0.033168424554950546
35540.0,0.0024630402680462992
27054.0,0.12839464870549389
73979.0,0.12771845799674253
86206.0,0.23947653641598388
44847.0,0.006414638656442956
3840.0,0.022232361423971794
61419.0,0.06912851233659537
41064.0,0.004092285698484793
3234.0,0.06719994655082463
48912.0,0.4992182108875723
14659.0,0.03836010589855616
95329.0,0.09321616928696315
48199.0,0.1581607056587536
57661.0,0.1232496261311096
91561.0,0.15266599351378513
98545.0,0.1165473258149286
64053.0,0.8825310509665495
44127.0,0.2616952433676486
19986.0,0.5166562237546097
50281.0,0.17904910736266774
23864.0,0.1422121512241396
10807.0,0.5320717863531254
46633.0,0.32865090868530655
22081.0,0.2174389503283089
58024.0,0.2395316304213354
43243.0,0.03841609363715341
87491.0,0.2535279881408538
8098.0,0.0031141462539509
15691.0,0.013880640055696884
92195.0,0.12271077497969574
89981.0,0.07367893616948662
61666.0,0.04725265605237317
59887.0,0.11070244857850974
72746.0,0.16683792040786424
97844.0,0.06342005244279281
66080.0,0.20680577155809066
35864.0,0.2737278375482198
91618.0,0.3524255002064746
63875.0,0.02104874453192976
12653.0,0.48567220346141304
82407.0,0.3210973637293787
60272.0,0.19030246552466049
45986.0,0.1972252564699631
40088.0,0.014897026794500664
30671.0,0.3442540441856628
47115.0,0.0005921355200724131
87106.0,0.11290513877931024
18985.0,0.07680153441186996
78531.0,0.28651543490868026
99309.0,0.4795801948532362
30856.0,0.23112614611850485
57429.0,0.011903322872730321
90844.0,0.13150418662354504
61193.0,0.042838036484426564
61960.0,0.0011741910143188202
27310.0,0.21843140010579323
85688.0,0.0607844264384465
13849.0,0.062035182134008965
20923.0,0.2395411142035574
81184.0,0.05104741900357678
92660.0,0.20746460412753737
52780.0,0.008142631136718434
58352.0,0.02359287123539539
84217.0,0.5497487615722871
18894.0,0.12694252840232523
2060.0,0.08337642888903593
49450.0,0.055618952299252594
16422.0,0.24163928051932876
63949.0,0.07263297148963142
14806.0,0.034082236003075195
54228.0,0.007517100911625346
47189.0,0.16123160383191343
52562.0,0.42871612313244345
87245.0,0.3803485846917664
37544.0,0.3314949534049737
30325.0,0.24391779350876508
27069.0,0.020654231648300474
65802.0,0.1714410230989826
64416.0,0.09411111128938073
22027.0,0.19868298596477776
65273.0,0.0378533383835848
28436.0,0.3057036239852867
61160.0,0.0057168861621069034
32883.0,0.11918846869317125
64263.0,0.012135280967499478
3036.0,0.16900298269209107
1394.0,0.2213258326951085
15909.0,0.06476512107469505
33028.0,0.20125990070876892
94431.0,0.6587148188384652
54780.0,0.47941798368218774
43674.0,0.13875691428347947
73620.0,0.11442639724082594
75024.0,0.21393637370360927
98242.0,0.0839812082426873
8382.0,0.24361969229235053
9870.0,0.2873098855625162
77482.0,0.09951887408488715
93661.0,0.16781621237821673
61203.0,0.024800968174789224
65157.0,0.23460234355068432
6978.0,0.05580682170250723
17470.0,0.0028951477977919816
53031.0,0.022152094168221004
37506.0,0.07631809757503029
5012.0,0.1858925797700012
2994.0,0.06086789816761548
17970.0,0.02054527755128878
78783.0,0.07518064519451576
20016.0,0.5345328722709791
12503.0,0.10625709255436759
61154.0,0.07129167975715513
12861.0,0.24567039141874297
67373.0,0.08322401683377131
48455.0,0.03494673083829318
6505.0,0.08885540527354749
61490.0,0.10051749971030942
54247.0,0.3563623850185834
5795.0,0.022874450974242438
28306.0,0.13480560505428504
85714.0,0.009443640033874805
82657.0,0.012496413341018697
44030.0,0.0017760978080058772
65255.0,0.4528466626555165
64927.0,0.11577135463652445
75324.0,0.007353832804153488
6857.0,0.22810573425157962
11287.0,0.47913689581726504
35241.0,0.0013530792978335064
34242.0,0.006341191674134791
69085.0,0.011274877687081781
71311.0,0.12709245275444733
36269.0,0.07236980205887929
14738.0,0.2608527833952059
549.0,0.002411423339148918
3479.0,0.08979050980790694
80866.0,0.4129826262979575
92323.0,0.0639895252188323
43887.0,0.010517955579756764
85023.0,0.10259284398476515
97922.0,0.12499990630339368
16440.0,0.7304092447250028
69117.0,0.4311296287371746
25539.0,0.02556731491587353
12828.0,0.21549556149769816
89828.0,0.08297523280737744
25600.0,0.06314121225660185
24291.0,0.006006083559608582
63983.0,0.19574605477582496
67518.0,0.0639615443740812
82104.0,0.5589413643584259
29260.0,0.19820704399476352
40004.0,0.09291950001816027
65199.0,0.2857425975657477
76117.0,0.1964456635604178
93827.0,0.18381608697410587
29395.0,0.12369519265937386
86252.0,0.12847051954449398
40938.0,0.2766434643891163
24209.0,0.006903288230854327
24037.0,0.018445658459586213
80880.0,0.022759700967347106
33040.0,0.20886797051826717
52215.0,0.16493053074737263
38125.0,0.13628225998090862
13173.0,0.010523193131893586
65774.0,0.06332853601728738
16691.0,0.12099098270875051
71372.0,0.02742410496028277
33821.0,0.039194483493486885
90285.0,0.029936071837692906
8425.0,0.0444417940161517
36687.0,0.07697773241455293
78613.0,0.5132065685284939
23269.0,0.015486617708384902
65699.0,0.029841221817005756
99079.0,0.022550522662841164
45348.0,0.02316582832076954
40929.0,0.24884986123229746
3792.0,0.28667772820933135
46357.0,0.05575788612421426
62600.0,0.21827926814938162
23863.0,0.05942015582945563
77937.0,0.02635267446050011
335.0,0.007316185401858864
60070.0,0.12976299881307488
13973.0,0.2463877326128991
45656.0,0.16922311262795575
18176.0,0.11812165933645855
5930.0,0.0988814526232237
86954.0,0.034829699867316675
64225.0,0.05894012643778985
72124.0,0.10329329588936174
2108.0,0.07553811961842041
44109.0,0.23697134150595248
16923.0,0.032400979213140335
70941.0,0.04189461475199373
83294.0,0.14121072801262322
78522.0,0.03414108171798238
95018.0,0.22207232235282504
96818.0,0.2280489986114175
27237.0,0.012419225355127149
84772.0,0.47849037852790555
41563.0,0.030911822926991607
73476.0,0.17915367101057064
72352.0,0.11646152630138305
79414.0,0.0993544387180541
60076.0,0.07287754843668896
80745.0,0.009696507511917144
86202.0,0.008962085671837448
16667.0,0.06188148002198795
61215.0,0.23695823501973004
3297.0,0.18986201006481337
3700.0,0.02840172602203896
70352.0,0.14795280443854342
72752.0,0.32676537207082174
16377.0,0.1713787013461024
455.0,0.15498220463241744
16803.0,0.10289947274891484
45698.0,0.10498122400858519
13350.0,0.23053380285064
76081.0,0.04774341261603487
77878.0,0.08064018646394902
72854.0,0.013159248409059915
36377.0,0.31822815014149475
64828.0,0.15538953417335535
5048.0,0.08744884225127036
20341.0,0.25451091516121493
93214.0,0.00644280466411278
70114.0,0.05116422460694636
22778.0,0.026904912339282182
24111.0,0.23002168142709659
91002.0,0.02765044392664284
41036.0,0.03369258587432113
84784.0,0.6617550307186578
77981.0,0.13068904657355382
62877.0,0.286495450944839
75883.0,0.01623037927945585
65815.0,0.020638158915618602
9256.0,0.3766326500085934
43407.0,0.5117244479858541
2531.0,0.26966263259115
27887.0,0.031322005419302475
12062.0,0.034508259711373016
20044.0,0.3820222126308426
65756.0,0.19496596005388117
93096.0,0.004734453426315747
22795.0,0.04666552249253963
87212.0,0.16610580615822623
35969.0,0.050708101456257725
16574.0,0.3749006193850284
86765.0,0.1942229716843718
15941.0,0.05212128502409659
90109.0,0.2893176923962792
48087.0,0.10715165193986646
58303.0,0.030254566726592293
94111.0,0.18361989340344856
58882.0,0.24691834628245612
68501.0,0.13159647154293536
15523.0,0.11133876072807318
32550.0,0.05584803808417899
66142.0,0.06862566146458661
34097.0,0.08461684096596997
65169.0,0.3754094465940853
97085.0,0.13954782171173138
56165.0,0.479138597749609
86685.0,0.0577243828537987
70155.0,0.17183036802794593
94728.0,0.2989830300936952
18780.0,0.38925136375183744
94486.0,0.08375125393869014
39723.0,0.05012135400726239
53398.0,0.05264773221439607
49177.0,0.11700424167620113
61923.0,0.31969729151125487
72622.0,0.5383368829801649
78582.0,8.257248128429377e-05
55627.0,0.012624491696309418
52808.0,0.319355630374308
26623.0,0.0549005729812113
68723.0,0.045747329139546024
15319.0,0.05702045172472971
33747.0,0.09027202402691921
73915.0,0.028983389449592233
92776.0,0.13773959119696455
49883.0,0.02143392120025939
98556.0,0.03572102024372714
88865.0,0.07262359583742133
97115.0,0.27081310445683326
54132.0,0.17320909393977602
9554.0,0.12672807402637068
70701.0,0.0050184134941560045
5627.0,0.04682567365212856
80129.0,0.043743596199204
8134.0,0.1463725719373883
69401.0,0.07355649667017657
27103.0,0.14017609827709604
30747.0,0.03775778789022095
83422.0,0.07291671116196688
3842.0,0.03069226519604977
2394.0,0.004576250772043435
6597.0,0.33938622022316567
11139.0,0.17505973969255725
57217.0,0.06436211792767414
3953.0,0.07913396377911992
79429.0,0.20875239779654134
60795.0,0.10200160204760185
56610.0,0.17673224273269042
81632.0,0.3817568072523138
69638.0,0.2530064966578354
86896.0,0.244781410538393
75514.0,0.2996582226456133
66956.0,0.2716813620784079
70023.0,0.03946028955892095
14775.0,0.4081336132676557
63656.0,0.07934464802676315
86171.0,0.0699093657472123
53818.0,0.013590323398963737
75659.0,0.002856924941475228
60135.0,0.016669461999719797
3003.0,0.017791655542900416
62748.0,0.012105527056401317
48871.0,0.23969739811808502
68081.0,0.07253283650308148
10715.0,0.09567329663782863
18278.0,0.441380964106527
11112.0,0.07012642507210178
10680.0,0.314433558922613
39089.0,0.1283200143642806
92019.0,0.016114994855258472
23820.0,0.3162428416077004
28533.0,0.24411200620563833
61946.0,0.2333137000996801
68786.0,0.12447389215622948
50374.0,0.14410958229544943
32563.0,0.05736026675871002
91650.0,0.13441226363159858
54629.0,0.05540940474379602
38213.0,0.04985607855739015
23419.0,0.06954721175343495
5647.0,0.07086877202541343
25369.0,0.05397243236226353
61117.0,0.09260007039501732
90892.0,0.23191451570835683
56964.0,0.2635983486159122
73556.0,0.10574070489210984
21316.0,0.4369290310306885
57187.0,0.056999085805899324
50543.0,0.00308514341744301
92908.0,0.005304269554763716
76663.0,0.047010200815309565
50791.0,0.006447972164107166
42964.0,0.25946935901063306
36473.0,0.04934171338134096
41795.0,0.03039611008870299
3005.0,0.09091381587374033
92387.0,0.027534722812804318
90232.0,0.02636175787962432
87360.0,0.09497766515480353
72062.0,0.0076911094802692296
29388.0,0.15935463052950125
90178.0,0.08786127075864901
1090.0,0.05477317469277385
22898.0,0.024294958985568126
994.0,0.6110872220185329
74120.0,0.014652985999307819
82594.0,0.047671603093007914
45211.0,0.256954072786806
83526.0,0.11430757263015766
77504.0,0.03339231091016443
77357.0,0.2052127714315767
94837.0,0.06379880967260655
75345.0,0.17681840094456194
33825.0,0.13886930804591502
67688.0,0.02533891542678654
43567.0,0.09372502076229984
90096.0,0.068891576052397
84103.0,0.11067153309616466
89217.0,0.03497648331555494
11035.0,0.15715956576051573
73782.0,0.004460303982494211
61029.0,0.0077520909081290916
22253.0,0.18748687451506982
71770.0,0.10342756811690695
14851.0,0.4204144359592947
48543.0,0.09618268157592365
53375.0,0.4798199167319365
9239.0,0.23010180645307668
50910.0,0.0158593928344942
7752.0,0.9304057065926618
14390.0,0.06720679232857207
38461.0,0.13214136028667717
29014.0,0.06787132482550816
17962.0,0.07417762865680168
56755.0,0.04868271322453872
82489.0,0.0728529429397273
61481.0,0.1633418710187168
21066.0,0.07431371123868544
38231.0,0.21307100562671938
76306.0,0.06187755398540106
32221.0,0.2930748066372462
86030.0,0.2509364034271546
76070.0,0.116902803771449
81782.0,0.026061547107438937
43513.0,0.060101894678122623
46218.0,0.2222932421307045
41215.0,0.09875373885550577
88994.0,0.06827070757482029
83879.0,0.006034801220293525
55133.0,0.02027706391653223
97682.0,0.023507148851454034
2168.0,0.1075460938534301
32212.0,0.3961190435957856
73618.0,0.15656248894376582
10805.0,0.1977412573066936
48944.0,0.24727953047180118
37538.0,0.039749883064060715
69219.0,0.031543063756892704
99284.0,0.12686129479741878
17593.0,0.06103647421403743
83733.0,0.1646419324290634
3224.0,0.0038785168477823415
19283.0,0.2507969866007758
18719.0,0.03885982344412022
96329.0,0.00303361731303493
47823.0,0.11532551642603851
16869.0,0.10278747841649342
60538.0,0.15048541887750425
49291.0,0.27931349484331186
71079.0,0.07518654105924934
25632.0,0.06912801656183043
62251.0,0.2437227944835103
72780.0,0.1920783005936402
13003.0,0.12125041386859044
40002.0,0.04102776384405449
98765.0,0.014987352694244251
86688.0,0.2750066056657679
58320.0,0.4061758482703047
84383.0,0.047239830546715204
76245.0,0.4637681019312608
93031.0,0.0332150018130518
54534.0,0.021155790106359512
58723.0,0.04829152815240883
36529.0,0.16841493416218972
77541.0,0.22712289703206984
49677.0,0.21080523421871075
76734.0,0.13086010745731183
99838.0,0.1009925296865653
1529.0,0.8611016608421699
30528.0,0.07532727704630297
11220.0,0.017008204392215093
93804.0,0.013258227788270228
58259.0,0.001143134804794476
20339.0,0.05738348050110101
42577.0,0.4137854850643227
23740.0,0.13410662760808617
7391.0,0.10548649340806977
94300.0,0.07460763569538342
81918.0,0.10864864863290745
25894.0,0.018072144650083066
37142.0,0.208707554211503
88486.0,0.01272325301737703
17974.0,0.15687474358104375
23522.0,0.06462997320227587
60666.0,0.024431391481622985
2482.0,0.09830996334809414
88646.0,0.27442923117850765
82150.0,0.28125766338629515
86468.0,0.14233555495186584
75758.0,0.08313597889393042
35498.0,0.14213650756004037
86662.0,0.14933965617062545
48888.0,0.014950775085147765
86890.0,0.33018324919650116
80800.0,0.11104015422735429
21045.0,0.12212019877085835
2799.0,0.2066767744461752
10916.0,0.025608849595487447
77435.0,0.08152051457443191
27846.0,0.008776654176898028
9054.0,0.024393729743866322
19538.0,0.6370152472175459
19587.0,0.2911774531368188
92929.0,0.05641275072265202
91755.0,0.37275552374065657
35661.0,0.21393333207484577
60771.0,0.04599763568535038
40120.0,0.037509127674420974
889.0,0.013340604230247705
23531.0,0.020938922564343654
16672.0,0.02132213188174059
10823.0,0.2334180914316876
80285.0,0.07640330899049667
81029.0,0.027380768502824948
44604.0,0.0471013478783458
39242.0,0.18750609596916243
26560.0,0.14564988124393985
46806.0,0.394866011401691
96785.0,0.013208657175940535
24706.0,0.21375540986225902
88480.0,0.08708832410993651
57315.0,0.08029900907099666
3446.0,0.1616721000241525
12090.0,0.4138303257085425
97040.0,0.2328977136170748
65462.0,0.13338559985784795
5241.0,0.007391193796156012
97418.0,0.22328047263921771
13258.0,0.003223744870030242
89719.0,0.45817353868379024
68834.0,0.04125319311136656
91152.0,0.1605872615463676
48913.0,0.3000353705728768
3626.0,0.02607921584121522
91685.0,0.007583207233969942
8691.0,0.2292174663533276
30925.0,0.08510961408623688
56825.0,0.19127728257081597
3830.0,0.6830032872507508
30378.0,0.0033439683127817242
77994.0,0.013368821525272847
33864.0,0.13726938477362702
2796.0,0.215579280866229
46336.0,0.0235104312883106
6057.0,0.23108531432257057
14343.0,0.10161369686432171
97320.0,0.07133018732246481
36178.0,0.008757877848216845
53255.0,0.27735022227935374
80715.0,0.15017771489932788
45459.0,0.1754104743465551
14349.0,0.17906797086748505
81802.0,0.09334433353631401
22939.0,0.06746329971505596
46890.0,0.19391580982030293
70172.0,0.19421306584781853
98942.0,0.44246117566443544
69473.0,0.1261357338434593
60799.0,0.09631705569441196
96623.0,0.4219280942915729
66047.0,0.014304341484048291
22722.0,0.010807119802515445
89798.0,0.10969857437670517
52528.0,0.09014116257657927
4092.0,0.1462440066298865
21782.0,0.15797386727295679
98723.0,0.042903410141073794
83686.0,0.15481103286827208
84689.0,0.12243587922951188
50369.0,0.014974191009421156
76171.0,0.1489006328878615
77288.0,0.15479305949613997
46229.0,0.283838377318445
56531.0,0.07427074095018014
93788.0,0.0634069840636501
25213.0,0.04434107873920546
14288.0,0.2382364131609089
17576.0,0.06430243473600808
72959.0,0.03911783762889043
37382.0,0.017968996050792087
24649.0,0.05879102687851109
62269.0,0.1551848583341436
26285.0,0.2300458821398955
50918.0,0.08811422815106332
21401.0,0.2766836716647792
6804.0,0.03674079032512194
29533.0,0.8724660138303937
78638.0,0.06005317190823419
58557.0,0.07471677626970191
21840.0,0.11896413823274377
62409.0,0.0016265438676555078
42474.0,0.4947470998113321
97174.0,0.2530460761278932
982.0,0.06965917305524191
27505.0,0.005952128219263591
22484.0,0.10837062865051465
93301.0,0.24171233119375807
72723.0,0.13678229814653511
33030.0,0.0902665928800098
46652.0,0.15662984373722122
18514.0,0.00685493565467711
91001.0,0.014056215937821567
65553.0,0.12492994704732474
22916.0,0.17510530899546178
7567.0,0.15603391603581496
63483.0,0.06047615935309329
8040.0,0.004807817729035733
83390.0,0.32067287403992956
69635.0,0.01565702992618417
11931.0,0.17467251022466243
17020.0,0.08409644071043908
82996.0,0.06464690198454975
66758.0,0.025764500566292578
25451.0,0.1360738118140546
57816.0,0.12606228870847122
10408.0,8.99359148495152e-08
17997.0,0.06317114978918972
20809.0,0.04380366119776507
18073.0,0.005293914241261937
69408.0,0.05248316784889076
14232.0,0.3036921347578855
97769.0,0.215317244481101
44630.0,0.31446307127609685
30025.0,0.23084666493851586
67366.0,0.1975685103657124
47764.0,0.19504670471437754
75613.0,0.6758360848667595
44568.0,0.29578159799512543
5465.0,0.17765334095386742
15822.0,0.007756787480052071
16082.0,0.27169962232801426
63662.0,0.09272797704009546
691.0,0.8477910899859402
26425.0,0.3617269255018224
4526.0,0.03947912948970694
70441.0,0.0723095748520114
71110.0,0.005121851809746848
40833.0,0.5807923503088823
3148.0,0.16812912139875352
12251.0,0.2720593988241667
85596.0,0.05016275812409059
24117.0,0.087976058676688
54587.0,0.01646879090396709
54958.0,0.27192357771819775
65105.0,0.5061192488703159
88867.0,0.030911864201216676
87042.0,0.2631595201048324
42750.0,0.027974384285894195
47715.0,0.10841032757559811
3195.0,0.08398162839340778
51160.0,0.042568705484021856
76544.0,0.09931944338041794
25862.0,0.4310614096220417
29504.0,0.15305629874146331
5761.0,0.31465854239067464
72804.0,0.4618240803706792
76085.0,0.22769128162027696
87422.0,0.0776416764719799
48691.0,0.22627520216424488
95338.0,0.22881730127713903
94674.0,0.40119178050563986
52769.0,0.19779858316864413
15292.0,0.13106256878567568
62957.0,0.0553649747497946
44601.0,0.10579283987265135
16786.0,0.07093194025368184
26420.0,0.0016563637290441028
95549.0,0.21270422593002697
8305.0,0.08060746543126922
31436.0,0.3181384395372208
83200.0,0.3382632045174882
35741.0,0.40500125982615665
26488.0,0.11898426499744962
31316.0,0.08442407115049061
42658.0,0.15677130903084036
33872.0,0.003589369493211638
75688.0,0.15051441611671154
59874.0,0.03676688897256131
66182.0,0.14398155199792884
4113.0,0.05473843373466039
41713.0,0.3713676156745955
49768.0,0.033825600707280704
51713.0,0.027732999069623527
85097.0,0.14102770652068816
76691.0,0.3493420115644751
42735.0,0.01093715483363332
95616.0,0.026105537430761303
98805.0,0.015535453536770388
8170.0,0.13031043996062158
89204.0,0.21787766461072136
3120.0,0.27874552643257694
33883.0,0.05767295372196065
71963.0,0.01378840610165937
89404.0,0.18783031542566675
9847.0,0.29366790696271206
18028.0,0.001998615410621342
49132.0,0.03242005748627845
21982.0,0.7476603407237563
97709.0,0.3745368603779705
84978.0,0.009625450140106986
31850.0,0.01538831479865743
56548.0,0.15744640251586894
80539.0,0.1594156796030707
99241.0,0.2464949151962987
38535.0,0.01744342318373398
