ID_CORRELATIVO,KNN256_standard
44194.0,0.05078125
80652.0,0.07421875
22356.0,0.45703125
56887.0,0.09375
54654.0,0.5234375
81154.0,0.625
60139.0,0.03125
49481.0,0.4375
13027.0,0.2734375
6073.0,0.0625
21221.0,0.0078125
78849.0,0.0234375
98453.0,0.1171875
43204.0,0.06640625
49495.0,0.07421875
50040.0,0.12109375
62238.0,0.265625
96941.0,0.09375
51613.0,0.09375
28840.0,0.08984375
88334.0,0.171875
40679.0,0.21484375
91906.0,0.45703125
61997.0,0.0546875
96234.0,0.2265625
35191.0,0.1640625
99214.0,0.0390625
94474.0,0.078125
70794.0,0.01171875
96104.0,0.234375
63209.0,0.07421875
78212.0,0.203125
9699.0,0.51953125
89800.0,0.12890625
52248.0,0.2421875
48960.0,0.15625
77980.0,0.234375
58769.0,0.203125
74585.0,0.046875
33294.0,0.078125
93240.0,0.0390625
27238.0,0.03515625
2569.0,0.12109375
51644.0,0.125
48318.0,0.0546875
9421.0,0.12109375
77916.0,0.0078125
11814.0,0.0078125
61073.0,0.06640625
64158.0,0.09765625
2805.0,0.35546875
72093.0,0.55078125
48104.0,0.25
20668.0,0.37109375
68085.0,0.40234375
63923.0,0.14453125
53517.0,0.05859375
3104.0,0.11328125
99805.0,0.07421875
39359.0,0.13671875
18783.0,0.078125
15511.0,0.01171875
77153.0,0.1640625
45019.0,0.05078125
85462.0,0.47265625
96718.0,0.046875
34821.0,0.0625
22810.0,0.0859375
93544.0,0.1171875
35535.0,0.41015625
65259.0,0.4609375
75047.0,0.12890625
58877.0,0.21484375
64070.0,0.41015625
41996.0,0.0703125
71713.0,0.0078125
38718.0,0.32421875
17155.0,0.21484375
24713.0,0.2421875
62892.0,0.20703125
29011.0,0.1171875
6645.0,0.19140625
41304.0,0.12109375
58739.0,0.09765625
23285.0,0.3515625
48191.0,0.19140625
97795.0,0.01171875
6696.0,0.2734375
64069.0,0.08203125
82691.0,0.296875
18615.0,0.12890625
62684.0,0.03515625
9287.0,0.37890625
6874.0,0.08203125
22369.0,0.14453125
92953.0,0.37890625
84842.0,0.0546875
28468.0,0.09375
30792.0,0.03515625
13171.0,0.25
17252.0,0.0
40297.0,0.3046875
98009.0,0.046875
15527.0,0.20703125
7383.0,0.15625
5269.0,0.046875
31169.0,0.078125
23713.0,0.32421875
93782.0,0.4375
33652.0,0.37890625
50852.0,0.02734375
62065.0,0.25390625
58026.0,0.20703125
75285.0,0.1953125
14705.0,0.08203125
47071.0,0.140625
37161.0,0.109375
77239.0,0.09765625
24989.0,0.21484375
90966.0,0.15625
76360.0,0.31640625
94753.0,0.04296875
84592.0,0.03125
67471.0,0.23046875
41794.0,0.078125
31485.0,0.1796875
91545.0,0.19140625
53221.0,0.45703125
8201.0,0.078125
60467.0,0.57421875
68016.0,0.484375
38784.0,0.2265625
55226.0,0.1796875
65209.0,0.4296875
75408.0,0.07421875
85243.0,0.015625
79788.0,0.12890625
61994.0,0.15625
79195.0,0.35546875
46240.0,0.16796875
22216.0,0.01953125
70954.0,0.13671875
84807.0,0.015625
46536.0,0.22265625
36753.0,0.046875
97859.0,0.22265625
23760.0,0.0546875
85723.0,0.10546875
64710.0,0.3046875
27733.0,0.08984375
81034.0,0.39453125
12401.0,0.03125
62556.0,0.13671875
93553.0,0.18359375
95020.0,0.0546875
89411.0,0.06640625
49025.0,0.0703125
175.0,0.0078125
41587.0,0.0625
95452.0,0.19140625
66833.0,0.16015625
35540.0,0.01953125
27054.0,0.1796875
73979.0,0.13671875
86206.0,0.203125
44847.0,0.03125
3840.0,0.015625
61419.0,0.046875
41064.0,0.015625
3234.0,0.0546875
48912.0,0.27734375
14659.0,0.07421875
95329.0,0.11328125
48199.0,0.16015625
57661.0,0.08984375
91561.0,0.21875
98545.0,0.06640625
64053.0,0.41015625
44127.0,0.23828125
19986.0,0.14453125
50281.0,0.0859375
23864.0,0.20703125
10807.0,0.328125
46633.0,0.203125
22081.0,0.36328125
58024.0,0.1953125
43243.0,0.0390625
87491.0,0.1640625
8098.0,0.0546875
15691.0,0.0390625
92195.0,0.0859375
89981.0,0.09375
61666.0,0.23828125
59887.0,0.2421875
72746.0,0.13671875
97844.0,0.20703125
66080.0,0.515625
35864.0,0.31640625
91618.0,0.48828125
63875.0,0.171875
12653.0,0.51953125
82407.0,0.30859375
60272.0,0.23828125
45986.0,0.3515625
40088.0,0.02734375
30671.0,0.15234375
47115.0,0.04296875
87106.0,0.09375
18985.0,0.01171875
78531.0,0.21484375
99309.0,0.65234375
30856.0,0.18359375
57429.0,0.05859375
90844.0,0.16796875
61193.0,0.140625
61960.0,0.0078125
27310.0,0.15234375
85688.0,0.0390625
13849.0,0.23828125
20923.0,0.3359375
81184.0,0.01171875
92660.0,0.16796875
52780.0,0.00390625
58352.0,0.015625
84217.0,0.61328125
18894.0,0.10546875
2060.0,0.0703125
49450.0,0.0859375
16422.0,0.32421875
63949.0,0.19921875
14806.0,0.14453125
54228.0,0.015625
47189.0,0.03515625
52562.0,0.32421875
87245.0,0.43359375
37544.0,0.3203125
30325.0,0.15234375
27069.0,0.04296875
65802.0,0.171875
64416.0,0.1171875
22027.0,0.06640625
65273.0,0.06640625
28436.0,0.4140625
61160.0,0.04296875
32883.0,0.19921875
64263.0,0.03515625
3036.0,0.15234375
1394.0,0.15234375
15909.0,0.15625
33028.0,0.328125
94431.0,0.375
54780.0,0.34375
43674.0,0.078125
73620.0,0.08203125
75024.0,0.66796875
98242.0,0.1875
8382.0,0.3203125
9870.0,0.31640625
77482.0,0.1484375
93661.0,0.11328125
61203.0,0.13671875
65157.0,0.0859375
6978.0,0.09375
17470.0,0.03515625
53031.0,0.203125
37506.0,0.078125
5012.0,0.265625
2994.0,0.16796875
17970.0,0.0703125
78783.0,0.08203125
20016.0,0.3359375
12503.0,0.125
61154.0,0.125
12861.0,0.24609375
67373.0,0.12109375
48455.0,0.0078125
6505.0,0.0625
61490.0,0.09375
54247.0,0.109375
5795.0,0.03515625
28306.0,0.28515625
85714.0,0.0234375
82657.0,0.0234375
44030.0,0.0234375
65255.0,0.35546875
64927.0,0.046875
75324.0,0.0234375
6857.0,0.25390625
11287.0,0.44921875
35241.0,0.015625
34242.0,0.015625
69085.0,0.01953125
71311.0,0.16015625
36269.0,0.10546875
14738.0,0.41796875
549.0,0.01171875
3479.0,0.0625
80866.0,0.3359375
92323.0,0.07421875
43887.0,0.04296875
85023.0,0.11328125
97922.0,0.171875
16440.0,0.3984375
69117.0,0.50390625
25539.0,0.125
12828.0,0.1953125
89828.0,0.08984375
25600.0,0.05078125
24291.0,0.0078125
63983.0,0.33984375
67518.0,0.03125
82104.0,0.52734375
29260.0,0.09375
40004.0,0.09375
65199.0,0.24609375
76117.0,0.22265625
93827.0,0.1796875
29395.0,0.203125
86252.0,0.28125
40938.0,0.3359375
24209.0,0.08203125
24037.0,0.04296875
80880.0,0.05078125
33040.0,0.30078125
52215.0,0.1015625
38125.0,0.30078125
13173.0,0.04296875
65774.0,0.03125
16691.0,0.1171875
71372.0,0.0625
33821.0,0.04296875
90285.0,0.08984375
8425.0,0.08203125
36687.0,0.078125
78613.0,0.30859375
23269.0,0.0390625
65699.0,0.08203125
99079.0,0.03125
45348.0,0.1171875
40929.0,0.15625
3792.0,0.32421875
46357.0,0.1328125
62600.0,0.203125
23863.0,0.0703125
77937.0,0.0703125
335.0,0.0
60070.0,0.02734375
13973.0,0.2109375
45656.0,0.1328125
18176.0,0.06640625
5930.0,0.1171875
86954.0,0.05859375
64225.0,0.15234375
72124.0,0.08203125
2108.0,0.12109375
44109.0,0.21875
16923.0,0.04296875
70941.0,0.05078125
83294.0,0.125
78522.0,0.11328125
95018.0,0.265625
96818.0,0.15625
27237.0,0.01171875
84772.0,0.29296875
41563.0,0.25
73476.0,0.16796875
72352.0,0.22265625
79414.0,0.140625
60076.0,0.2109375
80745.0,0.0625
86202.0,0.06640625
16667.0,0.26171875
61215.0,0.2265625
3297.0,0.1640625
3700.0,0.07421875
70352.0,0.1953125
72752.0,0.1015625
16377.0,0.33203125
455.0,0.0859375
16803.0,0.11328125
45698.0,0.0546875
13350.0,0.19921875
76081.0,0.125
77878.0,0.05859375
72854.0,0.015625
36377.0,0.35546875
64828.0,0.140625
5048.0,0.10546875
20341.0,0.2578125
93214.0,0.08984375
70114.0,0.10546875
22778.0,0.02734375
24111.0,0.31640625
91002.0,0.1328125
41036.0,0.02734375
84784.0,0.35546875
77981.0,0.08203125
62877.0,0.1875
75883.0,0.00390625
65815.0,0.0703125
9256.0,0.50390625
43407.0,0.546875
2531.0,0.26953125
27887.0,0.07421875
12062.0,0.078125
20044.0,0.62890625
65756.0,0.25
93096.0,0.03515625
22795.0,0.140625
87212.0,0.14453125
35969.0,0.07421875
16574.0,0.30859375
86765.0,0.1875
15941.0,0.06640625
90109.0,0.484375
48087.0,0.06640625
58303.0,0.078125
94111.0,0.23828125
58882.0,0.15625
68501.0,0.22265625
15523.0,0.10546875
32550.0,0.13671875
66142.0,0.078125
34097.0,0.125
65169.0,0.33984375
97085.0,0.25
56165.0,0.30078125
86685.0,0.05859375
70155.0,0.140625
94728.0,0.29296875
18780.0,0.578125
94486.0,0.09765625
39723.0,0.07421875
53398.0,0.0703125
49177.0,0.1640625
61923.0,0.19921875
72622.0,0.33984375
78582.0,0.0078125
55627.0,0.0078125
52808.0,0.40234375
26623.0,0.05078125
68723.0,0.06640625
15319.0,0.09375
33747.0,0.0546875
73915.0,0.05078125
92776.0,0.17578125
49883.0,0.03515625
98556.0,0.0859375
88865.0,0.08203125
97115.0,0.25390625
54132.0,0.2109375
9554.0,0.125
70701.0,0.01171875
5627.0,0.08984375
80129.0,0.09765625
8134.0,0.22265625
69401.0,0.12109375
27103.0,0.12109375
30747.0,0.09375
83422.0,0.08203125
3842.0,0.08203125
2394.0,0.01953125
6597.0,0.0390625
11139.0,0.140625
57217.0,0.09765625
3953.0,0.0703125
79429.0,0.25390625
60795.0,0.1015625
56610.0,0.29296875
81632.0,0.2890625
69638.0,0.2265625
86896.0,0.26953125
75514.0,0.3046875
66956.0,0.27734375
70023.0,0.0546875
14775.0,0.3203125
63656.0,0.1796875
86171.0,0.05078125
53818.0,0.15234375
75659.0,0.03125
60135.0,0.02734375
3003.0,0.0078125
62748.0,0.06640625
48871.0,0.38671875
68081.0,0.109375
10715.0,0.11328125
18278.0,0.265625
11112.0,0.078125
10680.0,0.16015625
39089.0,0.21875
92019.0,0.08984375
23820.0,0.31640625
28533.0,0.2734375
61946.0,0.16015625
68786.0,0.19921875
50374.0,0.08984375
32563.0,0.0703125
91650.0,0.16796875
54629.0,0.1015625
38213.0,0.09765625
23419.0,0.08203125
5647.0,0.09375
25369.0,0.04296875
61117.0,0.05859375
90892.0,0.25390625
56964.0,0.11328125
73556.0,0.09375
21316.0,0.328125
57187.0,0.0625
50543.0,0.0078125
92908.0,0.00390625
76663.0,0.01171875
50791.0,0.0390625
42964.0,0.2578125
36473.0,0.0625
41795.0,0.0078125
3005.0,0.07421875
92387.0,0.11328125
90232.0,0.05078125
87360.0,0.08984375
72062.0,0.05078125
29388.0,0.1953125
90178.0,0.109375
1090.0,0.0703125
22898.0,0.02734375
994.0,0.5390625
74120.0,0.0546875
82594.0,0.01171875
45211.0,0.26171875
83526.0,0.15234375
77504.0,0.06640625
77357.0,0.203125
94837.0,0.09375
75345.0,0.1328125
33825.0,0.2421875
67688.0,0.046875
43567.0,0.12890625
90096.0,0.09375
84103.0,0.15625
89217.0,0.06640625
11035.0,0.10546875
73782.0,0.01953125
61029.0,0.05078125
22253.0,0.17578125
71770.0,0.09765625
14851.0,0.5546875
48543.0,0.09375
53375.0,0.2890625
9239.0,0.23828125
50910.0,0.03125
7752.0,0.49609375
14390.0,0.06640625
38461.0,0.109375
29014.0,0.07421875
17962.0,0.0859375
56755.0,0.09765625
82489.0,0.1171875
61481.0,0.08984375
21066.0,0.140625
38231.0,0.1015625
76306.0,0.0859375
32221.0,0.6875
86030.0,0.296875
76070.0,0.10546875
81782.0,0.0078125
43513.0,0.1015625
46218.0,0.140625
41215.0,0.06640625
88994.0,0.09375
83879.0,0.0078125
55133.0,0.0390625
97682.0,0.14453125
2168.0,0.12890625
32212.0,0.25
73618.0,0.078125
10805.0,0.21875
48944.0,0.265625
37538.0,0.11328125
69219.0,0.12109375
99284.0,0.12109375
17593.0,0.13671875
83733.0,0.0546875
3224.0,0.046875
19283.0,0.28125
18719.0,0.0078125
96329.0,0.01953125
47823.0,0.1015625
16869.0,0.0546875
60538.0,0.23046875
49291.0,0.203125
71079.0,0.07421875
25632.0,0.09375
62251.0,0.31640625
72780.0,0.19140625
13003.0,0.2109375
40002.0,0.06640625
98765.0,0.03125
86688.0,0.25390625
58320.0,0.2734375
84383.0,0.06640625
76245.0,0.51171875
93031.0,0.0390625
54534.0,0.046875
58723.0,0.2265625
36529.0,0.50390625
77541.0,0.2265625
49677.0,0.1953125
76734.0,0.1171875
99838.0,0.0625
1529.0,0.51953125
30528.0,0.0703125
11220.0,0.03125
93804.0,0.0859375
58259.0,0.046875
20339.0,0.0546875
42577.0,0.40234375
23740.0,0.12109375
7391.0,0.3125
94300.0,0.08203125
81918.0,0.07421875
25894.0,0.0078125
37142.0,0.15234375
88486.0,0.05078125
17974.0,0.09765625
23522.0,0.07421875
60666.0,0.03125
2482.0,0.0859375
88646.0,0.26953125
82150.0,0.21875
86468.0,0.1484375
75758.0,0.13671875
35498.0,0.140625
86662.0,0.1015625
48888.0,0.12890625
86890.0,0.51953125
80800.0,0.0859375
21045.0,0.09765625
2799.0,0.19921875
10916.0,0.04296875
77435.0,0.16015625
27846.0,0.01953125
9054.0,0.00390625
19538.0,0.5234375
19587.0,0.30859375
92929.0,0.05859375
91755.0,0.46875
35661.0,0.44140625
60771.0,0.234375
40120.0,0.04296875
889.0,0.0546875
23531.0,0.01953125
16672.0,0.0234375
10823.0,0.1015625
80285.0,0.22265625
81029.0,0.01171875
44604.0,0.10546875
39242.0,0.2265625
26560.0,0.0546875
46806.0,0.421875
96785.0,0.03515625
24706.0,0.234375
88480.0,0.0546875
57315.0,0.09765625
3446.0,0.1328125
12090.0,0.25390625
97040.0,0.1484375
65462.0,0.2109375
5241.0,0.015625
97418.0,0.1875
13258.0,0.04296875
89719.0,0.40625
68834.0,0.0625
91152.0,0.26171875
48913.0,0.2578125
3626.0,0.09375
91685.0,0.00390625
8691.0,0.1171875
30925.0,0.09765625
56825.0,0.2734375
3830.0,0.43359375
30378.0,0.0390625
77994.0,0.02734375
33864.0,0.171875
2796.0,0.19921875
46336.0,0.07421875
6057.0,0.28125
14343.0,0.16796875
97320.0,0.08984375
36178.0,0.03515625
53255.0,0.18359375
80715.0,0.125
45459.0,0.11328125
14349.0,0.16796875
81802.0,0.0703125
22939.0,0.0625
46890.0,0.21484375
70172.0,0.11328125
98942.0,0.078125
69473.0,0.21875
60799.0,0.09765625
96623.0,0.421875
66047.0,0.02734375
22722.0,0.06640625
89798.0,0.10546875
52528.0,0.08203125
4092.0,0.265625
21782.0,0.26171875
98723.0,0.11328125
83686.0,0.0625
84689.0,0.15625
50369.0,0.01953125
76171.0,0.21484375
77288.0,0.0703125
46229.0,0.6953125
56531.0,0.11328125
93788.0,0.16796875
25213.0,0.09375
14288.0,0.1484375
17576.0,0.1171875
72959.0,0.01171875
37382.0,0.140625
24649.0,0.08203125
62269.0,0.265625
26285.0,0.1640625
50918.0,0.12109375
21401.0,0.296875
6804.0,0.03125
29533.0,0.5234375
78638.0,0.22265625
58557.0,0.1640625
21840.0,0.140625
62409.0,0.01171875
42474.0,0.37109375
97174.0,0.23046875
982.0,0.046875
27505.0,0.03125
22484.0,0.16015625
93301.0,0.31640625
72723.0,0.2265625
33030.0,0.06640625
46652.0,0.0390625
18514.0,0.03125
91001.0,0.046875
65553.0,0.08984375
22916.0,0.17578125
7567.0,0.203125
63483.0,0.16015625
8040.0,0.0078125
83390.0,0.18359375
69635.0,0.05859375
11931.0,0.09765625
17020.0,0.0390625
82996.0,0.1015625
66758.0,0.0625
25451.0,0.14453125
57816.0,0.12109375
10408.0,0.02734375
17997.0,0.0625
20809.0,0.09765625
18073.0,0.0390625
69408.0,0.0546875
14232.0,0.19140625
97769.0,0.09765625
44630.0,0.32421875
30025.0,0.23046875
67366.0,0.21484375
47764.0,0.203125
75613.0,0.5546875
44568.0,0.31640625
5465.0,0.14453125
15822.0,0.0234375
16082.0,0.19140625
63662.0,0.0546875
691.0,0.5390625
26425.0,0.3359375
4526.0,0.0703125
70441.0,0.1484375
71110.0,0.01953125
40833.0,0.49609375
3148.0,0.0703125
12251.0,0.3984375
85596.0,0.11328125
24117.0,0.07421875
54587.0,0.0703125
54958.0,0.421875
65105.0,0.29296875
88867.0,0.05078125
87042.0,0.19921875
42750.0,0.140625
47715.0,0.0625
3195.0,0.10546875
51160.0,0.1484375
76544.0,0.15234375
25862.0,0.34765625
29504.0,0.21875
5761.0,0.19921875
72804.0,0.546875
76085.0,0.2265625
87422.0,0.0859375
48691.0,0.18359375
95338.0,0.12890625
94674.0,0.38671875
52769.0,0.31640625
15292.0,0.1328125
62957.0,0.05078125
44601.0,0.09765625
16786.0,0.015625
26420.0,0.0078125
95549.0,0.23828125
8305.0,0.0859375
31436.0,0.2734375
83200.0,0.28515625
35741.0,0.3203125
26488.0,0.125
31316.0,0.07421875
42658.0,0.2421875
33872.0,0.01171875
75688.0,0.1875
59874.0,0.03125
66182.0,0.12109375
4113.0,0.03515625
41713.0,0.734375
49768.0,0.01953125
51713.0,0.1015625
85097.0,0.1796875
76691.0,0.3828125
42735.0,0.0
95616.0,0.10546875
98805.0,0.0625
8170.0,0.203125
89204.0,0.23046875
3120.0,0.19140625
33883.0,0.11328125
71963.0,0.0078125
89404.0,0.15625
9847.0,0.22265625
18028.0,0.0078125
49132.0,0.05078125
21982.0,0.5859375
97709.0,0.1953125
84978.0,0.0078125
31850.0,0.07421875
56548.0,0.1015625
80539.0,0.09375
99241.0,0.20703125
38535.0,0.08203125
42777.0,0.08984375
67603.0,0.01171875
36307.0,0.13671875
47726.0,0.33984375
7724.0,0.03515625
10449.0,0.484375
13756.0,0.2578125
53513.0,0.046875
135.0,0.171875
44481.0,0.078125
8269.0,0.41796875
86918.0,0.08203125
22036.0,0.01171875
52743.0,0.21484375
86531.0,0.3203125
45538.0,0.125
7858.0,0.0546875
17820.0,0.23046875
24329.0,0.33203125
93490.0,0.1484375
3773.0,0.05078125
61688.0,0.07421875
91213.0,0.0546875
19081.0,0.03515625
6338.0,0.3671875
82146.0,0.1015625
54100.0,0.01171875
40581.0,0.0546875
63423.0,0.03515625
35492.0,0.1015625
12776.0,0.04296875
95220.0,0.3046875
89419.0,0.09375
49734.0,0.0703125
73523.0,0.203125
45828.0,0.02734375
14034.0,0.03515625
8818.0,0.0703125
62695.0,0.0234375
25154.0,0.12890625
74813.0,0.16796875
15307.0,0.12109375
21139.0,0.1484375
21770.0,0.1796875
88233.0,0.06640625
87436.0,0.1171875
25612.0,0.21484375
13087.0,0.40625
50474.0,0.10546875
78253.0,0.5078125
25020.0,0.26171875
25313.0,0.28125
42772.0,0.078125
93344.0,0.20703125
84936.0,0.33984375
16320.0,0.04296875
32645.0,0.02734375
93468.0,0.0234375
51213.0,0.30859375
46264.0,0.1015625
34316.0,0.24609375
45395.0,0.07421875
46640.0,0.0078125
93362.0,0.11328125
13575.0,0.1171875
27677.0,0.0546875
50100.0,0.22265625
65619.0,0.0546875
81487.0,0.08984375
57865.0,0.08984375
65419.0,0.08203125
67825.0,0.09375
71586.0,0.3828125
22863.0,0.05078125
89766.0,0.359375
70574.0,0.10546875
71811.0,0.1015625
5842.0,0.07421875
33790.0,0.18359375
84614.0,0.078125
62058.0,0.27734375
61242.0,0.05859375
96362.0,0.08203125
34256.0,0.01953125
24093.0,0.4296875
6349.0,0.06640625
80963.0,0.5078125
1277.0,0.1171875
27274.0,0.4765625
30052.0,0.015625
74559.0,0.21875
21971.0,0.12109375
7210.0,0.31640625
24909.0,0.08203125
64160.0,0.19921875
23554.0,0.01171875
92260.0,0.0078125
32863.0,0.0625
74981.0,0.1875
61692.0,0.046875
52949.0,0.23046875
47140.0,0.15625
76773.0,0.37109375
32269.0,0.1875
24522.0,0.10546875
43415.0,0.05859375
72231.0,0.1484375
50150.0,0.1171875
65206.0,0.125
41333.0,0.09375
47792.0,0.1015625
53900.0,0.15234375
2597.0,0.08984375
8733.0,0.1015625
37192.0,0.296875
6257.0,0.07421875
50988.0,0.0078125
67325.0,0.09765625
69.0,0.11328125
14557.0,0.10546875
61585.0,0.08203125
23427.0,0.28125
75131.0,0.0625
97212.0,0.21484375
21120.0,0.12890625
93224.0,0.0859375
50586.0,0.046875
89577.0,0.078125
21043.0,0.02734375
4301.0,0.22265625
64783.0,0.1328125
7097.0,0.1953125
17382.0,0.09765625
83102.0,0.03515625
61624.0,0.171875
44450.0,0.0859375
1916.0,0.421875
45993.0,0.11328125
70492.0,0.3203125
89779.0,0.3671875
51504.0,0.19140625
39846.0,0.01953125
2262.0,0.0703125
37563.0,0.34375
77292.0,0.15234375
84068.0,0.24609375
56785.0,0.2109375
85499.0,0.0234375
70875.0,0.1328125
82180.0,0.046875
42602.0,0.00390625
34749.0,0.1484375
47824.0,0.12109375
44992.0,0.06640625
17530.0,0.09375
23070.0,0.15625
65432.0,0.0703125
73340.0,0.17578125
59743.0,0.07421875
68569.0,0.1015625
60831.0,0.11328125
56288.0,0.09765625
15277.0,0.07421875
6355.0,0.13671875
36467.0,0.3203125
98127.0,0.171875
19043.0,0.015625
15471.0,0.01953125
17289.0,0.359375
29652.0,0.109375
15210.0,0.3046875
32959.0,0.12890625
19064.0,0.03515625
11996.0,0.0625
42694.0,0.05078125
57733.0,0.12109375
56051.0,0.33984375
11344.0,0.37109375
15503.0,0.0625
22519.0,0.109375
13034.0,0.5703125
68595.0,0.046875
88969.0,0.03515625
58535.0,0.109375
85829.0,0.05078125
78235.0,0.046875
15897.0,0.0859375
39369.0,0.41015625
40200.0,0.47265625
66259.0,0.42578125
37608.0,0.0234375
45387.0,0.39453125
6969.0,0.1484375
2483.0,0.26171875
50746.0,0.11328125
32777.0,0.0234375
43125.0,0.08203125
73421.0,0.390625
95861.0,0.2578125
76072.0,0.3203125
43965.0,0.08984375
24050.0,0.51953125
75752.0,0.0078125
89934.0,0.1171875
31063.0,0.05859375
39122.0,0.11328125
62187.0,0.39453125
53477.0,0.109375
91768.0,0.17578125
16641.0,0.1015625
69375.0,0.5390625
47274.0,0.01953125
76430.0,0.1171875
96646.0,0.015625
74929.0,0.16796875
95225.0,0.6171875
87654.0,0.26953125
19836.0,0.296875
60352.0,0.03515625
9475.0,0.25
73435.0,0.1171875
18776.0,0.50390625
64210.0,0.1640625
30957.0,0.2265625
10149.0,0.140625
68881.0,0.1484375
33266.0,0.28125
86268.0,0.1171875
38600.0,0.01171875
96933.0,0.24609375
94899.0,0.07421875
40087.0,0.203125
61947.0,0.11328125
38751.0,0.21875
63111.0,0.19921875
19745.0,0.41015625
27993.0,0.11328125
12974.0,0.16015625
75735.0,0.10546875
79881.0,0.0390625
77240.0,0.0703125
74186.0,0.1328125
21406.0,0.02734375
53171.0,0.01953125
55536.0,0.0078125
45520.0,0.27734375
76780.0,0.49609375
74950.0,0.046875
65246.0,0.12109375
49608.0,0.046875
88146.0,0.4609375
46600.0,0.09375
10425.0,0.25
49641.0,0.24609375
74502.0,0.0703125
41576.0,0.16796875
34546.0,0.08984375
87478.0,0.09375
36345.0,0.07421875
39970.0,0.046875
37092.0,0.01953125
99680.0,0.3125
46569.0,0.265625
38252.0,0.078125
34356.0,0.51953125
67403.0,0.09375
77924.0,0.1953125
25691.0,0.2421875
25490.0,0.33984375
19004.0,0.02734375
6966.0,0.2421875
6031.0,0.0625
23920.0,0.5703125
18490.0,0.05859375
1807.0,0.11328125
75195.0,0.140625
28244.0,0.09765625
66979.0,0.1015625
33403.0,0.2109375
48006.0,0.1328125
75376.0,0.0546875
93844.0,0.0625
24642.0,0.33203125
90082.0,0.33203125
83832.0,0.33203125
47752.0,0.01953125
1489.0,0.0546875
71582.0,0.734375
24635.0,0.00390625
89689.0,0.00390625
31163.0,0.04296875
2252.0,0.2734375
41274.0,0.08203125
29995.0,0.0703125
6396.0,0.0078125
19070.0,0.21875
41886.0,0.12890625
4941.0,0.484375
75500.0,0.1171875
69775.0,0.16015625
28854.0,0.203125
41202.0,0.07421875
99999.0,0.34765625
19889.0,0.07421875
