ID_CORRELATIVO,adaboost_standard
44194.0,0.4845330443563981
80652.0,0.4866516022876332
22356.0,0.4963042895893774
56887.0,0.49051821677207363
54654.0,0.5016573720530575
81154.0,0.4942718244367364
60139.0,0.48392287653572646
49481.0,0.4977105367653746
13027.0,0.4974896508075504
6073.0,0.490124852738306
21221.0,0.47985293956728525
78849.0,0.4800063873233257
98453.0,0.49218733406253934
43204.0,0.4892574730521337
49495.0,0.4840822384357083
50040.0,0.49043234262317364
62238.0,0.48946033531954497
96941.0,0.4906375404756652
51613.0,0.4937922354447816
28840.0,0.4863152972424997
88334.0,0.48931529094835907
40679.0,0.4931968166610286
91906.0,0.496432106004655
61997.0,0.48640632546998447
96234.0,0.4931280256028441
35191.0,0.48934901447719636
99214.0,0.48157902955202936
94474.0,0.491593948787001
70794.0,0.48088271628902546
96104.0,0.4930604300339508
63209.0,0.48615908906583494
78212.0,0.49153956167193247
9699.0,0.4975915180590848
89800.0,0.4930781644495548
52248.0,0.49555023561629313
48960.0,0.4870536913364642
77980.0,0.4935132641437626
58769.0,0.49101313759427384
74585.0,0.49013776374750945
33294.0,0.4924008658330442
93240.0,0.4889404778757054
27238.0,0.4909982530133321
2569.0,0.49015222793171626
51644.0,0.491196594637821
48318.0,0.49015897093586014
9421.0,0.49318676289176794
77916.0,0.4812919860838309
11814.0,0.4377103420468291
61073.0,0.48604469914461684
64158.0,0.490501589416002
2805.0,0.4959428933602756
72093.0,0.5000213663760597
48104.0,0.4929581744750504
20668.0,0.49425309801981165
68085.0,0.4997051245167093
63923.0,0.48987272668447374
53517.0,0.4895487191929049
3104.0,0.4925814607412275
99805.0,0.4855861650369269
39359.0,0.48845924742079033
18783.0,0.48903803560288034
15511.0,0.4817939859456107
77153.0,0.4931481338694879
45019.0,0.4912836394073247
85462.0,0.502414115296612
96718.0,0.48079803724564774
34821.0,0.4924988405407102
22810.0,0.4871622098945216
93544.0,0.4931962300287106
35535.0,0.49621515485950235
65259.0,0.4953223317504126
75047.0,0.4927393105828953
58877.0,0.4924530334837253
64070.0,0.49941364191372434
41996.0,0.48662003645336427
71713.0,0.4810844713571013
38718.0,0.5098304721873768
17155.0,0.49181236343453183
24713.0,0.49856744768920513
62892.0,0.4886241099301756
29011.0,0.4872952340415633
6645.0,0.4955606551922388
41304.0,0.48523564547721837
58739.0,0.49104235340521096
23285.0,0.492243909423192
48191.0,0.49263029743123904
97795.0,0.47981690090110024
6696.0,0.4900965935630075
64069.0,0.485184347332212
82691.0,0.49785187532620223
18615.0,0.490735025967799
62684.0,0.48242996841611585
9287.0,0.49104619645180336
6874.0,0.4922604299036362
22369.0,0.4840629842749694
92953.0,0.49980658723629023
84842.0,0.4848516845480199
28468.0,0.4892590155123661
30792.0,0.48131576784646685
13171.0,0.49720193819482134
17252.0,0.4760879072735093
40297.0,0.49818598525685964
98009.0,0.48211055616016385
15527.0,0.48992936461646613
7383.0,0.4928023211603542
5269.0,0.4855492205754549
31169.0,0.4905629305966577
23713.0,0.4982689176622079
93782.0,0.505989301171945
33652.0,0.499645981051332
50852.0,0.4831249611576967
62065.0,0.489783944087979
58026.0,0.4923884238876729
75285.0,0.4965025564838829
14705.0,0.49001546233906546
47071.0,0.4930929169852295
37161.0,0.4936695021770245
77239.0,0.49250110136589653
24989.0,0.4953882660087328
90966.0,0.4942992281675055
76360.0,0.49625839700142854
94753.0,0.4835815004689763
84592.0,0.48617564325315743
67471.0,0.48804973522975154
41794.0,0.4936927698193688
31485.0,0.48970051041420753
91545.0,0.4943138382970898
53221.0,0.499156768410561
8201.0,0.48844945343267315
60467.0,0.5007269230938252
68016.0,0.5069165779355186
38784.0,0.4978237516823999
55226.0,0.4953799032348377
65209.0,0.49907975655421466
75408.0,0.48874032898625486
85243.0,0.48042803710262466
79788.0,0.485396306355162
61994.0,0.49238122264184675
79195.0,0.49419118346026597
46240.0,0.4900646144880529
22216.0,0.48455332618772123
70954.0,0.4899321375306472
84807.0,0.48320011514011035
46536.0,0.49479959053911776
36753.0,0.4839782901700361
97859.0,0.49623014915629077
23760.0,0.48860099607397195
85723.0,0.48600473543532186
64710.0,0.49370206995971944
27733.0,0.492429990162719
81034.0,0.5003637397600165
12401.0,0.48487034853840116
62556.0,0.4930537297818681
93553.0,0.49332656007401915
95020.0,0.4888432036584185
89411.0,0.4899737396415496
49025.0,0.4882840907704595
175.0,0.47989103128652993
41587.0,0.4917646612790205
95452.0,0.4948244978876452
66833.0,0.48770643899694355
35540.0,0.48000775069432183
27054.0,0.49087329874805224
73979.0,0.4898858537900938
86206.0,0.49445187849478917
44847.0,0.48002533458096497
3840.0,0.4836843531738515
61419.0,0.48830450468249365
41064.0,0.4810161739790961
3234.0,0.4866699379243867
48912.0,0.49492318781930705
14659.0,0.4899412001733537
95329.0,0.4920299783398505
48199.0,0.4943547083098077
57661.0,0.4928509100279668
91561.0,0.4902580214046324
98545.0,0.4902752339129295
64053.0,0.5078046070857354
44127.0,0.4952187169137952
19986.0,0.49683191924701303
50281.0,0.4874003545096483
23864.0,0.4935417303388992
10807.0,0.4987665131088834
46633.0,0.4959450109691013
22081.0,0.4973791846801997
58024.0,0.49505549114204295
43243.0,0.48349367480118327
87491.0,0.493039239632329
8098.0,0.4839696358074103
15691.0,0.4849053255985667
92195.0,0.48896589724543177
89981.0,0.4868188178220977
61666.0,0.48822563582139183
59887.0,0.49016817513739996
72746.0,0.49133939723267084
97844.0,0.48863540576419784
66080.0,0.49205579789036014
35864.0,0.4930992587294414
91618.0,0.5000905578187154
63875.0,0.489233900916693
12653.0,0.5012333416238434
82407.0,0.49734505621106095
60272.0,0.49550912149077075
45986.0,0.4976973160510139
40088.0,0.48325032292676146
30671.0,0.494435231083405
47115.0,0.4826382877348896
87106.0,0.49004118856499745
18985.0,0.48245889791442964
78531.0,0.4962902354430135
99309.0,0.5015001127734268
30856.0,0.4908499460288411
57429.0,0.48652286069804174
90844.0,0.49474978735990777
61193.0,0.4878193570984085
61960.0,0.47882604072110313
27310.0,0.4904927591538771
85688.0,0.4907786860182622
13849.0,0.48785906725162587
20923.0,0.4923024642319295
81184.0,0.4874285901926736
92660.0,0.49604894536988026
52780.0,0.481099347903849
58352.0,0.4867101716136082
84217.0,0.49765462071959404
18894.0,0.49463745102565765
2060.0,0.4910927768340706
49450.0,0.4881946872965404
16422.0,0.4966915359281496
63949.0,0.4870011777555337
14806.0,0.48758262653412154
54228.0,0.48841362207162986
47189.0,0.49027822726651354
52562.0,0.4981414575825967
87245.0,0.4999884888277261
37544.0,0.4986523609875024
30325.0,0.49597296899089416
27069.0,0.4865037342709544
65802.0,0.49569996532984917
64416.0,0.4936668283610154
22027.0,0.49075067287153956
65273.0,0.48649331571761806
28436.0,0.4963076054628394
61160.0,0.48243791692856924
32883.0,0.49306619556097525
64263.0,0.4817105004772689
3036.0,0.48591161666155674
1394.0,0.4900646144880529
15909.0,0.49174763261965976
33028.0,0.48984443810113076
94431.0,0.5037838354138378
54780.0,0.4985910279372862
43674.0,0.4884602976631769
73620.0,0.49123115826096586
75024.0,0.4956183817876453
98242.0,0.4860658831810621
8382.0,0.49663450641258805
9870.0,0.4906781676022273
77482.0,0.4932891955734556
93661.0,0.49146366114212714
61203.0,0.48370060711448376
65157.0,0.4885537935916125
6978.0,0.484716820248966
17470.0,0.4842153625998798
53031.0,0.48749099151393704
37506.0,0.4874467128855956
5012.0,0.4954356014713944
2994.0,0.49110811118141545
17970.0,0.48771493310959035
78783.0,0.4909727249366039
20016.0,0.49633838839106353
12503.0,0.49046772192933924
61154.0,0.49085723132978204
12861.0,0.4926694174471178
67373.0,0.48765989210429456
48455.0,0.4807753817506956
6505.0,0.49027081307818543
61490.0,0.4885438613936972
54247.0,0.496999351886097
5795.0,0.48346362561241446
28306.0,0.49154134570235947
85714.0,0.4828047993010181
82657.0,0.48182030218116606
44030.0,0.4840383570291214
65255.0,0.49921767503192355
64927.0,0.4906250334072433
75324.0,0.4856096532520747
6857.0,0.49608248076216604
11287.0,0.5004499893089073
35241.0,0.4817276301250791
34242.0,0.48280101159895217
69085.0,0.4843300565962396
71311.0,0.4908740926672772
36269.0,0.49010669436756327
14738.0,0.4981215485227714
549.0,0.48344968597267285
3479.0,0.49197484828534144
80866.0,0.49659184810872403
92323.0,0.49267352170813267
43887.0,0.48605696145134947
85023.0,0.49368170868474975
97922.0,0.4900288265233981
16440.0,0.5043881012393022
69117.0,0.49893535842023734
25539.0,0.4861205879960692
12828.0,0.49404984482209396
89828.0,0.49104391882239856
25600.0,0.4898722332155357
24291.0,0.48120330550428747
63983.0,0.4909211874273326
67518.0,0.4898009185367986
82104.0,0.5016744951508464
29260.0,0.4933774547111775
40004.0,0.48824967108696476
65199.0,0.49251366281397035
76117.0,0.49529886880717633
93827.0,0.4946905788012541
29395.0,0.49316280221951725
86252.0,0.4884063064333186
40938.0,0.49735331285367695
24209.0,0.4834211600973309
24037.0,0.48199220443976937
80880.0,0.4850234240767058
33040.0,0.49458567562040223
52215.0,0.49168384750551974
38125.0,0.49464904902241935
13173.0,0.4825952679316402
65774.0,0.48467994322405045
16691.0,0.49169635551071844
71372.0,0.49108998235909934
33821.0,0.48823148938311134
90285.0,0.4840089707704799
8425.0,0.4847105554295908
36687.0,0.48989806384565937
78613.0,0.49648946273994515
23269.0,0.48437378329347913
65699.0,0.4856460324082421
99079.0,0.4867136810293099
45348.0,0.48574069966542316
40929.0,0.49517906563636377
3792.0,0.4985183445923948
46357.0,0.48861078189150803
62600.0,0.4943715172492311
23863.0,0.48779639918360873
77937.0,0.4849692463860324
335.0,0.48114100290306894
60070.0,0.4852315595955733
13973.0,0.4959983736585469
45656.0,0.49478572155903827
18176.0,0.49203255812472946
5930.0,0.4889784717597184
86954.0,0.48547487464430866
64225.0,0.4866162894902255
72124.0,0.48995097673588667
2108.0,0.49042777220882844
44109.0,0.49443065332342745
16923.0,0.4859439392026962
70941.0,0.4835656194443613
83294.0,0.4921625136579939
78522.0,0.4861076261354079
95018.0,0.49196406432417594
96818.0,0.4951316847683404
27237.0,0.4757171115604338
84772.0,0.4986040702233659
41563.0,0.4873088095732887
73476.0,0.4900646144880529
72352.0,0.48736385940458143
79414.0,0.48902936486775445
60076.0,0.4875727056481607
80745.0,0.48705809567643377
86202.0,0.48583809317709775
16667.0,0.4861257699497748
61215.0,0.4907644170354877
3297.0,0.49395928309934134
3700.0,0.4873560540098507
70352.0,0.48859040752047855
72752.0,0.4891059696008356
16377.0,0.48851350481013367
455.0,0.4901298237861125
16803.0,0.4912511245801956
45698.0,0.4909982530133321
13350.0,0.49622962729656356
76081.0,0.485892424857208
77878.0,0.49156114596904943
72854.0,0.4818814826411382
36377.0,0.4907542454761854
64828.0,0.4925681020097493
5048.0,0.4878762941900961
20341.0,0.4940688830436822
93214.0,0.48689073700494223
70114.0,0.48907694214104025
22778.0,0.4836921777531478
24111.0,0.49569797115017955
91002.0,0.4869295275798042
41036.0,0.4888546065467402
84784.0,0.5000458959947017
77981.0,0.48744239394245836
62877.0,0.4937194793116486
75883.0,0.4758849724757567
65815.0,0.4851420576843413
9256.0,0.4963486966571107
43407.0,0.5009930470630967
2531.0,0.49620244022626614
27887.0,0.4845663218300819
12062.0,0.4819836110982172
20044.0,0.49950001953580936
65756.0,0.49440473994496953
93096.0,0.4819932207536469
22795.0,0.48650822422803797
87212.0,0.49046130589369247
35969.0,0.4894671041075338
16574.0,0.49743775721423195
86765.0,0.49114947087053956
15941.0,0.48795592024273815
90109.0,0.49331947018819516
48087.0,0.4930179404538578
58303.0,0.4856299291583347
94111.0,0.4936230914167842
58882.0,0.49612824330078414
68501.0,0.4903927884143626
15523.0,0.4908129310966293
32550.0,0.4889860851721953
66142.0,0.4909005523538454
34097.0,0.4875700974097939
65169.0,0.5001480649200329
97085.0,0.48921451108485314
56165.0,0.4984671767310877
86685.0,0.4901023810694816
70155.0,0.49369936334182846
94728.0,0.4956707373979687
18780.0,0.4998040311705439
94486.0,0.4902576617168097
39723.0,0.4892238234811497
53398.0,0.4854784977976396
49177.0,0.4891899798769615
61923.0,0.4955167356209437
72622.0,0.4999885254649357
78582.0,0.47593012772451593
55627.0,0.48121329558392406
52808.0,0.4984610488133135
26623.0,0.49146960971424225
68723.0,0.4918757490799655
15319.0,0.4946679528607744
33747.0,0.4917913199850331
73915.0,0.48494102419984986
92776.0,0.4926242363929569
49883.0,0.4846804888612191
98556.0,0.48679922101057216
88865.0,0.4903003714096945
97115.0,0.49140553929939335
54132.0,0.4905282878212512
9554.0,0.4942578789897543
70701.0,0.4822156779805083
5627.0,0.48633816481549647
80129.0,0.4834942214675405
8134.0,0.4949364156519075
69401.0,0.4882651336322438
27103.0,0.4922590674384037
30747.0,0.4850528244293564
83422.0,0.49067943388244906
3842.0,0.4855492203103529
2394.0,0.4792385797755828
6597.0,0.5001868458484579
11139.0,0.4890455286701757
57217.0,0.4872349952933691
3953.0,0.48544977001131107
79429.0,0.4951403962421287
60795.0,0.49109601987618945
56610.0,0.4917872584526182
81632.0,0.49836562094217546
69638.0,0.49635068651186187
86896.0,0.49575090561182494
75514.0,0.4985034397226124
66956.0,0.4970157308044821
70023.0,0.48694344487384283
14775.0,0.495641860968454
63656.0,0.48817004063473635
86171.0,0.48751603354469536
53818.0,0.4856207528828606
75659.0,0.48211731016695325
60135.0,0.48404291460722165
3003.0,0.48145621478395784
62748.0,0.4825387567622577
48871.0,0.49868708110283066
68081.0,0.4923885761617435
10715.0,0.4858114305781818
18278.0,0.4984671767310877
11112.0,0.48454228787640413
10680.0,0.4969089811256569
39089.0,0.4903606498777858
92019.0,0.4854462898588331
23820.0,0.49837669794031053
28533.0,0.489737197604296
61946.0,0.4955016117963871
68786.0,0.49313414008700257
50374.0,0.4880772337406458
32563.0,0.4877439115760114
91650.0,0.4938408949782755
54629.0,0.48995088297756884
38213.0,0.4895487191929049
23419.0,0.4912687217320915
5647.0,0.48935216387732733
25369.0,0.48838264009227156
61117.0,0.4909853720417776
90892.0,0.4953044131485318
56964.0,0.49454155653550347
73556.0,0.4954132039188828
21316.0,0.49782232008274296
57187.0,0.48970608854967734
50543.0,0.4815872641499372
92908.0,0.4777500578473233
76663.0,0.486806319552961
50791.0,0.4826796838492568
42964.0,0.49383214438939843
36473.0,0.48688889932692864
41795.0,0.47985765774547584
3005.0,0.4891061208168716
92387.0,0.4858854077104891
90232.0,0.48672581413087207
87360.0,0.49169690402286204
72062.0,0.48441920930900106
29388.0,0.4902651400052351
90178.0,0.4868961316399907
1090.0,0.48632725967112683
22898.0,0.48674639646721324
994.0,0.4990064511653574
74120.0,0.4867494017967862
82594.0,0.4901981304582115
45211.0,0.4971894843946352
83526.0,0.49285796034117196
77504.0,0.4892098171735333
77357.0,0.4949821785751751
94837.0,0.49046863822553793
75345.0,0.4885222032737934
33825.0,0.4940991672782886
67688.0,0.4858173805367113
43567.0,0.49255559455232584
90096.0,0.4892271825344167
84103.0,0.48914551503055975
89217.0,0.4833785046847354
11035.0,0.49446146768522936
73782.0,0.48151712126437596
61029.0,0.48386779327384805
22253.0,0.49651358436041015
71770.0,0.4915551968717716
14851.0,0.49887834618230337
48543.0,0.49576087432535526
53375.0,0.4992189790434335
9239.0,0.49653097825852227
50910.0,0.48333521698926907
7752.0,0.5070733109963564
14390.0,0.48980640781283713
38461.0,0.48818796460485825
29014.0,0.48989806384565937
17962.0,0.48944262464022675
56755.0,0.48850608775619364
82489.0,0.49417849926777846
61481.0,0.4927729331865635
21066.0,0.48899086801839864
38231.0,0.49379706157995296
76306.0,0.49054635987900663
32221.0,0.49782990571421815
86030.0,0.49714065731846396
76070.0,0.48755001109856905
81782.0,0.47697050926303225
43513.0,0.48914136154814436
46218.0,0.4917391664255947
41215.0,0.4905871187294607
88994.0,0.4894337292972893
83879.0,0.4818186003115286
55133.0,0.48716681319704364
97682.0,0.48769634576447
2168.0,0.491653185785483
32212.0,0.49609052320413266
73618.0,0.49232887056945274
10805.0,0.4953778546032526
48944.0,0.4976024936641171
37538.0,0.4876179567417703
69219.0,0.4866924629506479
99284.0,0.49181518085020426
17593.0,0.49002556124203833
83733.0,0.4919923295931489
3224.0,0.4824548848154129
19283.0,0.49584311478749
18719.0,0.484530314192124
96329.0,0.4855119021239164
47823.0,0.4909844842747911
16869.0,0.4905439329615056
60538.0,0.4939535452922121
49291.0,0.494150252020249
71079.0,0.4890118394045292
25632.0,0.487537763865779
62251.0,0.4973558010446543
72780.0,0.49102980176188205
13003.0,0.4929868363275141
40002.0,0.4895487191929049
98765.0,0.4822480212082363
86688.0,0.49658372054688016
58320.0,0.4973243031190106
84383.0,0.490385324402356
76245.0,0.5004903476574364
93031.0,0.486527301384422
54534.0,0.4878097891896927
58723.0,0.48865380997221075
36529.0,0.48984661601171664
77541.0,0.495884255904241
49677.0,0.49544248338770197
76734.0,0.4882975038570656
99838.0,0.4948936417788712
1529.0,0.5028589782776669
30528.0,0.4896472776927228
11220.0,0.4826264361346432
93804.0,0.4835623715496316
58259.0,0.4826822732776265
20339.0,0.4841652961873925
42577.0,0.49738830277471474
23740.0,0.49392263226050204
7391.0,0.4874136007624156
94300.0,0.4900582914503895
81918.0,0.4903542755476891
25894.0,0.48122957004030487
37142.0,0.495179186857538
88486.0,0.48077934645660614
17974.0,0.48936660657677117
23522.0,0.48783673360526686
60666.0,0.48572665274242216
2482.0,0.4921188828615874
88646.0,0.4958852048199811
82150.0,0.49637670190283406
86468.0,0.4928415691068718
75758.0,0.4903042709791104
35498.0,0.49594919792701214
86662.0,0.4943633477084095
48888.0,0.4860209411508211
86890.0,0.4959704327922221
80800.0,0.48921808619858603
21045.0,0.4921324229701989
2799.0,0.49323614270852745
10916.0,0.48349723322965615
77435.0,0.49134667212702804
27846.0,0.4807607373448446
9054.0,0.48902356261278196
19538.0,0.502037938460602
19587.0,0.4965712225368546
92929.0,0.48583777439036
91755.0,0.49559379727351843
35661.0,0.4934407741591838
60771.0,0.4906112110443566
40120.0,0.4855303531674823
889.0,0.4876538470124987
23531.0,0.4832695306790337
16672.0,0.4860024774367566
10823.0,0.492491075469309
80285.0,0.4922171562685641
81029.0,0.47634428407492413
44604.0,0.48551421498207364
39242.0,0.494685261845989
26560.0,0.4929590254659554
46806.0,0.4993320494041803
96785.0,0.4842198121926609
24706.0,0.49358164360805157
88480.0,0.48937938099807116
57315.0,0.4878859925511642
3446.0,0.49490658973982893
12090.0,0.4986511254163942
97040.0,0.4891874581632314
65462.0,0.48633379578564484
5241.0,0.4821137512169194
97418.0,0.49445578032459975
13258.0,0.48404957065928367
89719.0,0.4993640586204681
68834.0,0.48432085116112344
91152.0,0.49185667066198
48913.0,0.4962997777251803
3626.0,0.4857610750290485
91685.0,0.4835132341771259
8691.0,0.4890125593424421
30925.0,0.4934337542047327
56825.0,0.4943158187348342
3830.0,0.5014413405326259
30378.0,0.48343208441630564
77994.0,0.4840673090500277
33864.0,0.48970257873930906
2796.0,0.49138883566056885
46336.0,0.487075095212877
6057.0,0.4940368671128094
14343.0,0.48778594218107624
97320.0,0.49071131666438994
36178.0,0.484725640494212
53255.0,0.49619415440786935
80715.0,0.4935351323134265
45459.0,0.4910763558659909
14349.0,0.4900646144880529
81802.0,0.48948241459742925
22939.0,0.48734129231631185
46890.0,0.49404635240055017
70172.0,0.4953541622818189
98942.0,0.49488393422045185
69473.0,0.49478114249291133
60799.0,0.49168497192952143
96623.0,0.5007176402372283
66047.0,0.48701129618152494
22722.0,0.48409355743476457
89798.0,0.4875700974097939
52528.0,0.4896472776927228
4092.0,0.49065866545763837
21782.0,0.48989343640555755
98723.0,0.484980231520004
83686.0,0.4895465651867966
84689.0,0.4936042533613014
50369.0,0.47856868919172674
76171.0,0.489398334035477
77288.0,0.4883072555643686
46229.0,0.49530396898044443
56531.0,0.48945747699845554
93788.0,0.48512981998798876
25213.0,0.48423683748498036
14288.0,0.49328168831540664
17576.0,0.4869919830536458
72959.0,0.4898565468321028
37382.0,0.48645895555526264
24649.0,0.4892191624137177
62269.0,0.48776415451044636
26285.0,0.4943143512512301
50918.0,0.4933385846608904
21401.0,0.49799387810287443
6804.0,0.4829332401864639
29533.0,0.503356296308793
78638.0,0.4884547653109313
58557.0,0.4878045982847724
21840.0,0.49144346786204723
62409.0,0.47476835162708053
42474.0,0.4993217549297725
97174.0,0.49575143227444585
982.0,0.48838691509575843
27505.0,0.48048551668037687
22484.0,0.4885297875168736
93301.0,0.49663450641258805
72723.0,0.48740842547264795
33030.0,0.4903262029161261
46652.0,0.4918953406071847
18514.0,0.48324994148074246
91001.0,0.4831049559039037
65553.0,0.49561219564547465
22916.0,0.49306159975288477
7567.0,0.49230519944148193
63483.0,0.49008914198095677
8040.0,0.48335190247110543
83390.0,0.4960596267865414
69635.0,0.48662275948565836
11931.0,0.4918223331748462
17020.0,0.4875141888031685
82996.0,0.4893502536740057
66758.0,0.4875108059310351
25451.0,0.4925417778618298
57816.0,0.49122500477382997
10408.0,0.4858152499483937
17997.0,0.49142896574714445
20809.0,0.49104224831939897
18073.0,0.4830527821194499
69408.0,0.4879545687431628
14232.0,0.49566781014123007
97769.0,0.49346007579960594
44630.0,0.4972425022297381
30025.0,0.4958488403289274
67366.0,0.4954043979127915
47764.0,0.49338863681689427
75613.0,0.5039171530224169
44568.0,0.4973818708316258
5465.0,0.49277309573426836
15822.0,0.4817493405381609
16082.0,0.4947332897325762
63662.0,0.4839654850173615
691.0,0.5038653885870059
26425.0,0.4937674939917183
4526.0,0.4878951432186512
70441.0,0.49008386185075126
71110.0,0.48240867682099425
40833.0,0.5006160094903322
3148.0,0.49137969299927076
12251.0,0.4984474857321267
85596.0,0.4927759623756262
24117.0,0.48708010990412315
54587.0,0.48454904193576787
54958.0,0.49879102736061515
65105.0,0.50987314665563
88867.0,0.4873621023297726
87042.0,0.4943247457455953
42750.0,0.4908233172103428
47715.0,0.4917913199850331
3195.0,0.4912713585547697
51160.0,0.4872477615239924
76544.0,0.49399304589568904
25862.0,0.495354354078199
29504.0,0.4939363198723407
5761.0,0.49746288366945485
72804.0,0.49931783514836414
76085.0,0.49597400189726343
87422.0,0.4893199114761775
48691.0,0.4923701791708922
95338.0,0.4944129056213676
94674.0,0.4968672603184233
52769.0,0.4947539666929194
15292.0,0.49157554913710527
62957.0,0.48678259792943557
44601.0,0.49569775475277755
16786.0,0.47996255315344855
26420.0,0.4755821462512576
95549.0,0.49215054073453524
8305.0,0.49074238541644394
31436.0,0.49691893372799134
83200.0,0.49618515311838784
35741.0,0.49338389340240457
26488.0,0.48717287769085577
31316.0,0.48926160618870873
42658.0,0.4907284359671396
33872.0,0.48086475141063717
75688.0,0.4927511465515445
59874.0,0.4850189308321462
66182.0,0.48846710767373586
4113.0,0.4900396550752859
41713.0,0.4998566142419445
49768.0,0.4890341629763328
51713.0,0.4852342854692756
85097.0,0.49209135342406
76691.0,0.49330689629563146
42735.0,0.4837800825989987
95616.0,0.4879355619519177
98805.0,0.4846347227074287
8170.0,0.49032263239815754
89204.0,0.49116640017590935
3120.0,0.4942843650197232
33883.0,0.49142659444404135
71963.0,0.4795145225023187
89404.0,0.4942201881270783
9847.0,0.4901510368193841
18028.0,0.4806041808918228
49132.0,0.49138108113769396
21982.0,0.504168245122537
97709.0,0.4961736288284438
84978.0,0.48130340307687747
31850.0,0.4867399255510734
56548.0,0.49679996779209373
80539.0,0.4906872215930086
99241.0,0.49692870253953053
38535.0,0.4841927774807445
42777.0,0.49067954574269246
67603.0,0.4803099796415134
36307.0,0.49105863870592076
47726.0,0.4970498208077747
