ID_CORRELATIVO,RF_standard
85616.0,0.22424892880606478
84393.0,0.07798802245512769
63954.0,0.027896260314875587
20998.0,0.006737373737373738
42995.0,0.150707984114774
67212.0,0.03513814888814888
95562.0,0.001475854973011538
1869.0,0.4804519947370911
81929.0,0.03316375746049396
72552.0,0.036820178503124135
34425.0,0.22151397756498775
83123.0,0.3505045487545918
90228.0,0.1282652963073223
27741.0,0.27841307243229146
53991.0,0.7811987913397089
15167.0,0.04567546734311438
29006.0,0.6133913699372447
86461.0,0.055447126947126946
22615.0,0.10564436951936948
90108.0,0.12700170717082482
12561.0,0.009495134495134495
18306.0,0.013300657675657674
78913.0,0.05228814329697188
38785.0,0.1025230340705214
13919.0,0.0023956228956228958
59619.0,0.07157498958458582
17801.0,0.5159015423846388
11683.0,0.26959086731514387
50393.0,0.20806740375644553
1414.0,0.012855327689236992
49705.0,0.2388187599287271
11495.0,0.009777777777777778
74515.0,0.20006190522204811
87870.0,0.21753276788076742
18347.0,0.005197210197210198
3854.0,0.4641326768060511
19733.0,0.059868830243830246
44194.0,0.025402717652717656
80652.0,0.05753547188106013
22356.0,0.2886074852428422
56887.0,0.07833824501349781
54654.0,0.8623971421541756
81154.0,0.6882643666694981
60139.0,0.0053809523809523795
49481.0,0.365890642884818
13027.0,0.32955785597561615
6073.0,0.09910007781724829
21221.0,0.007302248677248677
78849.0,0.014429894179894183
98453.0,0.11618658108460736
43204.0,0.06637388482976717
49495.0,0.04571556221556221
50040.0,0.05337024087024086
62238.0,0.018880869931861145
96941.0,0.060102808085368435
51613.0,0.13381554343958538
28840.0,0.0503123611711073
88334.0,0.001757292529466093
40679.0,0.08710895612597404
91906.0,0.7022594698598059
61997.0,0.037564985939985925
96234.0,0.2646000354258254
35191.0,0.06113914803092515
99214.0,0.008415685077449785
94474.0,0.09607180289347783
70794.0,0.0018333333333333335
96104.0,0.34488330578034593
63209.0,0.036425275976746566
78212.0,0.19806538340443414
9699.0,0.7071056535056638
89800.0,0.11079414753882837
52248.0,0.28681076528714117
48960.0,0.026642521266942384
77980.0,0.42913997743299387
58769.0,0.01712317021680558
74585.0,0.05172516738970573
33294.0,0.05896066822674887
93240.0,0.02454147704147704
27238.0,0.0183469130656085
2569.0,0.07604017005526291
51644.0,0.07419921282421282
48318.0,0.03076010646001871
9421.0,0.13399703234749452
77916.0,0.002852887852887853
11814.0,0.00446043771043771
61073.0,0.030130712238166667
64158.0,0.10807526522619443
2805.0,0.6449945506867191
72093.0,0.7611969051823382
48104.0,0.1982645404593644
20668.0,0.7195068717873406
68085.0,0.8278235856226747
63923.0,0.05779016987007182
53517.0,0.08545604789436073
3104.0,0.10291506524675587
99805.0,0.027779137529137524
39359.0,0.01364593381271666
18783.0,0.031193351334655676
15511.0,0.011521524771524773
77153.0,0.02711354292386513
45019.0,0.06337414939415438
85462.0,0.7288472159435729
96718.0,0.03398858820917644
34821.0,0.05064777615798957
22810.0,0.022656980568087584
93544.0,0.09966092046882044
35535.0,0.320021625295111
65259.0,0.4585673435778467
75047.0,0.09181621906433456
58877.0,0.21452579271232528
64070.0,0.48970399636306117
41996.0,0.014125527440047475
71713.0,0.007009971509971511
38718.0,0.6839886322541118
17155.0,0.19260404172679002
24713.0,0.17953102568419907
62892.0,0.2819604672023732
29011.0,0.05943727028607861
6645.0,0.38022495590174105
41304.0,0.28850928510487345
58739.0,0.09608826589500079
23285.0,0.5967210777588482
48191.0,0.4476216261412619
97795.0,0.006451973951973952
6696.0,0.008948312001691112
64069.0,0.036037305287305275
82691.0,0.32750810246896456
18615.0,0.21275692549288588
62684.0,0.0233766835016835
9287.0,0.07161200266778721
6874.0,0.08070992895992896
22369.0,0.08405495766128027
92953.0,0.6153014235620037
84842.0,0.03754209192367087
28468.0,0.019591202908381886
30792.0,0.008887877373171489
13171.0,0.38316073448140325
17252.0,0.0
40297.0,0.4721146389928046
98009.0,0.02241907265846513
15527.0,0.03196043405238852
7383.0,0.09144994641950774
5269.0,0.017961889417771767
31169.0,0.09855595296917494
23713.0,0.4202850477013618
93782.0,0.34048985620405575
33652.0,0.7944602783789281
50852.0,0.017642570392570393
62065.0,0.07608830727970395
58026.0,0.33191026804357604
75285.0,0.5230445728206105
14705.0,0.0032822505426381267
47071.0,0.163615226939866
37161.0,0.19638187686639705
77239.0,0.05670064013376033
24989.0,0.2489228238337274
90966.0,0.1986607495713308
76360.0,0.4343448123378455
94753.0,0.03073489935989936
84592.0,0.009808123939773598
67471.0,0.1416960505307726
41794.0,0.047342319717319704
31485.0,0.025732847550859483
91545.0,0.051600737978651064
53221.0,0.7309745676202313
8201.0,0.09566823957258382
60467.0,0.5734955574812927
68016.0,0.9363382435062982
38784.0,0.3137138382914093
55226.0,0.16433777882416345
65209.0,0.6813702328225593
75408.0,0.09396098256823116
85243.0,0.006242183742183742
79788.0,0.03211325711325711
61994.0,0.0803167014730482
79195.0,0.03021476784101719
46240.0,0.016448894428956085
22216.0,0.0059379509379509365
70954.0,0.13431872258384123
84807.0,0.012165698336750968
46536.0,0.1541618864990705
36753.0,0.015451409701409702
97859.0,0.18385067541381325
23760.0,0.01734052059052059
85723.0,0.01882342024447288
64710.0,0.398015311110744
27733.0,0.11095287691611216
81034.0,0.5694984227784416
12401.0,0.042881060792758025
62556.0,0.19186625700801366
93553.0,0.1284096874972134
95020.0,0.0407219905969906
89411.0,0.19947934058501982
49025.0,0.10320521933872462
175.0,0.01544560532060532
41587.0,0.09586998577927887
95452.0,0.3766647688726241
66833.0,0.005561050061050061
35540.0,0.0017857142857142857
27054.0,0.08801797977971433
73979.0,0.25114998558481894
86206.0,0.14568401890884466
44847.0,0.010889767639767641
3840.0,0.0029444444444444444
61419.0,0.05031608274193413
41064.0,0.04092061642061642
3234.0,0.004178571428571428
48912.0,0.24768851402914738
14659.0,0.11441391990205714
95329.0,0.11528960419077187
48199.0,0.4535976267495147
57661.0,0.06036886334698269
91561.0,0.004544112255321295
98545.0,0.07028607855050026
64053.0,0.6758700302664523
44127.0,0.3589968917076254
19986.0,0.167533186703986
50281.0,0.03789007289007289
23864.0,0.19633737981112373
10807.0,0.37747582053451967
46633.0,0.29134367561245056
22081.0,0.6863621711380419
58024.0,0.39561933837457497
43243.0,0.03085111039058407
87491.0,0.09012724727597372
8098.0,0.02647188568512099
15691.0,0.0019259259259259258
92195.0,0.030472367068052536
89981.0,0.022918137690196513
61666.0,0.14623010819268534
59887.0,0.15014245356189101
72746.0,0.06394274101730604
97844.0,0.33532229622434157
66080.0,0.3876810401257049
35864.0,0.02080154831653331
91618.0,0.346237829864902
63875.0,0.17194923218348568
12653.0,0.5643119052547722
82407.0,0.5623283315791808
60272.0,0.21618564333387488
45986.0,0.34473227109494203
40088.0,0.005385702260702261
30671.0,0.11935032756536026
47115.0,0.022142076734181997
87106.0,0.26259152259562496
18985.0,0.008540598290598292
78531.0,0.3880775535509611
99309.0,0.8474113940073369
30856.0,0.02987444136847311
57429.0,0.04916884449972685
90844.0,0.31232755168743
61193.0,0.03370281196693427
61960.0,0.004997752247752248
27310.0,0.09525330328674886
85688.0,0.01714290942458737
13849.0,0.13888349366214323
20923.0,0.5756456481696329
81184.0,0.02037538782818804
92660.0,0.21610043935994336
52780.0,0.0
58352.0,0.00701996151996152
84217.0,0.5912381787893826
18894.0,0.09944101486748538
2060.0,0.03211272730534935
49450.0,0.014906162464985995
16422.0,0.20014201137468998
63949.0,0.0664004552316909
14806.0,0.09935786054903703
54228.0,0.0174730137358926
47189.0,0.0352206441840435
52562.0,0.5167410429277666
87245.0,0.3232895551542046
37544.0,0.6012668691075597
30325.0,0.17061388778139425
27069.0,0.03334110627461013
65802.0,0.200716493027024
64416.0,0.06607844045067589
22027.0,0.07623446570360817
65273.0,0.010244922615510852
28436.0,0.6479329807123978
61160.0,0.016051062485273014
32883.0,0.10186565041483533
64263.0,0.018592340937929174
3036.0,0.10821669504932174
1394.0,0.015768334038864528
15909.0,0.30291155443283935
33028.0,0.054331165814504916
94431.0,0.667801326641765
54780.0,0.34768760904229185
43674.0,0.052581978490583235
73620.0,0.06878383396770743
75024.0,0.7098901039972968
98242.0,0.035179369976428794
8382.0,0.4326919757551184
9870.0,0.01444411935021696
77482.0,0.06431908161505391
93661.0,0.058289012244766264
61203.0,0.032312932437932436
65157.0,0.009842433430584272
6978.0,0.02345649258149258
17470.0,0.023631784881784888
53031.0,0.08342134849384303
37506.0,0.25224861151060857
5012.0,0.46509345988668666
2994.0,0.13100461097224478
17970.0,0.06368769308785639
78783.0,0.08501663997304099
20016.0,0.30741515393077734
12503.0,0.04088596126096126
61154.0,0.07629912695663472
12861.0,0.056301272003710386
67373.0,0.0569774566514977
48455.0,0.005984284234284234
6505.0,0.08497419965478774
61490.0,0.043227203352203335
54247.0,0.3533649976823817
5795.0,0.0014230769230769232
28306.0,0.2019887731853698
85714.0,0.005658526658526659
82657.0,0.004416666666666667
44030.0,0.0246374639006218
65255.0,0.4478514574130069
64927.0,0.0205738909101565
75324.0,0.005365079365079365
6857.0,0.20911493316060878
11287.0,0.7991664604371025
35241.0,0.0105251924001924
34242.0,0.006829466829466829
69085.0,0.016642575017575018
71311.0,0.025119253260850134
36269.0,0.05020124193163407
14738.0,0.6821262621858192
549.0,0.0004761904761904762
3479.0,0.04485247647819955
80866.0,0.6225634364959751
92323.0,0.06341690089828064
43887.0,0.0210751147001147
85023.0,0.14127330947919195
97922.0,0.003816711347126777
16440.0,0.6420767611004877
69117.0,0.39452658791064416
25539.0,0.03452256930850437
12828.0,0.053911510739888605
89828.0,0.035678710341037936
25600.0,0.02791421313190682
24291.0,0.0060191197691197695
63983.0,0.24222393580108975
67518.0,0.012756373866790082
82104.0,0.5306563260401064
29260.0,0.06192657941187352
40004.0,0.05355109778260606
65199.0,0.03387391707325758
76117.0,0.20215011734431385
93827.0,0.22433349138916545
29395.0,0.13483193430537452
86252.0,0.02276885978944802
40938.0,0.30270219419120487
24209.0,0.04616375675121804
24037.0,0.011110990860990861
80880.0,0.0132993672993673
33040.0,0.2707636046373406
52215.0,0.08035858289092118
38125.0,0.6417022791342913
13173.0,0.024446983571983574
65774.0,0.011026996151996152
16691.0,0.08867384827543923
71372.0,0.049051092426092416
33821.0,0.0348267859591389
90285.0,0.012075063825063823
8425.0,0.06979084341584339
36687.0,0.09231245957755427
78613.0,0.38939816456840026
23269.0,0.02386412969746303
65699.0,0.039120509120509114
99079.0,0.013321069532752515
45348.0,0.045156175523822596
40929.0,0.07168254830722987
3792.0,0.3379508585566063
46357.0,0.0579320182493254
62600.0,0.13781190318269307
23863.0,0.016701286072913102
77937.0,0.05731170735582501
335.0,0.001989417989417989
60070.0,0.03537656325156324
13973.0,0.15712742932448814
45656.0,0.2059546467464424
18176.0,0.06346914914387114
5930.0,0.05688723630170999
86954.0,0.03337738187738187
64225.0,0.056593826966605636
72124.0,0.09337922187509386
2108.0,0.14967436184673036
44109.0,0.45197553052637074
16923.0,0.010493430467173904
70941.0,0.04006499518999518
83294.0,0.10026681182021736
78522.0,0.005729798479798479
95018.0,0.2462102753974465
96818.0,0.15961938945914164
27237.0,0.0015873015873015873
84772.0,0.4849821791126301
41563.0,0.4207247453823096
73476.0,0.027093959904340673
72352.0,0.0948477409816419
79414.0,0.07948910852448167
60076.0,0.09593182371939772
80745.0,0.04555112474295863
86202.0,0.032752671487029913
16667.0,0.031149715829024392
61215.0,0.028502832450621653
3297.0,0.10591628460589682
3700.0,0.052122908953791305
70352.0,0.007255187252661206
72752.0,0.34077900966136243
16377.0,0.3850629133031749
455.0,0.0526013541939986
16803.0,0.05407762446635841
45698.0,0.04870632668578366
13350.0,0.35149774758010327
76081.0,0.04968039368039367
77878.0,0.07098560060709982
72854.0,0.002916666666666667
36377.0,0.02728415068770861
64828.0,0.035548129626106165
5048.0,0.01068414285659352
20341.0,0.14549551160104693
93214.0,0.04907696416967517
70114.0,0.042183811558811554
22778.0,0.015644673795989585
24111.0,0.29823550308798036
91002.0,0.06071532661238545
41036.0,0.027397334147334144
84784.0,0.6877207846643956
77981.0,0.10004077740969361
62877.0,0.18902972143907854
75883.0,0.003648268398268398
65815.0,0.0012222222222222224
9256.0,0.329969430288886
43407.0,0.6940338655048325
2531.0,0.41708451354802173
27887.0,0.011537277537277539
12062.0,0.017328861197282254
20044.0,0.37609284107078794
65756.0,0.27980028166416754
93096.0,0.005440550190550191
22795.0,0.10211709873523374
87212.0,0.10481459346953229
35969.0,0.06154714407975276
16574.0,0.43368198238050343
86765.0,0.142959973646408
15941.0,0.036278952528952524
90109.0,0.5116673201580431
48087.0,0.06913739546072467
58303.0,0.0173316144639674
94111.0,0.41167869876451196
58882.0,0.18103031038511544
68501.0,0.2108528265175635
15523.0,0.06559501297252701
32550.0,0.2958153847786202
66142.0,0.03851056233214827
34097.0,0.008562439717524599
65169.0,0.31966253205638284
97085.0,0.03294773632173078
56165.0,0.4575655816581957
86685.0,0.019231802930980396
70155.0,0.0640236568986569
94728.0,0.3428764373449893
18780.0,0.36910504273669525
94486.0,0.07768784075401722
39723.0,0.0560907734796781
53398.0,0.0648828807358219
49177.0,0.026717316474550258
61923.0,0.32243315733049
72622.0,0.5181630259987934
78582.0,0.02167055167055167
55627.0,0.0054014322203977385
52808.0,0.4553646924225085
26623.0,0.01951592882206034
68723.0,0.04336975789478322
15319.0,0.08147625428811381
33747.0,0.02221527450197133
73915.0,0.21687501198587383
92776.0,0.1270277726021254
49883.0,0.022899110149110148
98556.0,0.015063781964295338
88865.0,0.02698920839778649
97115.0,0.036732779476325146
54132.0,0.05240140307149429
9554.0,0.09228851738361211
70701.0,0.0034056776556776556
5627.0,0.08350883375883374
80129.0,0.011799126799126798
8134.0,0.19649076367625057
69401.0,0.09394890131654839
27103.0,0.38030032493555527
30747.0,0.0535184023767901
83422.0,0.05333898215136543
3842.0,0.007983238983238983
2394.0,0.007682118807118806
6597.0,0.33807828757375674
11139.0,0.1320537215901032
57217.0,0.10463894438894435
3953.0,0.25424498132586376
79429.0,0.29089384314135924
60795.0,0.07325128124560526
56610.0,0.08922574230894663
81632.0,0.5106370912042344
69638.0,0.4689825102266533
86896.0,0.5818889400085752
75514.0,0.5562718138118047
66956.0,0.21041308137001732
70023.0,0.041114780100074216
14775.0,0.2823934837804187
63656.0,0.007349598021502265
86171.0,0.01366250816390787
53818.0,0.011873125712818695
75659.0,0.010412698412698413
60135.0,0.01788678913678914
3003.0,0.02108029144058555
62748.0,0.012972259222259223
48871.0,0.6974112154007333
68081.0,0.0610304834054834
10715.0,0.017665177415177414
18278.0,0.4097239747941772
11112.0,0.030874949124949123
10680.0,0.4499179713192668
39089.0,0.07354409805133319
92019.0,0.026295323854523066
23820.0,0.33194142373946245
28533.0,0.0034442951539725734
61946.0,0.1531063503921711
68786.0,0.21525870299624672
50374.0,0.03759246037751582
32563.0,0.0030367282277224223
91650.0,0.17492381290915437
54629.0,0.08914682211779731
38213.0,0.05793897972601287
23419.0,0.08971576749522336
5647.0,0.07379325706275301
25369.0,0.0288542150284456
61117.0,0.07866482116805464
90892.0,0.21406429677627473
56964.0,0.11076078145853684
73556.0,0.07022223669762226
21316.0,0.26932858882987065
57187.0,0.030749054446663003
50543.0,0.00030303030303030303
92908.0,0.002034188034188034
76663.0,0.011338482028020472
50791.0,0.009828042328042328
42964.0,0.42169795325512033
36473.0,0.003783341284546077
41795.0,0.003968087468087468
3005.0,0.08069250421137211
92387.0,0.0024999036560055536
90232.0,0.002194364277697611
87360.0,0.06637286191032869
72062.0,0.07706457023368787
29388.0,0.09303655766891057
90178.0,0.0525719761547935
1090.0,0.042965641112699925
22898.0,0.03624228529119832
994.0,0.5562451106954507
74120.0,0.01940690994019167
82594.0,0.004761981081714692
45211.0,0.2821404685259928
83526.0,0.15967714215443746
77504.0,0.0411443278943279
77357.0,0.1741178987321331
94837.0,0.07896460025755687
75345.0,0.0054734637277718025
33825.0,0.13776865744849578
67688.0,0.023488658514974305
43567.0,0.06417030635520429
90096.0,0.01237195194283187
84103.0,0.006967994148506854
89217.0,0.023439757123967654
11035.0,0.13584438062125695
73782.0,0.012671356421356422
61029.0,0.035641779516779507
22253.0,0.17729606829087957
71770.0,0.06568229321241713
14851.0,0.6992526427108675
48543.0,0.05529208754208753
53375.0,0.5279519663024543
9239.0,0.16648783810722367
50910.0,0.015251667450196864
7752.0,0.8620481114162007
14390.0,0.21692676192868196
38461.0,0.0024273673574970833
29014.0,0.05145022448583776
17962.0,0.041884044379480484
56755.0,0.05829367854367853
82489.0,0.06942171871338537
61481.0,0.14497804972804976
21066.0,0.007643812699142441
38231.0,0.04638726675061938
76306.0,0.0803964123013769
32221.0,0.7471274258964712
86030.0,0.2372042819796575
76070.0,0.028270065183858287
81782.0,0.0032905982905982903
43513.0,0.06373048816935246
46218.0,0.19396389960777674
41215.0,0.22491953573005072
88994.0,0.10518895810072279
83879.0,0.0054303751803751795
55133.0,0.04493155210802269
97682.0,0.1259424989772679
2168.0,0.07256839075956724
32212.0,0.292476793900118
73618.0,0.08809934908037391
10805.0,0.21286111086512907
48944.0,0.21684351269199326
37538.0,0.10990761197971026
69219.0,0.02143924131424131
99284.0,0.0639643048916504
17593.0,0.15759777513807766
83733.0,0.06980041640778864
3224.0,0.06571497973703855
19283.0,0.6040632024471596
18719.0,0.0036792849195226413
96329.0,0.017715719465719464
47823.0,0.3540349525488846
16869.0,0.09760606789723988
60538.0,0.3980780893299836
49291.0,0.18246725375988382
71079.0,0.07321411006329068
25632.0,0.08855111269987567
62251.0,0.4886595912294594
72780.0,0.04051474140314008
13003.0,0.27026799610342517
40002.0,0.05068122951481715
98765.0,0.002916666666666667
86688.0,0.3267948480614553
58320.0,0.3618701405581695
84383.0,0.14041549633171518
76245.0,0.6100894930575047
93031.0,0.03125514300514301
54534.0,0.039397799368387595
58723.0,0.025929667797736745
36529.0,0.2798130946102003
77541.0,0.15333158895064877
49677.0,0.5218290114725661
76734.0,0.007043881118881119
99838.0,0.04811923270377203
1529.0,0.8435187461591201
30528.0,0.008034684236112154
11220.0,0.035484422984422975
93804.0,0.02278817389373393
58259.0,0.03176953984019201
20339.0,0.04057404632404633
42577.0,0.3080953958614069
23740.0,0.39940782085443227
7391.0,0.08116086725645548
94300.0,0.2887145163800357
81918.0,0.039835375909174464
25894.0,0.0025847763347763347
37142.0,0.17937441530509385
88486.0,0.031864480527524004
17974.0,0.06557339767002149
23522.0,0.0032087255977528537
60666.0,0.017496221371221372
2482.0,0.08728908564202677
88646.0,0.43482322778784294
82150.0,0.11533543542056612
86468.0,0.199141839079983
75758.0,0.05424136631881974
35498.0,0.45989013194980677
86662.0,0.10100632783735973
48888.0,0.2886318896188092
86890.0,0.31965912877627856
80800.0,0.08146427537604006
21045.0,0.11980249513732767
2799.0,0.13712844766858154
10916.0,0.010440476190476191
77435.0,0.09105186675359309
27846.0,0.0
9054.0,0.0075811155924022594
19538.0,0.6655861203052683
19587.0,0.3654147054150573
92929.0,0.05968223272828534
91755.0,0.05039410348538861
35661.0,0.23325839028792741
60771.0,0.08216569936100745
40120.0,0.013658821570586274
889.0,0.04823452785946041
23531.0,0.01688850501350501
16672.0,0.010274453341059753
10823.0,0.1326257306319911
80285.0,0.37406643530513883
81029.0,0.009832926332926333
44604.0,0.02913682450447156
39242.0,0.21084213444051966
26560.0,0.08117723758556708
46806.0,0.5911047047588248
96785.0,0.006264263514263514
24706.0,0.140497248286212
88480.0,0.033349554319841324
57315.0,0.04976906236465058
3446.0,0.0388242618524064
12090.0,0.40154479881415767
97040.0,0.2624158640923348
65462.0,0.032435674948832836
5241.0,0.014780395530395533
97418.0,0.07115371771107061
13258.0,0.027813991563991558
89719.0,0.7569903689568162
68834.0,0.03485654187860069
91152.0,0.32134705210404635
48913.0,0.42800431886301604
3626.0,0.00509018759018759
91685.0,0.018135875928961546
8691.0,0.09257319793219763
30925.0,0.0793340510252275
56825.0,0.21980022296616422
3830.0,0.8125910751315121
30378.0,0.04119498556998556
77994.0,0.0021367521367521365
33864.0,0.04738882227076062
2796.0,0.12208807339452207
46336.0,0.05276192685914907
6057.0,0.1845580657568974
14343.0,0.04281739981151745
97320.0,0.05241396550800797
36178.0,0.01390434102934103
53255.0,0.0884561822877013
80715.0,0.13183343580653953
45459.0,0.04169490059733751
14349.0,0.016448894428956085
81802.0,0.043510822782881604
22939.0,0.01675153226166494
46890.0,0.136943628538615
70172.0,0.12846088233006028
98942.0,0.1303142636684303
69473.0,0.2629825266360192
60799.0,0.060813967246093864
96623.0,0.4256919476940803
66047.0,0.026027008323060954
22722.0,0.05513105848399964
89798.0,0.006109919009289883
52528.0,0.021032420343782214
4092.0,0.17557434321745483
21782.0,0.17640368249622493
98723.0,0.04242727337674146
83686.0,0.09384817621036036
84689.0,0.3552326457277455
50369.0,0.005657952069716777
76171.0,0.02448039319202579
77288.0,0.03685925213131096
46229.0,0.6505489079404599
56531.0,0.12918161578212442
93788.0,0.12211855436717224
25213.0,0.030828784734357483
14288.0,0.11752418360055392
17576.0,0.04544876628932356
72959.0,0.013419367227625418
37382.0,0.07316225860287834
24649.0,0.037854913642789825
62269.0,0.025903424621046243
26285.0,0.09871399124968352
50918.0,0.3322951673525272
21401.0,0.2901441585440609
6804.0,0.02152764827764828
29533.0,0.670903486237717
78638.0,0.1034168583725826
58557.0,0.05787103559106099
21840.0,0.17227527768340387
62409.0,0.004587542087542087
42474.0,0.48521165788774256
97174.0,0.3557094989395151
982.0,0.05005027162380104
27505.0,0.009400460650460653
22484.0,0.04392680427472711
93301.0,0.40976830713516726
72723.0,0.020204499204499203
33030.0,0.047456170873537144
46652.0,0.06651340451694143
18514.0,0.009134513634513635
91001.0,0.023094447219447218
65553.0,0.15400165675101626
22916.0,0.12446533176961433
7567.0,0.147717290580066
63483.0,0.07759945274406058
8040.0,0.009059163059163058
83390.0,0.4927721179977464
69635.0,0.025338992434580668
11931.0,0.03818295797815371
17020.0,0.04848971018088665
82996.0,0.08733931993645612
66758.0,0.033286828639769825
25451.0,0.10418090593789647
57816.0,0.054601482939718206
10408.0,0.042861899538370135
17997.0,0.09035968797464441
20809.0,0.13983703524144703
18073.0,0.037071088067992086
69408.0,0.020182201809769814
14232.0,0.18629741496044375
97769.0,0.07802971910557048
44630.0,0.48164708078659135
30025.0,0.14037681222618736
67366.0,0.35045570104633916
47764.0,0.36988010278272665
75613.0,0.7631004276707268
44568.0,0.4017873685288954
5465.0,0.3270598098993486
15822.0,0.0029023569023569023
16082.0,0.07433668098135542
63662.0,0.018441249926544046
691.0,0.8414041017417346
26425.0,0.2914882630222809
4526.0,0.03335903039142356
70441.0,0.07350462500462501
71110.0,0.033349687349687344
40833.0,0.8102507084341284
3148.0,0.03820177290818155
12251.0,0.4583253485303785
85596.0,0.05134666911460161
24117.0,0.09354081838640656
54587.0,0.26265790473143447
54958.0,0.3882334139928073
65105.0,0.49228344530912654
88867.0,0.009996021166603046
87042.0,0.5572048902022557
42750.0,0.09352386434186032
47715.0,0.1927082163445183
3195.0,0.03683540560039169
51160.0,0.0027361111111111106
76544.0,0.06243926953068358
25862.0,0.685160782974055
29504.0,0.2509662617741264
5761.0,0.19086557463632828
72804.0,0.6561523143686112
76085.0,0.1321459081673512
87422.0,0.08604434943375502
48691.0,0.005441863210944068
95338.0,0.11122055095697587
94674.0,0.6013640323723641
52769.0,0.2695227116989364
15292.0,0.22804144867742088
62957.0,0.033033598954651584
44601.0,0.09691633651081419
16786.0,0.01206289081289081
26420.0,0.029327339327339334
95549.0,0.13171226358055932
8305.0,0.33862765966845293
31436.0,0.3925939423258437
83200.0,0.2554900646092551
35741.0,0.10974101289732087
26488.0,0.03661294288500169
31316.0,0.12211929617778078
42658.0,0.02926745691481944
33872.0,0.007042836792836793
75688.0,0.1280852239500415
59874.0,0.020143268768268763
66182.0,0.014646927146927145
4113.0,0.005215869794956639
41713.0,0.7340540729221109
49768.0,0.005905806976854315
51713.0,0.07175953379503074
85097.0,0.2013902272508034
76691.0,0.2569978756251812
42735.0,0.010857892107892106
95616.0,0.011196677240549204
98805.0,0.021021603525473498
8170.0,0.00906361880482373
89204.0,0.051001945564335564
3120.0,0.15449008512044207
33883.0,0.10008721152781
71963.0,0.001414141414141414
89404.0,0.2150230656471093
9847.0,0.0019286215594236068
18028.0,0.0015897435897435897
49132.0,0.0861943704443704
21982.0,0.7850919077801893
97709.0,0.2702167316944773
84978.0,0.005852194102194102
31850.0,0.024060513560513554
56548.0,0.10624721508356585
80539.0,0.1500396864810359
99241.0,0.2227025360581003
38535.0,0.01824551685837596
