ID_CORRELATIVO,MLP_standard
60139.0,0.0017564697310739944
49481.0,0.24884858477236504
13027.0,0.1825045238778153
6073.0,0.1055623310063161
21221.0,9.741756195662978e-05
78849.0,0.0011530252378689515
98453.0,0.11913127417657303
43204.0,0.12168906149363136
49495.0,0.018597472233352157
50040.0,0.030373925957585365
62238.0,0.025233653122399745
96941.0,0.09820720675476789
51613.0,0.025122417660263158
28840.0,0.0003724522246175817
88334.0,0.005770547096886457
40679.0,0.06457770089681769
91906.0,0.5315691368690506
61997.0,0.058489403464401596
96234.0,0.29927619381731907
35191.0,0.06385702661598675
99214.0,0.007404762943835882
94474.0,0.13641742977314483
70794.0,0.0016114209938237526
96104.0,0.24718773611388414
63209.0,0.003749647291471526
78212.0,0.13389008319954815
9699.0,0.5335531848774707
89800.0,0.12238069984977767
52248.0,0.22376037625085826
48960.0,0.0233384364527314
77980.0,0.8386354870775933
58769.0,0.00199274600127357
74585.0,0.047781514288418134
33294.0,0.1904342904605863
93240.0,0.01227340139721616
27238.0,0.014506131095176242
2569.0,0.05577831366056486
51644.0,0.022514909385101152
48318.0,0.0689882360624224
9421.0,0.10707769669395323
77916.0,0.000627879868040682
11814.0,0.011227318025769857
61073.0,0.0019604884786287085
64158.0,0.0547724267842424
2805.0,0.34716035484671526
72093.0,0.7345101295942178
48104.0,0.05826633083083239
20668.0,0.528129106867707
68085.0,0.607386932599966
63923.0,0.0890925258946863
53517.0,0.11528151431378288
3104.0,0.13031392255166727
99805.0,0.05987794986343167
39359.0,0.012317868512837138
18783.0,0.021807817131484955
15511.0,0.00408517206592796
77153.0,0.08797528726774254
45019.0,0.03313228987883595
85462.0,0.5306089695068897
96718.0,0.0015958956246255969
34821.0,0.051689277980966196
22810.0,0.0010129657705960947
93544.0,0.19472187344390784
35535.0,0.3473393327475104
65259.0,0.5259889125174969
75047.0,0.15196776973891285
58877.0,0.09172426946829657
64070.0,0.3591142119134316
41996.0,0.0028654141097592366
71713.0,0.008953930942556492
38718.0,0.9757215872603657
17155.0,0.16272066679495914
24713.0,0.43320172248058336
62892.0,0.19677979047506217
29011.0,0.018578376133528814
6645.0,0.2776091880699915
41304.0,0.10534213815383218
58739.0,0.07371968124200219
23285.0,0.23667310568677247
48191.0,0.21383621042889664
97795.0,0.005075417890388258
6696.0,0.02052760524333851
64069.0,0.02863181805665811
82691.0,0.2839368877055286
18615.0,0.2043908342750154
62684.0,0.011536564240554398
9287.0,0.07813589069951059
6874.0,0.003394761238120872
22369.0,0.040872103320101674
92953.0,0.6181980173847873
84842.0,2.0164433642987298e-05
28468.0,0.004103771235635699
30792.0,0.002120850042170872
13171.0,0.29940379986055304
17252.0,0.00039896608904702887
40297.0,0.4020667194490763
98009.0,0.016636314144114577
15527.0,0.015717841377959896
7383.0,0.07549539818419349
5269.0,0.030960878412683045
31169.0,0.2263417741173221
23713.0,0.4101154578079271
93782.0,0.20187825661268569
33652.0,0.6538149930811741
50852.0,0.012221368701333406
62065.0,0.11096737580602827
58026.0,0.2507597613617772
75285.0,0.8200194639108758
14705.0,0.004030562798200192
47071.0,0.08357242718351807
37161.0,0.3486981190315734
77239.0,0.09252521992430796
24989.0,0.2976109009730946
90966.0,0.16463812551127255
76360.0,0.5092828893909132
94753.0,0.0061018303451538854
84592.0,0.021255663091376165
67471.0,0.2551017588658624
41794.0,0.00013298266874299728
31485.0,0.013300123063762964
91545.0,0.03415084240622629
53221.0,0.5927623429920845
8201.0,0.06673690658424422
60467.0,0.5029507967445929
68016.0,0.5865288698961467
38784.0,0.3122001476143705
55226.0,0.26563322160728736
65209.0,0.788885833171436
75408.0,0.04580583559899401
85243.0,0.0005503539579682755
79788.0,0.01170463916257559
61994.0,0.12828410096817955
79195.0,0.09306701901402202
46240.0,0.018186470189330905
22216.0,0.007168347672328545
70954.0,0.021604368408082233
84807.0,0.003169687164967747
46536.0,0.10418995685822165
36753.0,0.032922217084954825
97859.0,0.103862867184089
23760.0,0.003374486420068877
85723.0,0.041329332692566736
64710.0,0.25987115723460485
27733.0,0.09685278088274027
81034.0,0.5949202505333898
12401.0,0.02322115552329144
62556.0,0.12120282748588332
93553.0,0.0496226752825054
95020.0,0.04035010770108627
89411.0,0.34283957257376657
49025.0,0.075340713080637
175.0,0.008143933802856572
41587.0,0.08336264895921719
95452.0,0.24154761235109665
66833.0,0.005444122486568593
35540.0,0.00739438096563386
27054.0,0.06153355471400456
73979.0,0.052516870121412366
86206.0,0.1360121485240751
44847.0,0.01489470600530667
3840.0,0.010012889275446633
61419.0,0.007230443304569415
41064.0,0.012538578410348668
3234.0,0.005847125013728366
48912.0,0.37123530279787426
14659.0,0.16712550757706165
95329.0,0.08359914201816875
48199.0,0.25242183819463104
57661.0,0.07617961410285966
91561.0,0.002301749084995142
98545.0,0.05276668817754395
64053.0,0.9879597008632569
44127.0,0.28386248964909505
19986.0,0.07169161480241863
50281.0,0.08982590270512444
23864.0,0.40527298817430524
10807.0,0.18556492528611906
46633.0,0.2002975641638861
22081.0,0.6400305396827088
58024.0,0.5971555715827004
43243.0,0.00570884539616322
87491.0,0.0431741294187879
8098.0,2.061667507562081e-09
15691.0,0.003114986335368152
92195.0,0.00932467346035099
89981.0,0.006968035771023839
61666.0,0.3314988475808292
59887.0,0.06650070688645972
72746.0,0.043373730923937925
97844.0,0.22754209929964295
66080.0,0.2719021537424262
35864.0,0.044728971038695185
91618.0,0.36411621345309325
63875.0,0.19978231849132447
12653.0,0.10524524480501474
82407.0,0.3392451269858433
60272.0,0.14896586062829204
45986.0,0.2525657341290643
40088.0,0.014356810548229895
30671.0,0.0987022224502809
47115.0,0.0012230031889141982
87106.0,0.42156358125204163
18985.0,0.0036825075650708246
78531.0,0.30676732639208265
99309.0,0.8161814168783641
30856.0,0.03586335407478053
57429.0,0.02464684615031729
90844.0,0.13514685805912283
61193.0,0.03639419921952068
61960.0,0.0006452062301130617
27310.0,0.03568799239447143
85688.0,0.03468564680451982
13849.0,0.24244895855590787
20923.0,0.3416017111442587
81184.0,0.0017820863272816454
92660.0,0.19325945740504574
52780.0,0.0006372407170461727
58352.0,0.05416751837163488
84217.0,0.8616861914155216
18894.0,0.06866556107714786
2060.0,0.13569216566276773
49450.0,0.13623955381491248
16422.0,0.27278876041979055
63949.0,0.019124291765594093
14806.0,0.1281874321373615
54228.0,0.005778168015884353
47189.0,0.014149296853685185
52562.0,0.43429145448410167
87245.0,0.32316842292556086
37544.0,0.4250934380762551
30325.0,0.2165306837846177
27069.0,0.027105362394420508
65802.0,0.23977003013986903
64416.0,0.049481593282885976
22027.0,0.03769939170431197
65273.0,0.0013504519774906291
28436.0,0.5633327782848703
61160.0,0.025753422708220727
32883.0,0.05152728925124371
64263.0,0.0012123607789048514
3036.0,0.021657214484307224
1394.0,0.021930671786389147
15909.0,0.1905169433904129
33028.0,0.015910108619162054
94431.0,0.8140428244238671
54780.0,0.5756905385375081
43674.0,0.016128226452604495
73620.0,0.0708072133695297
75024.0,0.8791986461734128
98242.0,0.03604667073124763
8382.0,0.425811474632603
9870.0,0.018178331013646874
77482.0,0.0639947273219911
93661.0,0.030118331709250695
61203.0,0.021030580748713355
65157.0,0.01076261708207594
6978.0,0.03179863815699743
17470.0,0.020305678913547322
53031.0,0.22691296127797256
37506.0,0.03382908814844904
5012.0,0.4157752715756948
2994.0,0.06593598918285659
17970.0,0.0037536815237910128
78783.0,0.10870959380272267
20016.0,0.2959997209012784
12503.0,0.060608472960435915
61154.0,0.2694835562622293
12861.0,0.037036804228422836
67373.0,0.013505250913432276
48455.0,0.0006503934245162946
6505.0,0.20886726531860453
61490.0,0.013076561889411338
54247.0,0.202937007049211
5795.0,0.0016071774239921485
28306.0,0.06961713843347046
85714.0,0.00020745728962273755
82657.0,0.00027985604119343135
44030.0,0.002963488375956323
65255.0,0.45102991689410327
64927.0,0.044731934966907916
75324.0,0.04739970623748998
6857.0,0.3060866411962776
11287.0,0.8497311813185474
35241.0,0.005103978015041034
34242.0,0.014938809142754255
69085.0,0.001968443453084371
71311.0,0.039819035110882604
36269.0,0.06407825975553891
14738.0,0.5069061439161888
549.0,0.00767120262836086
3479.0,0.06068398882691992
80866.0,0.7679068174760676
92323.0,0.09852066030532025
43887.0,0.008869216481213778
85023.0,0.1355438243130451
97922.0,0.009159969123621093
16440.0,0.5372097412046843
69117.0,0.4225038708401114
25539.0,0.07326259870171463
12828.0,0.12587736007249395
89828.0,0.14185794141369423
25600.0,0.0066214211716716246
24291.0,9.38107071236061e-05
63983.0,0.18681311755041413
67518.0,0.04568813903684494
82104.0,0.21943488815487416
29260.0,0.01261754194832932
40004.0,0.05526242127867692
65199.0,0.014619097225273256
76117.0,0.18335481604174575
93827.0,0.15563580302655416
29395.0,0.22361272137866306
86252.0,0.029343792855585832
40938.0,0.3487197786646043
24209.0,6.993203901579296e-06
24037.0,0.060652656104578664
80880.0,0.0007246606730666233
33040.0,0.4144973819300784
52215.0,0.20975436878064188
38125.0,0.39432884868511336
13173.0,0.0014128639884150463
65774.0,0.0053213589563970145
16691.0,0.1973439861954326
71372.0,0.11169308144888121
33821.0,0.13705984648705338
90285.0,0.009379470045347704
8425.0,0.018760515176456855
36687.0,0.17162096682079778
78613.0,0.49463417658719094
23269.0,0.05518887015291612
65699.0,0.02022710948483904
99079.0,0.003961119742257523
45348.0,0.005308251212267217
40929.0,0.27231882537173235
3792.0,0.3327960343747276
46357.0,0.0965361970223784
62600.0,0.10735755662068559
23863.0,0.0007748001585205022
77937.0,0.0045651832621795415
335.0,0.003913249219676992
60070.0,0.008318134136154925
13973.0,0.41062941910719053
45656.0,0.2392292283628316
18176.0,0.2487492355969969
5930.0,0.2188616129309013
86954.0,0.013756463657395933
64225.0,0.0030470580599218124
72124.0,0.07476441361471031
2108.0,0.10000689459997907
44109.0,0.16024262579420986
16923.0,0.007915130987534543
70941.0,0.02353205387103335
83294.0,0.11469614382003825
78522.0,0.0013163834852164679
95018.0,0.2991927135730619
96818.0,0.13566711933543774
27237.0,0.001424309004706218
84772.0,0.3016306609833182
41563.0,0.33089005479176486
73476.0,0.018185174339935276
72352.0,0.10214065007915038
79414.0,0.04490152192858521
60076.0,0.042345992245924606
80745.0,0.00367666650506139
86202.0,0.029360044180737652
16667.0,0.001285259434178921
61215.0,0.012324269940567394
3297.0,0.10220753508951076
3700.0,6.972924149271665e-05
70352.0,0.020774571540120284
72752.0,0.399512462524249
16377.0,0.4927176860907809
455.0,0.3263147890012433
16803.0,0.012970831902889505
45698.0,0.013355663253193826
13350.0,0.19290536515456178
76081.0,0.08230886067228356
77878.0,0.06880010562107962
72854.0,0.000946547744335758
36377.0,0.013885289004995926
64828.0,0.01535123499734763
5048.0,0.0034388021984314114
20341.0,0.19849189188343705
93214.0,0.04916348351598595
70114.0,0.0844967589746633
22778.0,0.0005380951165696974
24111.0,0.28514544504673933
91002.0,0.028255552971418633
41036.0,0.0139748774269923
84784.0,0.8298779465424629
77981.0,0.026117703591025165
62877.0,0.45652032846153334
75883.0,0.0023050721664923724
65815.0,0.001902147079377101
9256.0,0.5088463284448517
43407.0,0.8196078520836986
2531.0,0.2520100537752514
27887.0,0.003965702134154306
12062.0,0.026384452736948606
20044.0,0.4565579271419432
65756.0,0.10553475587744497
93096.0,0.021260687640242235
22795.0,0.16492376015359267
87212.0,0.05631877374812953
35969.0,0.039669819528662956
16574.0,0.3857924154252897
86765.0,0.049140904142808854
15941.0,0.035655125846620575
90109.0,0.5816135507096538
48087.0,0.12141729994909053
58303.0,0.03210073480600724
94111.0,0.3626737939570685
58882.0,0.13773942881134743
68501.0,0.055487510879947965
15523.0,0.15040519971340294
32550.0,0.47344352100805914
66142.0,0.08095303298575059
34097.0,0.0005932874247883192
65169.0,0.26447172996567303
97085.0,0.014469404468805637
56165.0,0.33900308556050934
86685.0,0.08279560402425654
70155.0,0.2075240844092688
94728.0,0.36547198044576945
18780.0,0.2994490420340256
94486.0,0.0732450997964333
39723.0,0.07263383575717873
53398.0,0.013384210016879894
49177.0,0.00788555538841039
61923.0,0.25946155852078606
72622.0,0.8227863289850098
78582.0,2.5197098671261414e-07
55627.0,0.0010467975922848097
52808.0,0.5100127180008367
26623.0,0.015279392383536592
68723.0,0.07065589453516531
15319.0,0.09915533802103338
33747.0,0.0982562373749521
73915.0,0.05087553907109102
92776.0,0.06427418818118687
49883.0,0.03924110973231324
98556.0,0.003549773647132333
88865.0,0.017699723247808014
97115.0,0.02103274530537251
54132.0,0.1396386562384097
9554.0,0.05734389628332034
70701.0,0.017098737322023855
5627.0,0.08729957708618748
80129.0,0.0157619099580745
8134.0,0.14902235817952236
69401.0,0.12725852273428045
27103.0,0.5762657159817379
30747.0,0.1631514144690189
83422.0,0.12073593577374067
3842.0,0.036114734982759036
2394.0,0.009871662763522977
6597.0,0.9790728273294365
11139.0,0.020468076450550262
57217.0,0.11544748281608797
3953.0,0.047577187532448995
79429.0,0.4594634180286373
60795.0,0.2151831904940996
56610.0,0.013970741627648765
81632.0,0.5728222865702042
69638.0,0.4340153965100287
86896.0,0.6381219121702083
75514.0,0.4689708827529044
66956.0,0.3345400962050496
70023.0,0.0145871219264297
14775.0,0.24356414433192144
63656.0,0.0106635876475465
86171.0,0.015652871447314632
53818.0,0.0006430021486877136
75659.0,0.011085602962768393
60135.0,0.034421943117703746
3003.0,0.00668231759354683
62748.0,0.015280961571161347
48871.0,0.5551940488493072
68081.0,0.1017175941646673
10715.0,0.017743085899934025
18278.0,0.47712336174201997
11112.0,0.04797718764539274
10680.0,0.31518123867697073
39089.0,0.032752076941645974
92019.0,0.023057702178088658
23820.0,0.5208687008306989
28533.0,0.006931181273237636
61946.0,0.16363571964648413
68786.0,0.19651525225841743
50374.0,0.04702866925550726
32563.0,0.009212157698894045
91650.0,0.11413046045897529
54629.0,0.29394665087673844
38213.0,0.10339294244116212
23419.0,0.10390059670487843
5647.0,0.08837733974587555
25369.0,0.028547055675477495
61117.0,0.056813123311717895
90892.0,0.08512715437366115
56964.0,0.02486433168363589
73556.0,0.045454994322019965
21316.0,0.3911467440839948
57187.0,0.04921256851794806
50543.0,0.010679249063459966
92908.0,0.0005838970329014295
76663.0,0.0014537810467963493
50791.0,0.005949935356057066
42964.0,0.3971730011163224
36473.0,0.0008636356238287374
41795.0,0.0001812464334128734
3005.0,0.07591077156660211
92387.0,0.004692313366891963
90232.0,0.0006273540900116964
87360.0,0.05618685548832551
72062.0,0.00442913557272119
29388.0,0.17718047383719052
90178.0,0.03681933478624629
1090.0,0.025033863587978177
22898.0,0.040511092808497545
994.0,0.39552250070038736
74120.0,0.011838573056038679
82594.0,0.0026126742306075796
45211.0,0.3039264658829798
83526.0,0.1877515643040283
77504.0,0.05925463980662139
77357.0,0.25708104594369396
94837.0,0.09124710887144016
75345.0,0.009780424294942589
33825.0,0.026299009347785937
67688.0,0.001268577766525978
43567.0,0.047175742147195214
90096.0,0.015019511860708537
84103.0,0.0017824006405212
89217.0,0.004597471642746145
11035.0,0.09796950339093084
73782.0,0.004644358489430953
61029.0,0.046308133491442416
22253.0,0.24559372689666706
71770.0,0.10527871496024035
14851.0,0.7620441604088221
48543.0,0.007008959293746068
53375.0,0.3771049757612717
9239.0,0.12449461692951806
50910.0,0.025567680426383473
7752.0,0.8506758171108226
14390.0,0.10435875617576633
38461.0,0.0008095141329268176
29014.0,0.038325679874633964
17962.0,0.19631547341358632
56755.0,0.06592025496763947
82489.0,0.13022295942251597
61481.0,0.18893312679063426
21066.0,0.02601722722023054
38231.0,0.028072785794952107
76306.0,0.1049343305771832
32221.0,0.8178460793438154
86030.0,0.0579548036844253
76070.0,0.01378203704501416
81782.0,0.0007858758399376689
43513.0,0.1968888519895856
46218.0,0.18356520261788242
41215.0,0.08415355064282376
88994.0,0.045317986158035506
83879.0,0.00013101047924233327
55133.0,0.0406176128125522
97682.0,0.019023711432734295
2168.0,0.1854995040580636
32212.0,0.3011187571773253
73618.0,0.04913480697434148
10805.0,0.2603077987163129
48944.0,0.2566998194591
37538.0,0.09192668826550002
69219.0,0.028060995073117673
99284.0,0.03266039807866335
17593.0,0.09929766253824836
83733.0,0.055130079346351224
3224.0,0.004378002084808796
19283.0,0.4740271494042685
18719.0,0.003447434832099654
96329.0,0.027445335149965305
47823.0,0.2370257986777697
16869.0,0.03786415194308025
60538.0,0.27503710193242525
49291.0,0.160954872874077
71079.0,0.007470899242419794
25632.0,0.11170072777383745
62251.0,0.35977278667748
72780.0,0.05810725726527678
13003.0,0.16935780287644303
40002.0,0.06456388237467671
98765.0,0.0006959133541518421
86688.0,0.2787617763603214
58320.0,0.3747908119820763
84383.0,0.06147801457293752
76245.0,0.8745270128569852
93031.0,0.019448643000937994
54534.0,0.052268026881079
58723.0,0.00882585767597314
36529.0,0.034470585191023265
77541.0,0.08406143317684422
49677.0,0.2266387879807349
76734.0,0.003982126427930558
99838.0,0.02951858702766794
1529.0,0.9957414739512144
30528.0,0.08074917686834503
11220.0,0.011629586419553122
93804.0,0.031835856471460394
58259.0,0.034661110608822855
20339.0,0.04947134823498223
42577.0,0.42605352986524064
23740.0,0.21916628418148845
7391.0,0.008155753464430926
94300.0,0.18433508649845184
81918.0,0.01016887722446637
25894.0,0.0017893441668558902
37142.0,0.03573846125670378
88486.0,0.034538169643932845
17974.0,0.03623215830992902
23522.0,0.0005788202690132587
60666.0,0.01719142864256074
2482.0,0.12021381885776611
88646.0,0.2896487315405009
82150.0,0.23901008307785973
86468.0,0.13587757227645136
75758.0,0.0309651814027171
35498.0,0.5930552072663738
86662.0,0.03713943133936684
48888.0,0.12860143473301308
86890.0,0.48830296508474946
80800.0,0.05011454886286262
21045.0,0.020724775993155975
2799.0,0.29442549002086577
10916.0,0.023786850223793978
77435.0,0.15986460950000816
27846.0,0.004009618510059735
9054.0,0.017643461688436585
19538.0,0.684144149358702
19587.0,0.3783976807758767
92929.0,0.04318951520475306
91755.0,0.0482487592966638
35661.0,0.2348981821243004
60771.0,0.07827503549102527
40120.0,0.0012768328974506256
889.0,0.0010366244790469198
23531.0,0.004051608274007996
16672.0,0.0038739857122624573
10823.0,0.08594346099138658
80285.0,0.12100467784262355
81029.0,0.03185963006516756
44604.0,0.05238256350854642
39242.0,0.2317867220134335
26560.0,0.08150903759586046
46806.0,0.7905361943878095
96785.0,0.022304057302439652
24706.0,0.010091810466126427
88480.0,0.09858225927469326
57315.0,0.03526011153498409
3446.0,0.09308999599189241
12090.0,0.3591113092483786
97040.0,0.22450399579851427
65462.0,0.03355023552443952
5241.0,0.010529302236496963
97418.0,0.0523612984694501
13258.0,0.0208285951282557
89719.0,0.5216881793830821
68834.0,0.029560201886630683
91152.0,0.47049619700617423
48913.0,0.34355277051064737
3626.0,0.005312307169858526
91685.0,0.00034658048739015317
8691.0,0.10140673343807205
30925.0,0.05023576198665014
56825.0,0.1115433833444824
3830.0,0.6820728591196775
30378.0,0.004998562036158536
77994.0,0.00019862930707411359
33864.0,0.002169196447637909
2796.0,0.0708684005784152
46336.0,0.00015396685191393762
6057.0,0.2027039214475308
14343.0,0.06325750897024371
97320.0,0.025570060724054905
36178.0,0.02673876841556134
53255.0,0.06891902004222315
80715.0,0.09974193393848813
45459.0,0.04056528963869457
14349.0,0.018204899903352837
81802.0,0.04329503922775529
22939.0,0.006634534197535384
46890.0,0.15511121187382296
70172.0,0.09325133258917224
98942.0,0.06222673245428136
69473.0,0.05528731997782116
60799.0,0.2521667258453972
96623.0,0.4486340491008098
66047.0,0.0017724995257469586
22722.0,0.0005139906243090095
89798.0,0.004472261609786536
52528.0,0.06904305715276474
4092.0,0.029866120499598935
21782.0,0.2415226055282582
98723.0,0.007814392289684375
83686.0,0.0689885805977099
84689.0,0.11411818245158273
50369.0,0.0002186891974897182
76171.0,0.04627878888977085
77288.0,0.13332532750607795
46229.0,0.8672754132681033
56531.0,0.06785805660625645
93788.0,0.019703456782018243
25213.0,0.062133070025569836
14288.0,0.09015550589390414
17576.0,0.17260097442587188
72959.0,0.0010209840217752415
37382.0,0.06736187120215843
24649.0,0.16263715010801855
62269.0,0.033699424950562315
26285.0,0.11497622709449809
50918.0,0.29830143119479124
21401.0,0.2684488686127037
6804.0,0.01216855251017134
29533.0,0.7007504429938693
78638.0,0.06756426377133827
58557.0,0.18880640839776655
21840.0,0.39968022134923975
62409.0,0.002401585008840525
42474.0,0.41570944672031823
97174.0,0.30380416945864125
982.0,0.02249433520903505
27505.0,0.0028752633786668733
22484.0,0.1516137954131542
93301.0,0.3348911646498047
72723.0,0.012878878766584497
33030.0,0.07660319804032242
46652.0,0.022542424633857923
18514.0,0.017808057887092346
91001.0,0.013869942522565196
65553.0,0.01656489995513612
22916.0,0.13548915159087693
7567.0,0.3229137458082801
63483.0,0.05109472636017328
8040.0,0.0009259439535887402
83390.0,0.6449989432234572
69635.0,0.018819669132142624
11931.0,0.0573319126215254
17020.0,0.0047138717532910915
82996.0,0.12753694652451583
66758.0,0.025327396391268867
25451.0,0.04458055289914158
57816.0,0.12582758917436163
10408.0,1.441890713080843e-06
17997.0,0.22382089985904816
20809.0,0.12896744991434064
18073.0,0.02490305825214234
69408.0,0.003958631848822722
14232.0,0.10913864302754947
97769.0,0.09408359235272112
44630.0,0.39973116642342127
30025.0,0.10988690982010285
67366.0,0.29483286201257713
47764.0,0.14903499651750218
75613.0,0.7387404207489825
44568.0,0.3160209980995492
5465.0,0.18747811878462606
15822.0,0.03879160781511128
16082.0,0.04751337262185333
63662.0,0.002495564588721546
691.0,0.9185304647010128
26425.0,0.48406935231908876
4526.0,0.05147680968688222
70441.0,0.14186452282955508
71110.0,0.039546408059209566
40833.0,0.825961641488303
3148.0,0.08684389843118605
12251.0,0.624993590480446
85596.0,0.16945518764047854
24117.0,0.051656001189933014
54587.0,0.21394726892687008
54958.0,0.23894991578481325
65105.0,0.9685588865935809
88867.0,0.008414207661334773
87042.0,0.5291981078387424
42750.0,0.09161331045147797
47715.0,0.06805946701887161
3195.0,0.015372563209605476
51160.0,0.00012761206415399463
76544.0,0.06799673462507738
25862.0,0.6821812864995366
29504.0,0.08228725148292568
5761.0,0.1562270657844996
72804.0,0.6892842794706444
76085.0,0.08044456548329705
87422.0,0.08011963999110455
48691.0,0.0016726902561687905
95338.0,0.08131537803120935
94674.0,0.2693449914064804
52769.0,0.04016497600294684
15292.0,0.20114694506017
62957.0,0.018563293135989895
44601.0,0.17699098645937633
16786.0,0.002419152194747966
26420.0,0.00309233579116999
95549.0,0.10396690112168169
8305.0,0.13351859600564508
31436.0,0.32795403525213723
83200.0,0.4178580912864567
35741.0,0.029333894641501275
26488.0,0.004321804594245925
31316.0,0.04841120109155907
42658.0,0.01596063601343405
33872.0,0.0014285279973498017
75688.0,0.19454316621517004
59874.0,0.002144751126983909
66182.0,0.01757575058203615
4113.0,0.0011323855682205159
41713.0,0.913135750599245
49768.0,0.002787679011506104
51713.0,0.03318766090888871
85097.0,0.041499518305456604
76691.0,0.08616844795561929
42735.0,0.0006154227646568689
95616.0,0.04280278302381858
98805.0,0.04580438057986158
8170.0,0.0023535641681904644
89204.0,0.08627585050902832
3120.0,0.19037322529986783
33883.0,0.09144669550428437
71963.0,0.0004121604812045243
89404.0,0.13391323781078748
9847.0,0.01836074435285594
18028.0,0.008327755586102636
49132.0,0.05585966876539729
21982.0,0.7434956060645644
