ID_CORRELATIVO,gbm_standard
90966.0,0.1477831738244446
76360.0,0.37211505808277473
94753.0,0.03777970787690021
84592.0,0.014017923383667308
67471.0,0.08446917006585657
41794.0,0.06961965453760034
31485.0,0.05035415456517541
91545.0,0.09764856862618511
53221.0,0.6172011673048475
8201.0,0.11603954675047161
60467.0,0.6221978965971029
68016.0,0.8223475708045566
38784.0,0.3274752693418196
55226.0,0.2534998723049879
65209.0,0.6119941312559689
75408.0,0.040398665761071956
85243.0,0.008519192020031737
79788.0,0.04113630762954573
61994.0,0.1204350494116215
79195.0,0.05626874292919184
46240.0,0.0389151471422496
22216.0,0.009811731396133904
70954.0,0.05188842694288139
84807.0,0.03334034676942189
46536.0,0.2029457734474571
36753.0,0.019882705298054647
97859.0,0.18716088387293753
23760.0,0.04057796990702686
85723.0,0.031839419907326263
64710.0,0.25138607042441086
27733.0,0.12264204002409515
81034.0,0.6790745924048093
12401.0,0.02919549581592928
62556.0,0.13108494948385965
93553.0,0.18560660187295375
95020.0,0.041954659821616794
89411.0,0.09656660082607307
49025.0,0.058113171150259824
175.0,0.012473563200483062
41587.0,0.07812423829616079
95452.0,0.2591824059142037
66833.0,0.017541619673141964
35540.0,0.005936971847941061
27054.0,0.061280689741319345
73979.0,0.14919665966672194
86206.0,0.2150230872417628
44847.0,0.014407240752187276
3840.0,0.011018282568635423
61419.0,0.0639714908398283
41064.0,0.013189882648532346
3234.0,0.011131264948284989
48912.0,0.3199577447940972
14659.0,0.08475193986224812
95329.0,0.13864681232672896
48199.0,0.3130163036461798
57661.0,0.12353560746254133
91561.0,0.032581315258597116
98545.0,0.08533172092157291
64053.0,0.9167391780652158
44127.0,0.27273510262542405
19986.0,0.3942833776988438
50281.0,0.048616976579329854
23864.0,0.2087149062067361
10807.0,0.5178548758373727
46633.0,0.2581222375847592
22081.0,0.6024876504543929
58024.0,0.2702763111659377
43243.0,0.015073194135764505
87491.0,0.1792651380877581
8098.0,0.029796169912522413
15691.0,0.009073727887276358
92195.0,0.030364164179308935
89981.0,0.04851127725703069
61666.0,0.08246319317747879
59887.0,0.09344130681283637
72746.0,0.09146426491795967
97844.0,0.14496783520482887
66080.0,0.22010138045754138
35864.0,0.07008528988714441
91618.0,0.4804934387515992
63875.0,0.13495280904986182
12653.0,0.5534012409719037
82407.0,0.3980736357522024
60272.0,0.22657946650544772
45986.0,0.35936898145756957
40088.0,0.022301738389304826
30671.0,0.20945339824482448
47115.0,0.008021790757575408
87106.0,0.09739054887478511
18985.0,0.014286566315697968
78531.0,0.3467399532806514
99309.0,0.724783046306
30856.0,0.03913910660137174
57429.0,0.0668926112913188
90844.0,0.17417880976939432
61193.0,0.04974535784642573
61960.0,0.007644149338911147
27310.0,0.04306745340564344
85688.0,0.04402490892514025
13849.0,0.13605466849343084
20923.0,0.3918270918072914
81184.0,0.02235283724165576
92660.0,0.2036939714462032
52780.0,0.010526762263429301
58352.0,0.0404422162363299
84217.0,0.6048578194338858
18894.0,0.17509529648574584
2060.0,0.0758528407217115
49450.0,0.05506137256817051
16422.0,0.3352656282306914
63949.0,0.02869590779129125
14806.0,0.0493933037601321
54228.0,0.027129571982890583
47189.0,0.04415916332254886
52562.0,0.40203024636515566
87245.0,0.4660051285459683
37544.0,0.5486638901903133
30325.0,0.2552729888925201
27069.0,0.05318002498640579
65802.0,0.23656346062541753
64416.0,0.12150567919015665
22027.0,0.060220198840640476
65273.0,0.015624986568073054
28436.0,0.5192787093168348
61160.0,0.01544525265012299
32883.0,0.13966151106410554
64263.0,0.020330792949786146
3036.0,0.02039474641197378
1394.0,0.03496102886293382
15909.0,0.09666312397489576
33028.0,0.069808327506892
94431.0,0.6214375687797609
54780.0,0.45621590832865233
43674.0,0.044241400799298315
73620.0,0.1328971339238452
75024.0,0.5620745303720995
98242.0,0.05850952283525163
8382.0,0.3184822419463998
9870.0,0.03383476578579119
77482.0,0.09579077255451628
93661.0,0.055937603732892444
61203.0,0.0470421889621874
65157.0,0.021306668695515837
6978.0,0.050168915373428484
17470.0,0.02316258432011751
53031.0,0.09069078633018289
37506.0,0.05871798781872916
5012.0,0.3520790692543693
2994.0,0.07589282926993408
17970.0,0.031639769246876365
78783.0,0.07024057831964882
20016.0,0.5421606655889603
12503.0,0.12026830022027936
61154.0,0.10741655562023157
12861.0,0.17581829279823444
67373.0,0.041908675649039204
48455.0,0.005396108674307589
6505.0,0.140304589563051
61490.0,0.07990334986250865
54247.0,0.29583634531985975
5795.0,0.01813552997273897
28306.0,0.08314782006784767
85714.0,0.01627986620100089
82657.0,0.005862748178507509
44030.0,0.01585160674136428
65255.0,0.5413317783044197
64927.0,0.0683948587973439
75324.0,0.022366767356402844
6857.0,0.30980047612245454
11287.0,0.7700088341454311
35241.0,0.013888532531974192
34242.0,0.014309292839291483
69085.0,0.020523756412696062
71311.0,0.07853743783373898
36269.0,0.05678194719627232
14738.0,0.6332340471808005
549.0,0.012863465408650694
3479.0,0.0753735003371466
80866.0,0.4088530648121077
92323.0,0.08809180007062856
43887.0,0.030121900132144573
85023.0,0.13500948629640575
97922.0,0.036808991860165355
16440.0,0.6141918793973945
69117.0,0.5458266970269843
25539.0,0.06360817913735833
12828.0,0.11010182264255139
89828.0,0.09487184989057985
25600.0,0.03983807772041874
24291.0,0.01012723509344242
63983.0,0.17059751898295478
67518.0,0.053415708424744086
82104.0,0.5895136018154664
29260.0,0.09203383581526142
40004.0,0.08487553594610789
65199.0,0.0573731058434779
76117.0,0.18493577054303587
93827.0,0.19904210395066832
29395.0,0.14321836205880625
86252.0,0.026793328232307755
40938.0,0.40016276688478125
24209.0,0.01560020979703591
24037.0,0.016134165575735906
80880.0,0.013654052628615366
33040.0,0.26315496031083074
52215.0,0.10068472020058894
38125.0,0.43098345701450974
13173.0,0.02413022283408731
65774.0,0.024516161223761327
16691.0,0.12880627271830794
71372.0,0.0913125809482859
33821.0,0.056120564108099236
90285.0,0.03386402753798091
8425.0,0.0295919091815057
36687.0,0.0972903837861343
78613.0,0.45999805474584526
23269.0,0.04195222430603226
65699.0,0.03953467209898423
99079.0,0.03296874987452456
45348.0,0.0384847492614058
40929.0,0.1875959387060971
3792.0,0.45968654160362765
46357.0,0.12078124768377274
62600.0,0.1306249301972555
23863.0,0.02105382300966367
77937.0,0.03557499739252841
335.0,0.008872434344776805
60070.0,0.01991619506652047
13973.0,0.19335022674627342
45656.0,0.2579623469235417
18176.0,0.14863850287519717
5930.0,0.075466361441789
86954.0,0.05533713441941368
64225.0,0.06139842889548792
72124.0,0.0669164160508165
2108.0,0.12557098366874692
44109.0,0.15978608495813248
16923.0,0.016657928591617823
70941.0,0.02755568190247661
83294.0,0.16392069199341927
78522.0,0.016596661730391964
95018.0,0.23501332005135822
96818.0,0.21207470990839586
27237.0,0.007857772796826187
84772.0,0.516577971778073
41563.0,0.10754555412700495
73476.0,0.0389151471422496
72352.0,0.08231830025776835
79414.0,0.08045441078362202
60076.0,0.05694792784358023
80745.0,0.03382456829170803
86202.0,0.036737742740904786
16667.0,0.02195687755335184
61215.0,0.03696119627463841
3297.0,0.1265698749041931
3700.0,0.03676745750906419
70352.0,0.019584813259283962
72752.0,0.2727515557811633
16377.0,0.14875701367677888
455.0,0.11944133164435489
16803.0,0.048015461068386216
45698.0,0.05133162047898699
13350.0,0.28113538877775796
76081.0,0.05673178033208227
77878.0,0.08802661782130423
72854.0,0.009821817293906809
36377.0,0.03300758736471925
64828.0,0.06613913666940853
5048.0,0.02096695731723107
20341.0,0.17929513745670622
93214.0,0.04466985596411396
70114.0,0.07277292340027133
22778.0,0.017222909679973846
24111.0,0.30836871926276077
91002.0,0.09137792370097861
41036.0,0.028088839968405707
84784.0,0.7011928202247779
77981.0,0.05479790146896148
62877.0,0.23181775454299938
75883.0,0.007138410233009244
65815.0,0.00909706189267397
9256.0,0.38471981109670317
43407.0,0.7511689530929373
2531.0,0.32300538734654016
27887.0,0.033271543442541754
12062.0,0.018935690544456953
20044.0,0.5638388880057034
65756.0,0.2501175715401297
93096.0,0.018863575774943495
22795.0,0.05838664752808718
87212.0,0.10063215828131802
35969.0,0.06772123459775695
16574.0,0.38272316252712246
86765.0,0.05250057778950365
15941.0,0.04430806122402134
90109.0,0.33077870634571116
48087.0,0.12068152255552271
58303.0,0.04186457521347919
94111.0,0.2310444547377345
58882.0,0.2525384413388314
68501.0,0.06456375089576882
15523.0,0.09345173838349825
32550.0,0.09407732465250455
66142.0,0.06680378140155672
34097.0,0.024387692415967072
65169.0,0.49857612283646613
97085.0,0.05661848066394133
56165.0,0.4792487972104604
86685.0,0.07187999263248969
70155.0,0.1533282210299905
94728.0,0.32287416896607335
18780.0,0.6407335593964341
94486.0,0.07599633586140547
39723.0,0.06988055914242301
53398.0,0.05344936617660578
49177.0,0.02562309033347024
61923.0,0.2749220868341891
72622.0,0.5878126416041144
78582.0,0.00940368480681014
55627.0,0.007115588797520951
52808.0,0.44439428346239257
26623.0,0.039158908324862206
68723.0,0.07039291220198886
15319.0,0.1334265692726931
33747.0,0.08670796768689877
73915.0,0.05601470273866365
92776.0,0.11402900655495513
49883.0,0.0285240737002581
98556.0,0.03608128023614535
88865.0,0.05221013640174265
97115.0,0.04510604897365803
54132.0,0.13206142500862642
9554.0,0.1370665533291003
70701.0,0.014588175127628805
5627.0,0.03156774308423912
80129.0,0.015363098480657807
8134.0,0.13700629460732772
69401.0,0.09006262423132685
27103.0,0.14007156829984999
30747.0,0.06822213409194589
83422.0,0.08365993301897556
3842.0,0.03361437545025668
2394.0,0.010991153698012231
6597.0,0.8093011961476456
11139.0,0.06795664724661038
57217.0,0.10433107377755384
3953.0,0.034036551596288774
79429.0,0.4593219367228863
60795.0,0.09486840821169082
56610.0,0.08736354046656096
81632.0,0.5187496747300913
69638.0,0.31625101090927
86896.0,0.3616544630589605
75514.0,0.4624906771399828
66956.0,0.29760008059282445
70023.0,0.042448831001181034
14775.0,0.4046614728661552
63656.0,0.025949768157355498
86171.0,0.01810896860602146
53818.0,0.012863540453502123
75659.0,0.01753774838740854
60135.0,0.03329638875194892
3003.0,0.012049580683730033
62748.0,0.020973898808569535
48871.0,0.6002826573933343
68081.0,0.13216025800530046
10715.0,0.023667067845305527
18278.0,0.5528255808531497
11112.0,0.035865662928197484
10680.0,0.19981540953928575
39089.0,0.08886538076332556
92019.0,0.04924402833494729
23820.0,0.4687388621784396
28533.0,0.035988603354683964
61946.0,0.27473522374277887
68786.0,0.17109597765552892
50374.0,0.02412042677720787
32563.0,0.02512187369204198
91650.0,0.14275609330750658
54629.0,0.12401054928539178
38213.0,0.06857078091113848
23419.0,0.11546577094374921
5647.0,0.07400414230622843
25369.0,0.03667591776759812
61117.0,0.08658747891403701
90892.0,0.19548564490429537
56964.0,0.16837125438241968
73556.0,0.13397282966287943
21316.0,0.3811425601825562
57187.0,0.04575471597426708
50543.0,0.011030803803647498
92908.0,0.004419703132591104
76663.0,0.0231288222861406
50791.0,0.02633948680205781
42964.0,0.3673015763474391
36473.0,0.014133628843227577
41795.0,0.007445395940111406
3005.0,0.0629053349534517
92387.0,0.011527655732391846
90232.0,0.01316813123625043
87360.0,0.09304383248601943
72062.0,0.027651995787793746
29388.0,0.08161258936122642
90178.0,0.05545505094592871
1090.0,0.046089574334100436
22898.0,0.019171235696756533
994.0,0.6284761995021331
74120.0,0.01775743265067691
82594.0,0.047244364903154534
45211.0,0.4173589467301467
83526.0,0.15477309413453702
77504.0,0.04863986806678812
77357.0,0.18409462513994432
94837.0,0.09410139547579745
75345.0,0.01743283831727792
33825.0,0.06943267311216604
67688.0,0.03917369448271467
43567.0,0.07785736610044691
90096.0,0.01728641143310505
84103.0,0.03674174193787028
89217.0,0.04312741381394545
11035.0,0.15324078583602083
73782.0,0.01802341177944798
61029.0,0.026670021609568703
22253.0,0.2358432397794419
71770.0,0.11145645569374148
14851.0,0.6028008075118765
48543.0,0.16537992281853445
53375.0,0.5419263478653034
9239.0,0.22086364474559828
50910.0,0.02204171485646859
7752.0,0.9189544794554028
14390.0,0.06037748585416806
38461.0,0.025416886863567474
29014.0,0.06464262792397095
17962.0,0.07789479583303678
56755.0,0.04352578820845281
82489.0,0.10531116013022575
61481.0,0.15082497926135335
21066.0,0.06214303457938233
38231.0,0.12844735152408107
76306.0,0.09820500405942882
32221.0,0.6532982888055325
86030.0,0.20765343919911974
76070.0,0.05424905219414556
81782.0,0.014651705941903655
43513.0,0.06440156815509171
46218.0,0.1793167186572371
41215.0,0.07022168650468252
88994.0,0.07945879492788595
83879.0,0.004115558788671671
55133.0,0.050456949353272745
97682.0,0.08364855532168107
2168.0,0.0831752130499039
32212.0,0.2814816112273167
73618.0,0.07734940618372098
10805.0,0.290007479318111
48944.0,0.3864682410223079
37538.0,0.11902181786928667
69219.0,0.038535889272957
99284.0,0.09579079316257468
17593.0,0.12160451359529369
83733.0,0.096010082898097
3224.0,0.019933939817471883
19283.0,0.33679537072595306
18719.0,0.012696580533565432
96329.0,0.02243966611719611
47823.0,0.13665793600479575
16869.0,0.10020219295306469
60538.0,0.20722431307692696
49291.0,0.18071648369342463
71079.0,0.03600162293353474
25632.0,0.04652717610148496
62251.0,0.43638835884634963
72780.0,0.07767862766833158
13003.0,0.14219956865865452
40002.0,0.05154775666307956
98765.0,0.007470084678575144
86688.0,0.24226967782364334
58320.0,0.45458290019103403
84383.0,0.0734575708644253
76245.0,0.8441381866467963
93031.0,0.030037989390811023
54534.0,0.050286670187287115
58723.0,0.04967576439174675
36529.0,0.13842385943678204
77541.0,0.20573120853743543
49677.0,0.36154334714507796
76734.0,0.027916175759994853
99838.0,0.0738553372186475
1529.0,0.9085075381596669
30528.0,0.050882037967056294
11220.0,0.02081383086298716
93804.0,0.027974982148632945
58259.0,0.02218195733918262
20339.0,0.0473978432764953
42577.0,0.41093493268968584
23740.0,0.14329009327649075
7391.0,0.04001974025367541
94300.0,0.07951558214300429
81918.0,0.058334807250210584
25894.0,0.013229006179300003
37142.0,0.19660314056938685
88486.0,0.017283167058338017
17974.0,0.054768427531774966
23522.0,0.014525570654395338
60666.0,0.029636740585460012
2482.0,0.1276210521560297
88646.0,0.3893631758333011
82150.0,0.23835213562168422
86468.0,0.2089573648133651
75758.0,0.09978328367738329
35498.0,0.3167302917829821
86662.0,0.11802756902288584
48888.0,0.05853940697851561
86890.0,0.41664850045294416
80800.0,0.06802873959575106
21045.0,0.08056493206425396
2799.0,0.1935344637477128
10916.0,0.017497925463183343
77435.0,0.07240159780879087
27846.0,0.013835205418304875
9054.0,0.02470186826708085
19538.0,0.804179315673981
19587.0,0.4347358967852158
92929.0,0.03883279648873345
91755.0,0.0803154450157104
35661.0,0.2891173592907544
60771.0,0.07818546324507346
40120.0,0.028237925270641454
889.0,0.02446012863274889
23531.0,0.025858062934225774
16672.0,0.020495024431105013
10823.0,0.1494453136999631
80285.0,0.23089842700275306
81029.0,0.02465549934852222
44604.0,0.04258498371201425
39242.0,0.22287437513461303
26560.0,0.12516325745857756
46806.0,0.6181214427435043
96785.0,0.027394501108070277
24706.0,0.15261551393514727
88480.0,0.055648648061363236
57315.0,0.05028484937085487
3446.0,0.11118910430530313
12090.0,0.5063387336606064
97040.0,0.1400795357105686
65462.0,0.05159971125110216
5241.0,0.018716208160689543
97418.0,0.10069151961204485
13258.0,0.020518816964040187
89719.0,0.5373150425619014
68834.0,0.04402026366026796
91152.0,0.16622403284872214
48913.0,0.23244665742359805
3626.0,0.016299490067527414
91685.0,0.006427982175303526
8691.0,0.06672225500801392
30925.0,0.12942432004441642
56825.0,0.1833265027729915
3830.0,0.8578597833117153
30378.0,0.020721640446574076
77994.0,0.019444650982581142
33864.0,0.032553417845818285
2796.0,0.136644369900321
46336.0,0.03816842694433776
6057.0,0.20575394127980703
14343.0,0.029914139206822715
97320.0,0.07676979451109428
36178.0,0.021435291071048038
53255.0,0.20290888937591595
80715.0,0.15689254246931503
45459.0,0.13682003079663338
14349.0,0.047216350772038895
81802.0,0.059511497204133075
22939.0,0.018886241985253266
46890.0,0.17915753944378338
70172.0,0.17011667449466972
98942.0,0.2019768926946319
69473.0,0.19566950162237529
60799.0,0.09217689379022358
96623.0,0.616566778193143
66047.0,0.022762663266805816
22722.0,0.0244786687815837
89798.0,0.022268596698937496
52528.0,0.0598144236499354
4092.0,0.07200866149529526
21782.0,0.1611547468802919
98723.0,0.04591001296561434
83686.0,0.04596992064623588
84689.0,0.12524789853868618
50369.0,0.0038917706515588114
76171.0,0.03429074068398078
77288.0,0.05824357081588153
46229.0,0.6851206875426016
56531.0,0.07593317529775392
93788.0,0.056030714135560704
25213.0,0.029296039606659482
14288.0,0.10173003813679768
17576.0,0.06077033723685843
72959.0,0.021109646684501274
37382.0,0.06895734477741032
24649.0,0.0629172294053222
62269.0,0.024135181873364032
26285.0,0.14051618309864858
50918.0,0.15561380618994958
21401.0,0.29194650233585545
6804.0,0.02106778838462258
29533.0,0.7151831171688172
78638.0,0.08951297903130354
58557.0,0.10808188253375593
21840.0,0.12867846884337517
62409.0,0.00927781107795216
42474.0,0.5251474425034461
97174.0,0.233884566645039
982.0,0.05085382211600327
27505.0,0.013820209315608347
22484.0,0.040944109263495065
93301.0,0.28462448318453903
72723.0,0.013197526474388772
33030.0,0.08152758798465584
46652.0,0.09760574668623291
18514.0,0.01861108862710707
91001.0,0.016423322901421088
65553.0,0.11675356911529702
22916.0,0.0936396967238106
7567.0,0.1655695663885344
63483.0,0.04485106970613762
8040.0,0.00501532103807765
83390.0,0.3008605810072592
69635.0,0.03786855728555993
11931.0,0.07575902783137863
17020.0,0.033153445112834856
82996.0,0.06779648719986225
66758.0,0.0419177161433099
25451.0,0.07663965887978748
57816.0,0.09666963932951539
10408.0,0.01810073134628684
17997.0,0.10268365745941586
20809.0,0.08005041765600367
18073.0,0.0165587657610139
69408.0,0.038433993852996014
14232.0,0.26163325113412644
97769.0,0.13121153821448703
44630.0,0.32397280620146496
30025.0,0.1912409513215207
67366.0,0.20911890836782826
47764.0,0.2416064134230645
75613.0,0.818810505510435
44568.0,0.30849532167035504
5465.0,0.11901524661968788
15822.0,0.014626217220612482
16082.0,0.19042071037277195
63662.0,0.011717008572338363
691.0,0.869958360022314
26425.0,0.20420449659664897
4526.0,0.04766186528660457
70441.0,0.10139610640158893
71110.0,0.018898760994700475
40833.0,0.6507284381257595
3148.0,0.1109594588662851
12251.0,0.6671279749306445
85596.0,0.09468024806792706
24117.0,0.0939429256654605
54587.0,0.03907623984642515
54958.0,0.4699994236005131
65105.0,0.8992562439766535
88867.0,0.05339587357058904
87042.0,0.35800130950382525
42750.0,0.14916373037227726
47715.0,0.08986803482831658
3195.0,0.075714269870026
51160.0,0.029427400488870364
76544.0,0.09370645176012728
25862.0,0.5191054079123465
29504.0,0.344569629652506
5761.0,0.23890208200756116
72804.0,0.7060407427163963
76085.0,0.17286594101642255
87422.0,0.07791045195069285
48691.0,0.040813561560756884
95338.0,0.12307415654183133
94674.0,0.5049997737409003
52769.0,0.27145967899658835
15292.0,0.11110374612250268
62957.0,0.029668042708092965
44601.0,0.1465504576437009
16786.0,0.007966358673581584
26420.0,0.014913667781369398
95549.0,0.11121183351984928
8305.0,0.10447142457322854
31436.0,0.3161202661279537
83200.0,0.3180462034266573
35741.0,0.20172317463703363
26488.0,0.02604493907526496
31316.0,0.08853076853120793
42658.0,0.07040035191137431
33872.0,0.010222415025096953
75688.0,0.1398228337197025
59874.0,0.015222653040961329
66182.0,0.032491685868652705
4113.0,0.02895477430718848
41713.0,0.6525519083975881
49768.0,0.03181856751300275
51713.0,0.029196011090720366
85097.0,0.10087181864820023
76691.0,0.2869611601091402
42735.0,0.014677524856488386
95616.0,0.05457898194910836
98805.0,0.03686305071446549
8170.0,0.023002596562415212
89204.0,0.06000711536850831
3120.0,0.22655122449463763
33883.0,0.1315644488818056
71963.0,0.008075476713376589
89404.0,0.1958315132218019
9847.0,0.02584805418234828
18028.0,0.010715466803123113
49132.0,0.08007762098765245
21982.0,0.8339607253594857
97709.0,0.24003361066493487
84978.0,0.008940938797102402
31850.0,0.03941758240967671
56548.0,0.15356906095106856
80539.0,0.09792470036653216
99241.0,0.3367257785131718
38535.0,0.02798806773760412
42777.0,0.07364975915304693
