ID_CORRELATIVO,lgbm_standard
43985.0,0.25389368876432794
85217.0,0.4628467023546674
8121.0,0.2825775930915349
95484.0,0.24044754740796642
57781.0,0.20447267198203078
85281.0,0.2024894279783178
71928.0,0.19392535433505817
79044.0,0.19392535433505817
54020.0,0.2024894279783178
46617.0,0.24762377770381916
3924.0,0.33356898589649703
76379.0,0.481220066954645
62379.0,0.2050846184098035
80390.0,0.437248903152577
95214.0,0.3375077948688272
24624.0,0.2180466135895897
89328.0,0.5148918072329096
85616.0,0.32438473888035946
84393.0,0.24186224024459774
63954.0,0.23632182148356112
20998.0,0.18869243515076875
42995.0,0.19392535433505817
67212.0,0.2180466135895897
95562.0,0.19607193000558676
1869.0,0.2716666818839783
81929.0,0.2401181932621942
72552.0,0.22387279663338
34425.0,0.2264021881202011
83123.0,0.481220066954645
90228.0,0.3124544998315073
27741.0,0.3176062223099616
53991.0,0.5148918072329096
15167.0,0.22329860253397996
29006.0,0.39394876306972854
86461.0,0.2242605606884652
22615.0,0.2491514644746073
90108.0,0.22961827125025605
12561.0,0.21972235700657702
18306.0,0.2180466135895897
78913.0,0.22387279663338
38785.0,0.23018238940203023
13919.0,0.20659664797850857
59619.0,0.2264021881202011
17801.0,0.481220066954645
11683.0,0.31171733700819293
50393.0,0.3150537465877202
1414.0,0.22387279663338
49705.0,0.23717343262273766
11495.0,0.19046709773960654
74515.0,0.4354735910750333
87870.0,0.3375077948688272
18347.0,0.18869243515076875
3854.0,0.395409814268528
19733.0,0.2825775930915349
44194.0,0.22606204635550353
80652.0,0.2011180284607453
22356.0,0.42564577496189615
56887.0,0.26935689087538767
54654.0,0.7018522040704582
81154.0,0.3008991771215107
60139.0,0.1910844731544162
49481.0,0.4379144396057187
13027.0,0.481220066954645
6073.0,0.22990326743654999
21221.0,0.19169464962397226
78849.0,0.19532346563788236
98453.0,0.2501508849403986
43204.0,0.22990326743654999
49495.0,0.20447267198203078
50040.0,0.2535417652777064
62238.0,0.19875168405177168
96941.0,0.22990326743654999
51613.0,0.37213548943735647
28840.0,0.20818914930614396
88334.0,0.21273715369207913
40679.0,0.2825775930915349
91906.0,0.426964528355684
61997.0,0.190148817625242
96234.0,0.2557527178268808
35191.0,0.24195512528415916
99214.0,0.1899696996404215
94474.0,0.24263689618651982
70794.0,0.215608808802998
96104.0,0.3245729258213388
63209.0,0.20948530132733634
78212.0,0.3176062223099616
9699.0,0.4551609233849033
89800.0,0.28954481057037823
52248.0,0.35741612797032973
48960.0,0.20948530132733634
77980.0,0.34422615302011483
58769.0,0.19392535433505817
74585.0,0.22387279663338
33294.0,0.23717343262273766
93240.0,0.21249284565306273
27238.0,0.2761576534747386
2569.0,0.23717343262273766
51644.0,0.2503306912101226
48318.0,0.2264021881202011
9421.0,0.24344980067498945
77916.0,0.18921451037063639
11814.0,0.1882225191877123
61073.0,0.19532346563788236
64158.0,0.24344980067498945
2805.0,0.42645215478034
72093.0,0.5148918072329096
48104.0,0.3176062223099616
20668.0,0.426964528355684
68085.0,0.5148918072329096
63923.0,0.2189283551965841
53517.0,0.2264021881202011
3104.0,0.2825775930915349
99805.0,0.2180466135895897
39359.0,0.19624320798654016
18783.0,0.22160864984898035
15511.0,0.18679712590024958
77153.0,0.31611587391561574
45019.0,0.22990326743654999
85462.0,0.5148918072329096
96718.0,0.20013046779950192
34821.0,0.2450339015819229
22810.0,0.19838888725317716
93544.0,0.24732177358490517
35535.0,0.426964528355684
65259.0,0.426964528355684
75047.0,0.24344980067498945
58877.0,0.3041158158335706
64070.0,0.3781888802816709
41996.0,0.2024960910184115
71713.0,0.18943157551972625
38718.0,0.7383076907524166
17155.0,0.24430857154111474
24713.0,0.34422615302011483
62892.0,0.2389930375021773
29011.0,0.2024894279783178
6645.0,0.2670823778904589
41304.0,0.2024894279783178
58739.0,0.23248038435804738
23285.0,0.28346239590379047
48191.0,0.3125479320857817
97795.0,0.19169464962397226
6696.0,0.20454021092657343
64069.0,0.19935984899623985
82691.0,0.37657112828333894
18615.0,0.25223283873946317
62684.0,0.18893625051219293
9287.0,0.19875168405177168
6874.0,0.2501508849403986
22369.0,0.2208783416707429
92953.0,0.3455735687777865
84842.0,0.22669011780788387
28468.0,0.21241056383009874
30792.0,0.18869243515076875
13171.0,0.36240515210422064
17252.0,0.1882225191877123
40297.0,0.481220066954645
98009.0,0.22949065044681002
15527.0,0.19840912501465024
7383.0,0.26296554213801215
5269.0,0.1894075326145612
31169.0,0.2345601907315555
23713.0,0.481220066954645
93782.0,0.5473702878243789
33652.0,0.5148918072329096
50852.0,0.19046709773960654
62065.0,0.20948530132733634
58026.0,0.2969475638833601
75285.0,0.40448448296416817
14705.0,0.19392535433505817
47071.0,0.24078923300945065
37161.0,0.2759606145680562
77239.0,0.23491420656579928
24989.0,0.3728939915328427
90966.0,0.3124544998315073
76360.0,0.40965209121027046
94753.0,0.22606204635550353
84592.0,0.19608601204724926
67471.0,0.22949065044681002
41794.0,0.2427737173290413
31485.0,0.19607193000558676
91545.0,0.30791882493903605
53221.0,0.481220066954645
8201.0,0.23547924734944592
60467.0,0.443250413363708
68016.0,0.670787391907296
38784.0,0.31349662681464735
55226.0,0.30828126515475
65209.0,0.407848806058172
75408.0,0.2264021881202011
85243.0,0.1918307680355468
79788.0,0.20746611766892384
61994.0,0.25288043866221277
79195.0,0.22797672786585832
46240.0,0.27857545674860423
22216.0,0.18799914660294406
70954.0,0.203846220766931
84807.0,0.2208783416707429
46536.0,0.33539356817425414
36753.0,0.190148817625242
97859.0,0.3290476413406202
23760.0,0.23717343262273766
85723.0,0.2381274727957839
64710.0,0.4205063029876179
27733.0,0.23630647208365776
81034.0,0.46762102884302914
12401.0,0.21552251259968577
62556.0,0.3258892096152036
93553.0,0.27491014388482116
95020.0,0.2264021881202011
89411.0,0.22990326743654999
49025.0,0.22847106845492807
175.0,0.18869243515076875
41587.0,0.23795635266914644
95452.0,0.31290913317824776
66833.0,0.19548019891421706
35540.0,0.1860896213425253
27054.0,0.22970823043626892
73979.0,0.23166153269343445
86206.0,0.3176062223099616
44847.0,0.1899696996404215
3840.0,0.1918307680355468
61419.0,0.2359827189794956
41064.0,0.18869243515076875
3234.0,0.19456685412556857
48912.0,0.31611587391561574
14659.0,0.22387279663338
95329.0,0.23491420656579928
48199.0,0.3148373315899404
57661.0,0.2450339015819229
91561.0,0.21785053668803914
98545.0,0.23717343262273766
64053.0,0.7161507060619566
44127.0,0.3375077948688272
19986.0,0.24980028585217978
50281.0,0.20948530132733634
23864.0,0.2837700645569346
10807.0,0.481220066954645
46633.0,0.4121632282603928
22081.0,0.46758633456992144
58024.0,0.2586749746118293
43243.0,0.19198536734311192
87491.0,0.26583673714884865
8098.0,0.22627014936974915
15691.0,0.1918307680355468
92195.0,0.193169191381096
89981.0,0.24565240690992782
61666.0,0.22949065044681002
59887.0,0.2557646026737317
72746.0,0.2742351247899952
97844.0,0.2464375316061586
66080.0,0.30687889246778793
35864.0,0.2083268869712156
91618.0,0.4539499325470058
63875.0,0.2389930375021773
12653.0,0.4847031548548483
82407.0,0.481220066954645
60272.0,0.3781561081497864
45986.0,0.481220066954645
40088.0,0.19241842628980413
30671.0,0.37017094652202603
47115.0,0.19253940044773718
87106.0,0.23558099249165887
18985.0,0.18869243515076875
78531.0,0.481220066954645
99309.0,0.481220066954645
30856.0,0.2075015162339357
57429.0,0.22949065044681002
90844.0,0.33689738623738263
61193.0,0.20948530132733634
61960.0,0.1882225191877123
27310.0,0.27857545674860423
85688.0,0.22387279663338
13849.0,0.22949065044681002
20923.0,0.39128222836429405
81184.0,0.18940488741615247
92660.0,0.32006595925438175
52780.0,0.1882225191877123
58352.0,0.19169464962397226
84217.0,0.41514006992095454
18894.0,0.24980028585217978
2060.0,0.22925340431253227
49450.0,0.24412088911184193
16422.0,0.4354735910750333
63949.0,0.2481357820247487
14806.0,0.20447267198203078
54228.0,0.19607193000558676
47189.0,0.27857545674860423
52562.0,0.481220066954645
87245.0,0.3592153007563072
37544.0,0.481220066954645
30325.0,0.40327972536040696
27069.0,0.20013046779950192
65802.0,0.481220066954645
64416.0,0.24044754740796642
22027.0,0.23717343262273766
65273.0,0.19376956745348545
28436.0,0.4551609233849033
61160.0,0.18869243515076875
32883.0,0.30791882493903605
64263.0,0.22949065044681002
3036.0,0.20481727333604113
1394.0,0.29056404271004715
15909.0,0.25288043866221277
33028.0,0.2102165380862558
94431.0,0.566152408454729
54780.0,0.481220066954645
43674.0,0.2761576534747386
73620.0,0.24334695831381986
75024.0,0.3194966932925675
98242.0,0.22413505131709086
8382.0,0.3375077948688272
9870.0,0.20454021092657343
77482.0,0.32006595925438175
93661.0,0.27608587063218154
61203.0,0.22949065044681002
65157.0,0.19392535433505817
6978.0,0.20447267198203078
17470.0,0.18893625051219293
53031.0,0.22949065044681002
37506.0,0.21040387262045035
5012.0,0.4205063029876179
2994.0,0.2292752097555241
17970.0,0.2171849298299201
78783.0,0.24220529512769953
20016.0,0.41514006992095454
12503.0,0.2359827189794956
61154.0,0.240326775752289
12861.0,0.2915524331016503
67373.0,0.34703265376333053
48455.0,0.18577697752079425
6505.0,0.23717343262273766
61490.0,0.21293863574005634
54247.0,0.25218689558240226
5795.0,0.19241842628980413
28306.0,0.25306378528320117
85714.0,0.215608808802998
82657.0,0.18728813785824164
44030.0,0.18893625051219293
65255.0,0.46762102884302914
64927.0,0.22387279663338
75324.0,0.190148817625242
6857.0,0.4121632282603928
11287.0,0.5148918072329096
35241.0,0.1882225191877123
34242.0,0.19893755598734006
69085.0,0.19893755598734006
71311.0,0.3150852752789568
36269.0,0.2632125933592836
14738.0,0.5148918072329096
549.0,0.1882225191877123
3479.0,0.2264021881202011
80866.0,0.4121632282603928
92323.0,0.24078923300945065
43887.0,0.1894075326145612
85023.0,0.24412088911184193
97922.0,0.19840912501465024
16440.0,0.5643556257301573
69117.0,0.5148918072329096
25539.0,0.2389930375021773
12828.0,0.3086018050837481
89828.0,0.23248038435804738
25600.0,0.28042697673844647
24291.0,0.1882225191877123
63983.0,0.23927750678020596
67518.0,0.22387279663338
82104.0,0.5148918072329096
29260.0,0.24044754740796642
40004.0,0.2427035214723503
65199.0,0.2075015162339357
76117.0,0.40327972536040696
93827.0,0.4121632282603928
29395.0,0.3176062223099616
86252.0,0.2080703831650274
40938.0,0.4539499325470058
24209.0,0.194796849323093
24037.0,0.19241842628980413
80880.0,0.1918307680355468
33040.0,0.3375077948688272
52215.0,0.2401181932621942
38125.0,0.4379290166830822
13173.0,0.2024894279783178
65774.0,0.2163987046496689
16691.0,0.2401181932621942
71372.0,0.22644765347423074
33821.0,0.21552251259968577
90285.0,0.2207635351724992
8425.0,0.20948530132733634
36687.0,0.23248038435804738
78613.0,0.40965209121027046
23269.0,0.20013046779950192
65699.0,0.20013046779950192
99079.0,0.19607193000558676
45348.0,0.2024894279783178
40929.0,0.2825775930915349
3792.0,0.437703212135608
46357.0,0.2389930375021773
62600.0,0.2825775930915349
23863.0,0.19838888725317716
77937.0,0.20013046779950192
335.0,0.1882225191877123
60070.0,0.19241842628980413
13973.0,0.31349662681464735
45656.0,0.2879544379685844
18176.0,0.2427737173290413
5930.0,0.23717343262273766
86954.0,0.2024894279783178
64225.0,0.23715336463569736
72124.0,0.2406871570096236
2108.0,0.23940837018427236
44109.0,0.29800977961057123
16923.0,0.19608601204724926
70941.0,0.2050640878248847
83294.0,0.24344980067498945
78522.0,0.19376956745348545
95018.0,0.2977328683762436
96818.0,0.40327972536040696
27237.0,0.1882225191877123
84772.0,0.4539499325470058
41563.0,0.22949065044681002
73476.0,0.27857545674860423
72352.0,0.23166153269343445
79414.0,0.24956354602614297
60076.0,0.20746611766892384
80745.0,0.19840912501465024
86202.0,0.2269066293932567
16667.0,0.19226406389863843
61215.0,0.20481727333604113
3297.0,0.3124544998315073
3700.0,0.210452390451326
70352.0,0.19875168405177168
72752.0,0.2269966426513197
16377.0,0.24271499768121493
455.0,0.2345601907315555
16803.0,0.2209391733450449
45698.0,0.2761576534747386
13350.0,0.3290476413406202
76081.0,0.22329860253397996
77878.0,0.23248038435804738
72854.0,0.1882225191877123
36377.0,0.20111283104476452
64828.0,0.22970823043626892
5048.0,0.19392535433505817
20341.0,0.29800977961057123
93214.0,0.2024894279783178
70114.0,0.23491420656579928
22778.0,0.18972486261422375
24111.0,0.363030185653436
91002.0,0.22413505131709086
41036.0,0.19169464962397226
84784.0,0.6497943430739996
77981.0,0.2761576534747386
62877.0,0.3176062223099616
75883.0,0.1882225191877123
65815.0,0.1918307680355468
9256.0,0.426964528355684
43407.0,0.5148918072329096
2531.0,0.35526250380910146
27887.0,0.20447267198203078
12062.0,0.20029009824917918
20044.0,0.46482817360195267
65756.0,0.3148373315899404
93096.0,0.18893625051219293
22795.0,0.24271499768121493
87212.0,0.24374512409811977
35969.0,0.2264021881202011
16574.0,0.481220066954645
86765.0,0.22037617118352024
15941.0,0.22160864984898035
90109.0,0.3065229114619091
48087.0,0.2825775930915349
58303.0,0.22606204635550353
94111.0,0.3557705449491529
58882.0,0.481220066954645
68501.0,0.2050846184098035
15523.0,0.2345601907315555
32550.0,0.2024894279783178
66142.0,0.23324126487578417
34097.0,0.2171849298299201
65169.0,0.437703212135608
97085.0,0.19607193000558676
56165.0,0.46762102884302914
86685.0,0.22737250937306533
70155.0,0.2507419515034535
94728.0,0.4121632282603928
18780.0,0.4539352528732407
94486.0,0.2566346794251073
39723.0,0.22847106845492807
53398.0,0.22949065044681002
49177.0,0.21011465793234838
61923.0,0.4121632282603928
72622.0,0.4315287204831036
78582.0,0.18869243515076875
55627.0,0.18507245747497394
52808.0,0.37657112828333894
26623.0,0.26601686360318894
68723.0,0.23324126487578417
15319.0,0.2427737173290413
33747.0,0.23248038435804738
73915.0,0.22949065044681002
92776.0,0.27381336011182983
49883.0,0.2024894279783178
98556.0,0.19607193000558676
88865.0,0.26601686360318894
97115.0,0.2075015162339357
54132.0,0.29082847230689335
9554.0,0.264312785403325
70701.0,0.18893625051219293
5627.0,0.20013046779950192
80129.0,0.19198536734311192
8134.0,0.3215661739712334
69401.0,0.23884000698600055
27103.0,0.25288043866221277
30747.0,0.20993872890677748
83422.0,0.23248038435804738
3842.0,0.2024894279783178
2394.0,0.1882225191877123
6597.0,0.1969386642681636
11139.0,0.24585275437206788
57217.0,0.20948530132733634
3953.0,0.2180466135895897
79429.0,0.46482817360195267
60795.0,0.23717343262273766
56610.0,0.28703869607780913
81632.0,0.43900456610591754
69638.0,0.46482817360195267
86896.0,0.3780030021948934
75514.0,0.4539499325470058
66956.0,0.4121632282603928
70023.0,0.22413505131709086
14775.0,0.39649728609254026
63656.0,0.19392535433505817
86171.0,0.19608601204724926
53818.0,0.19301386649737776
75659.0,0.1899696996404215
60135.0,0.19241842628980413
3003.0,0.18893625051219293
62748.0,0.19118733584014047
48871.0,0.46762102884302914
68081.0,0.24761953753743118
10715.0,0.21762924890227975
18278.0,0.45151658424081287
11112.0,0.22329860253397996
10680.0,0.25218689558240226
39089.0,0.24585275437206788
92019.0,0.201285993607555
23820.0,0.481220066954645
28533.0,0.19875168405177168
61946.0,0.40327972536040696
68786.0,0.3176062223099616
50374.0,0.19624320798654016
32563.0,0.19608601204724926
91650.0,0.32836467069766034
54629.0,0.21552251259968577
38213.0,0.2264021881202011
23419.0,0.23248038435804738
5647.0,0.28324100395684854
25369.0,0.22387279663338
61117.0,0.23940837018427236
90892.0,0.3086018050837481
56964.0,0.25288043866221277
73556.0,0.2427737173290413
21316.0,0.481220066954645
57187.0,0.19840912501465024
50543.0,0.1882225191877123
92908.0,0.18577697752079425
76663.0,0.19607193000558676
50791.0,0.19118733584014047
42964.0,0.35666329452685314
36473.0,0.19875168405177168
41795.0,0.1882225191877123
3005.0,0.23248038435804738
92387.0,0.19376956745348545
90232.0,0.19301386649737776
87360.0,0.23182542948699644
72062.0,0.20013046779950192
29388.0,0.2628376659935875
90178.0,0.20948530132733634
1090.0,0.20948530132733634
22898.0,0.21249284565306273
994.0,0.41514006992095454
74120.0,0.19456685412556857
82594.0,0.19607193000558676
45211.0,0.481220066954645
83526.0,0.31349662681464735
77504.0,0.22644765347423074
77357.0,0.30791882493903605
94837.0,0.24458248650348197
75345.0,0.20111283104476452
33825.0,0.28250855554873683
67688.0,0.21972235700657702
43567.0,0.22737250937306533
90096.0,0.21011465793234838
84103.0,0.19607193000558676
89217.0,0.2207635351724992
11035.0,0.25288043866221277
73782.0,0.1899696996404215
61029.0,0.19046709773960654
22253.0,0.3924678752203051
71770.0,0.24154042626484895
14851.0,0.46762102884302914
48543.0,0.29506500975799344
53375.0,0.4539499325470058
9239.0,0.3290476413406202
50910.0,0.19273960124928913
7752.0,0.6914797945181379
14390.0,0.23248038435804738
38461.0,0.20138642622145494
29014.0,0.2264021881202011
17962.0,0.21249284565306273
56755.0,0.23017132565923226
82489.0,0.24946232829448298
61481.0,0.24186224024459774
21066.0,0.20948530132733634
38231.0,0.2825775930915349
76306.0,0.2322520983571606
32221.0,0.3556007771387973
86030.0,0.3624367400963866
76070.0,0.2513555856511575
81782.0,0.1894075326145612
43513.0,0.2744254541071799
46218.0,0.37389146404061496
41215.0,0.2264021881202011
88994.0,0.26990042608514836
83879.0,0.18596468920240175
55133.0,0.2024894279783178
97682.0,0.2389930375021773
2168.0,0.2427737173290413
32212.0,0.39948678681451966
73618.0,0.24078923300945065
10805.0,0.4205063029876179
48944.0,0.4373321157744368
37538.0,0.23166153269343445
69219.0,0.23186711963189763
99284.0,0.24487646271556537
17593.0,0.25062232211509816
83733.0,0.23717343262273766
3224.0,0.20013046779950192
19283.0,0.3834596797281512
18719.0,0.19607193000558676
96329.0,0.19046709773960654
47823.0,0.22961827125025605
16869.0,0.23941973984197448
60538.0,0.3176062223099616
49291.0,0.38777713936521374
71079.0,0.2471056134246714
25632.0,0.22387279663338
62251.0,0.46482817360195267
72780.0,0.26379543117920645
13003.0,0.3176062223099616
40002.0,0.2264021881202011
98765.0,0.1918307680355468
86688.0,0.4121632282603928
58320.0,0.46482817360195267
84383.0,0.23248038435804738
76245.0,0.5148918072329096
93031.0,0.190148817625242
54534.0,0.20013046779950192
58723.0,0.2136283484952439
36529.0,0.24252214284587886
77541.0,0.2966636678386154
49677.0,0.3148373315899404
76734.0,0.2189283551965841
99838.0,0.303867638419429
1529.0,0.7676253805408433
30528.0,0.22387279663338
11220.0,0.20013046779950192
93804.0,0.20447267198203078
58259.0,0.1899696996404215
20339.0,0.23166153269343445
42577.0,0.46482817360195267
23740.0,0.25594083856135424
7391.0,0.19392535433505817
94300.0,0.2264021881202011
81918.0,0.3010735865518723
25894.0,0.18893625051219293
37142.0,0.3148373315899404
88486.0,0.21972235700657702
17974.0,0.31281709718484235
23522.0,0.193169191381096
60666.0,0.2050640878248847
2482.0,0.24760790525266174
88646.0,0.4234897228303452
82150.0,0.31349662681464735
86468.0,0.3176062223099616
75758.0,0.2227603841471277
35498.0,0.43677054124631004
86662.0,0.27857545674860423
48888.0,0.22627014936974915
86890.0,0.37400126332865063
80800.0,0.2566346794251073
21045.0,0.28954481057037823
2799.0,0.2557527178268808
10916.0,0.20013046779950192
77435.0,0.2595076308068445
27846.0,0.18893625051219293
9054.0,0.19301753134170666
19538.0,0.6799436697453148
19587.0,0.481220066954645
92929.0,0.22329860253397996
91755.0,0.22797672786585832
35661.0,0.3008991771215107
60771.0,0.20518808316931245
40120.0,0.20013046779950192
889.0,0.24187070402970412
23531.0,0.20013046779950192
16672.0,0.19301753134170666
10823.0,0.25288043866221277
80285.0,0.3148373315899404
81029.0,0.18869243515076875
44604.0,0.20447267198203078
39242.0,0.3375077948688272
26560.0,0.2450339015819229
46806.0,0.481220066954645
96785.0,0.20013046779950192
24706.0,0.26865736087319264
88480.0,0.22990326743654999
57315.0,0.2470929832390377
3446.0,0.32924462862593384
12090.0,0.4539499325470058
97040.0,0.26453072523898036
65462.0,0.2233000760627483
5241.0,0.18869243515076875
97418.0,0.30791882493903605
13258.0,0.1882225191877123
89719.0,0.5148918072329096
68834.0,0.1988932397994186
91152.0,0.30046507295501856
48913.0,0.30535127303546544
3626.0,0.19198536734311192
91685.0,0.19253940044773718
8691.0,0.24297549865860205
30925.0,0.24823092695597151
56825.0,0.3375077948688272
3830.0,0.5148918072329096
30378.0,0.18925297528076956
77994.0,0.18943157551972625
33864.0,0.22037617118352024
2796.0,0.26492983188674485
46336.0,0.2564175131324405
6057.0,0.34422615302011483
14343.0,0.20077198637607876
97320.0,0.2610912882266475
36178.0,0.19046709773960654
53255.0,0.2796474735952728
80715.0,0.273721597009775
45459.0,0.31287958654943443
14349.0,0.27857545674860423
81802.0,0.24187070402970412
22939.0,0.19608601204724926
46890.0,0.31611587391561574
70172.0,0.2475459104580783
98942.0,0.2470929832390377
69473.0,0.40327972536040696
60799.0,0.23717343262273766
96623.0,0.46762102884302914
66047.0,0.2392995652315549
22722.0,0.22627014936974915
89798.0,0.19624320798654016
52528.0,0.22990326743654999
4092.0,0.2125749820355205
21782.0,0.30343663916556557
98723.0,0.20447267198203078
83686.0,0.23717343262273766
84689.0,0.3884970617443523
50369.0,0.18577697752079425
76171.0,0.20481727333604113
77288.0,0.22961827125025605
46229.0,0.352266684147646
56531.0,0.277701973034379
93788.0,0.23166153269343445
25213.0,0.2050640878248847
14288.0,0.37389146404061496
17576.0,0.23940837018427236
72959.0,0.19607193000558676
37382.0,0.2389930375021773
24649.0,0.22990326743654999
62269.0,0.19875168405177168
26285.0,0.30791882493903605
50918.0,0.24344980067498945
21401.0,0.3781441704811308
6804.0,0.21674916339006897
29533.0,0.6825764874080659
78638.0,0.24687137890163102
58557.0,0.24122566656638703
21840.0,0.37017094652202603
62409.0,0.1882225191877123
42474.0,0.4539499325470058
97174.0,0.32862948923050267
982.0,0.2242605606884652
27505.0,0.1882225191877123
22484.0,0.24626210333905618
93301.0,0.3375077948688272
72723.0,0.19548019891421706
33030.0,0.23248038435804738
46652.0,0.24391083756790946
18514.0,0.19118733584014047
91001.0,0.2050640878248847
65553.0,0.37213548943735647
22916.0,0.29800977961057123
7567.0,0.33694664454670975
63483.0,0.24537840184089119
8040.0,0.18596468920240175
83390.0,0.25218689558240226
69635.0,0.22160864984898035
11931.0,0.24762377770381916
17020.0,0.21249284565306273
82996.0,0.22644765347423074
66758.0,0.21249284565306273
25451.0,0.24826736070436467
57816.0,0.24344980067498945
10408.0,0.18972486261422375
17997.0,0.23182542948699644
20809.0,0.2608826856191577
18073.0,0.18925297528076956
69408.0,0.19607193000558676
14232.0,0.2696309413410285
97769.0,0.24980028585217978
44630.0,0.481220066954645
30025.0,0.2825775930915349
67366.0,0.40327972536040696
47764.0,0.2670823778904589
75613.0,0.6870567437796579
44568.0,0.3899301099076644
5465.0,0.2696476478432586
15822.0,0.19046709773960654
16082.0,0.29812536904359627
63662.0,0.19198536734311192
691.0,0.7425460898788269
26425.0,0.37017094652202603
4526.0,0.22847106845492807
70441.0,0.22644765347423074
71110.0,0.1882225191877123
40833.0,0.5148918072329096
3148.0,0.22925340431253227
12251.0,0.5148918072329096
85596.0,0.24078923300945065
24117.0,0.21040387262045035
54587.0,0.20013046779950192
54958.0,0.4539499325470058
65105.0,0.28776107155277
88867.0,0.19840912501465024
87042.0,0.3176062223099616
42750.0,0.24430857154111474
47715.0,0.23248038435804738
3195.0,0.2910670275922803
51160.0,0.20481727333604113
76544.0,0.2937546286113637
25862.0,0.42564577496189615
29504.0,0.33000328656023425
5761.0,0.32277001874833394
72804.0,0.5148918072329096
76085.0,0.31349662681464735
87422.0,0.24458248650348197
48691.0,0.2050846184098035
95338.0,0.3124544998315073
94674.0,0.42645215478034
52769.0,0.37690617714630575
15292.0,0.23717343262273766
62957.0,0.201285993607555
44601.0,0.25218689558240226
16786.0,0.1882225191877123
26420.0,0.1899696996404215
95549.0,0.3099841461846402
8305.0,0.2345601907315555
31436.0,0.34422615302011483
83200.0,0.3387288743516373
35741.0,0.21834688489573792
26488.0,0.22146294721365922
31316.0,0.23940837018427236
42658.0,0.2050846184098035
33872.0,0.1882225191877123
75688.0,0.3041158158335706
59874.0,0.2144418006033342
66182.0,0.193169191381096
4113.0,0.19530942505446452
41713.0,0.4630686798252582
49768.0,0.18940488741615247
51713.0,0.22302713493204043
85097.0,0.24826736070436467
76691.0,0.25258545437867186
42735.0,0.18869243515076875
95616.0,0.201285993607555
98805.0,0.19935984899623985
8170.0,0.206618132278493
89204.0,0.2075015162339357
3120.0,0.4205063029876179
33883.0,0.3176062223099616
71963.0,0.1882225191877123
89404.0,0.3258892096152036
9847.0,0.21273715369207913
18028.0,0.18893625051219293
49132.0,0.21249284565306273
21982.0,0.7062450733272504
97709.0,0.32862948923050267
84978.0,0.18626592214698004
31850.0,0.20013046779950192
56548.0,0.24910029084455432
80539.0,0.2383073338611292
99241.0,0.3699728671680327
38535.0,0.2024894279783178
42777.0,0.3015639453359354
67603.0,0.1976826241395829
36307.0,0.24344980067498945
47726.0,0.481220066954645
7724.0,0.1918307680355468
10449.0,0.4551609233849033
