ID_CORRELATIVO,MLP_log
25539.0,0.03893215105276101
12828.0,0.07015751461462634
89828.0,0.03362021232818412
25600.0,0.02854315532190951
24291.0,0.0017898890767806684
63983.0,0.276971983296319
67518.0,0.06520509427908462
82104.0,0.604500295212415
29260.0,0.06310580474277433
40004.0,0.0591620520007437
65199.0,0.015354320361762723
76117.0,0.07785316486780265
93827.0,0.11630974487764581
29395.0,0.08660620250914258
86252.0,0.012102307987544563
40938.0,0.2750773330312548
24209.0,0.04385687306941765
24037.0,0.010433223474768034
80880.0,0.0012582219107963295
33040.0,0.19745835297887254
52215.0,0.07567203026193502
38125.0,0.2230070301006223
13173.0,0.04283804330960424
65774.0,0.006733688963345267
16691.0,0.06551546567289475
71372.0,0.055143534058004075
33821.0,0.06229520980839355
90285.0,0.035823496804505015
8425.0,0.030582196710614525
36687.0,0.08385618911292365
78613.0,0.34031023597933907
23269.0,0.020069473099854292
65699.0,0.020476186179663954
99079.0,0.03211256704931734
45348.0,0.07536595179143203
40929.0,0.07926513145213965
3792.0,0.15656658217263886
46357.0,0.060579396882325914
62600.0,0.0789043160542538
23863.0,0.0039094185842307285
77937.0,0.00807941573947659
335.0,0.007746598070559443
60070.0,0.013452843841866874
13973.0,0.17963969609650893
45656.0,0.14989711019637963
18176.0,0.06879831662863693
5930.0,0.06628910109597373
86954.0,0.06306070381942525
64225.0,0.028476543859732164
72124.0,0.06032566067426895
2108.0,0.2593919097761827
44109.0,0.13661462477211112
16923.0,0.0046504752796472275
70941.0,0.015013660408426152
83294.0,0.14415060034049054
78522.0,0.002610593197361818
95018.0,0.21990546754908608
96818.0,0.08575961856735781
27237.0,0.001015559711470592
84772.0,0.22836675219253055
41563.0,0.11784397283049276
73476.0,0.045651557228188144
72352.0,0.13685701457382968
79414.0,0.04553875905793792
60076.0,0.04507137515333651
80745.0,0.037978996496589215
86202.0,0.008954191045110176
16667.0,0.008347161275268668
61215.0,0.044122956980133396
3297.0,0.1469031448914806
3700.0,0.030272106576307273
70352.0,0.010560113416323963
72752.0,0.10739482289944945
16377.0,0.21049444729904912
455.0,0.04883824009204721
16803.0,0.048179649273458906
45698.0,0.05477831131024635
13350.0,0.10070250408123992
76081.0,0.0778343577884851
77878.0,0.033064054438475904
72854.0,0.001450130897421135
36377.0,0.03427628034851484
64828.0,0.057026657980977544
5048.0,0.005592303184684839
20341.0,0.1288226875753021
93214.0,0.008965576419949023
70114.0,0.07105455360891226
22778.0,0.00887488401849156
24111.0,0.19907836531291573
91002.0,0.07014373855091607
41036.0,0.03677119986947487
84784.0,0.42494628097827103
77981.0,0.02997456294600172
62877.0,0.16747297376890444
75883.0,0.0013566166248491908
65815.0,0.0012260918380218495
9256.0,0.5116346764520713
43407.0,0.6254196388672036
2531.0,0.16463111521928728
27887.0,0.02838277866482445
12062.0,0.03415657600625966
20044.0,0.27572118390362327
65756.0,0.2068389349830846
93096.0,0.008932893424132171
22795.0,0.05352621279153746
87212.0,0.0723028867256824
35969.0,0.11263674899676444
16574.0,0.3527509431787045
86765.0,0.14015301897898952
15941.0,0.03086578052513098
90109.0,0.7251484838397056
48087.0,0.04668945736407371
58303.0,0.02931072805338727
94111.0,0.161431477275716
58882.0,0.16318042250540696
68501.0,0.016025123088858142
15523.0,0.051312426705856555
32550.0,0.07287632048906094
66142.0,0.04100421487725416
34097.0,0.003606775974092359
65169.0,0.28355646178753063
97085.0,0.05696707668302882
56165.0,0.4320406142501997
86685.0,0.02315817778857218
70155.0,0.11468839739929014
94728.0,0.21583933210396122
18780.0,0.4679857415943331
94486.0,0.0688282829073241
39723.0,0.035973703671412824
53398.0,0.02432734132310087
49177.0,0.018624595705143465
61923.0,0.20874610321726586
72622.0,0.523448835206512
78582.0,0.004057264297654968
55627.0,0.0007187988606820682
52808.0,0.30561474175641756
26623.0,0.02779009870625799
68723.0,0.030608844529104836
15319.0,0.04572640870258235
33747.0,0.03570116631893363
73915.0,0.03357251221761841
92776.0,0.08885154417459692
49883.0,0.06561901315765345
98556.0,0.03862510772098161
88865.0,0.03419568713594654
97115.0,0.0103140039474841
54132.0,0.10120609027198851
9554.0,0.08525278410906645
70701.0,0.029016522598453696
5627.0,0.01963372345642711
80129.0,0.008364687310744764
8134.0,0.08487179566218027
69401.0,0.08588797015306536
27103.0,0.12603504345474273
30747.0,0.05889530142290969
83422.0,0.036624465418715786
3842.0,0.0306789533963076
2394.0,0.022057020359026916
6597.0,0.053036352457684885
11139.0,0.0314948854022429
57217.0,0.057328913162927604
3953.0,0.02407992784003331
79429.0,0.14898813321204177
60795.0,0.08608696784313835
56610.0,0.07216737972082464
81632.0,0.385608905883332
69638.0,0.2895276323123914
86896.0,0.15707129526470254
75514.0,0.3765595079259738
66956.0,0.19281270245009602
70023.0,0.031229917108884543
14775.0,0.22239515948690922
63656.0,0.020519357627899408
86171.0,0.012390356326597756
53818.0,0.0011516190260930145
75659.0,0.0022952837137713133
60135.0,0.018654876824325928
3003.0,0.003915884086913
62748.0,0.008045188920965098
48871.0,0.5567842231265061
68081.0,0.06770397658292805
10715.0,0.02406664382949957
18278.0,0.4057022623550992
11112.0,0.025718804668675464
10680.0,0.23057687527341264
39089.0,0.0798850000808117
92019.0,0.009007877086659009
23820.0,0.18687247763310919
28533.0,0.020624186189437243
61946.0,0.12137440850497319
68786.0,0.16629429752191657
50374.0,0.040785468291114235
32563.0,0.006584501206271479
91650.0,0.053897924011440786
54629.0,0.12702524626462533
38213.0,0.03551125013568627
23419.0,0.10337019295393786
5647.0,0.06448404943553675
25369.0,0.022829060489283206
61117.0,0.05525723369360317
90892.0,0.05424239629107369
56964.0,0.08859945323686806
73556.0,0.0529459527646504
21316.0,0.2597402157034343
57187.0,0.07429832929527999
50543.0,0.001878135219442965
92908.0,0.0002802547506746751
76663.0,0.015852665074847293
50791.0,0.005716305930526979
42964.0,0.14395830937719495
36473.0,0.0024036250616383636
41795.0,0.008921562381323593
3005.0,0.10084889084611766
92387.0,0.008768521411421504
90232.0,0.001574044235523756
87360.0,0.03881716868995994
72062.0,0.01650833297015994
29388.0,0.15974757680470864
90178.0,0.02388266478556957
1090.0,0.03291133006340733
22898.0,0.02956740638048701
994.0,0.5744948088016506
74120.0,0.004985545328219369
82594.0,0.009711203963160579
45211.0,0.15370565710211107
83526.0,0.1369231148156982
77504.0,0.036678689292459814
77357.0,0.09252923650576031
94837.0,0.0913851110035776
75345.0,0.005834796649045828
33825.0,0.0841857216647355
67688.0,0.024264634323978112
43567.0,0.0639558610353836
90096.0,0.01620653003696645
84103.0,0.026975919371576545
89217.0,0.0336683701219552
11035.0,0.09289108077793745
73782.0,0.004906824606602983
61029.0,0.025070011784118912
22253.0,0.18823990207721097
71770.0,0.08045228852852176
14851.0,0.6147711553124471
48543.0,0.13540614995340988
53375.0,0.33186693814037377
9239.0,0.11739926932138639
50910.0,0.0269139798701424
7752.0,0.9029645322326488
14390.0,0.06858389860263703
38461.0,0.004439297951757384
29014.0,0.04291169703756608
17962.0,0.07753592201295978
56755.0,0.03710540854031287
82489.0,0.05186872437301077
61481.0,0.06621597816498516
21066.0,0.03166186805443262
38231.0,0.04017203546748464
76306.0,0.10324409855788066
32221.0,0.64324719745086
86030.0,0.14358054378365293
76070.0,0.029339608170934377
81782.0,0.0051400749949943435
43513.0,0.06177713712760356
46218.0,0.08294878291246305
41215.0,0.06741429291473973
88994.0,0.1054650269506586
83879.0,0.0005953140486241938
55133.0,0.02514811554953205
97682.0,0.1190175875707341
2168.0,0.0464956802483513
32212.0,0.23557208835212834
73618.0,0.01799879426588254
10805.0,0.13296978653887867
48944.0,0.2067077092834171
37538.0,0.15327780920977882
69219.0,0.07000449366670876
99284.0,0.04312654351824542
17593.0,0.1876622923518415
83733.0,0.08835309636731128
3224.0,0.01171499699040007
19283.0,0.14719291473988666
18719.0,0.0050147319248699425
96329.0,0.013301649215603175
47823.0,0.12311619295177387
16869.0,0.10094719581930717
60538.0,0.19854305188493426
49291.0,0.10673029613001749
71079.0,0.014381957281744975
25632.0,0.02963919510803343
62251.0,0.18776029215549694
72780.0,0.05929119664404443
13003.0,0.10820415702847842
40002.0,0.028140185746515414
98765.0,0.0013806081199582185
86688.0,0.14820849899902377
58320.0,0.1981158481637353
84383.0,0.06515271264416675
76245.0,0.8480827258497715
93031.0,0.05336784104476086
54534.0,0.03044658523468735
58723.0,0.04107336641421459
36529.0,0.0881093333975609
77541.0,0.22447223695847987
49677.0,0.4789058430734021
76734.0,0.009840566291226741
99838.0,0.03328462031196573
1529.0,0.7873076304586621
30528.0,0.03103707152479487
11220.0,0.015756711969517067
93804.0,0.0101655593075636
58259.0,0.0029070398296085938
20339.0,0.04979095693060427
42577.0,0.26203593664718244
23740.0,0.11667651221109296
7391.0,0.06642196480632521
94300.0,0.07475233831477224
81918.0,0.05010160090680346
25894.0,0.0014754514711502454
37142.0,0.18042027086930187
88486.0,0.02322989411331813
17974.0,0.028996800555825947
23522.0,0.004715952663410973
60666.0,0.02487984842884488
2482.0,0.09508123494912404
88646.0,0.1615770026298777
82150.0,0.13455703537377278
86468.0,0.20351275021683465
75758.0,0.052716933941372106
35498.0,0.22349558306032474
86662.0,0.08867207809829984
48888.0,0.049864257920419396
86890.0,0.43146423782808385
80800.0,0.07468531675387437
21045.0,0.15030308953905794
2799.0,0.14469344467324952
10916.0,0.04272636550063823
77435.0,0.06180647053893389
27846.0,0.009463317660026527
9054.0,0.007467260693461942
19538.0,0.5666991191946944
19587.0,0.2531981468992727
92929.0,0.05782715700549809
91755.0,0.07924675424861999
35661.0,0.46309685357175884
60771.0,0.13259730111896564
40120.0,0.042509045714698955
889.0,0.04778068432485237
23531.0,0.016736614399941424
16672.0,0.015518884044320476
10823.0,0.18767804794150098
80285.0,0.09721913989776768
81029.0,0.0015637158773679001
44604.0,0.06524971828977766
39242.0,0.16304504770180744
26560.0,0.05954861738796877
46806.0,0.4528598910439704
96785.0,0.009913001313943987
24706.0,0.07409478613791294
88480.0,0.06991538710042525
57315.0,0.04068768457404654
3446.0,0.05104104840650094
12090.0,0.22212284526935946
97040.0,0.08675045390933887
65462.0,0.02039829098006845
5241.0,0.0035309979780335037
97418.0,0.07107931722798315
13258.0,0.02299419834505829
89719.0,0.48616655280242566
68834.0,0.02508200416331045
91152.0,0.18857634045455215
48913.0,0.25504051937005195
3626.0,0.0072193697491754315
91685.0,0.002009134086562367
8691.0,0.025634342864606044
30925.0,0.09113243212281963
56825.0,0.20374867390594134
3830.0,0.5451986030738731
30378.0,0.009678529391290602
77994.0,0.004797861942073972
33864.0,0.033895545554908646
2796.0,0.12009932910011584
46336.0,0.016521349057511927
6057.0,0.18517511710938137
14343.0,0.030439700801657837
97320.0,0.08886891863565441
36178.0,0.006675179401764738
53255.0,0.0796936309319772
80715.0,0.13027111474395028
45459.0,0.08930739662209257
14349.0,0.04565148324701367
81802.0,0.090716454868672
22939.0,0.0356428173224601
46890.0,0.14214620202840805
70172.0,0.0704220506918349
98942.0,0.052940141448506076
69473.0,0.08091733887011748
60799.0,0.052757719833212285
96623.0,0.3285417655871089
66047.0,0.014613088232718318
22722.0,0.03066435406558311
89798.0,0.006841891727904031
52528.0,0.023190500288264002
4092.0,0.10766488972005916
21782.0,0.09658622693890381
98723.0,0.048410942743879665
83686.0,0.07300970118332524
84689.0,0.08892048226380596
50369.0,0.0006838399166880563
76171.0,0.023447378365964056
77288.0,0.06464310862996249
46229.0,0.82338134976538
56531.0,0.041545143891258136
93788.0,0.028075477172113516
25213.0,0.005407403727119936
14288.0,0.06629884352183081
17576.0,0.05053014064362624
72959.0,0.024473787439954302
37382.0,0.0407530617378745
24649.0,0.11674889791582779
62269.0,0.013179482199743988
26285.0,0.08718757524523081
50918.0,0.29749517395147457
21401.0,0.21907320973312122
6804.0,0.019050203318289462
29533.0,0.6896080030014092
78638.0,0.14008124098710256
58557.0,0.06763584856820119
21840.0,0.13606408765469957
62409.0,0.010941437296130927
42474.0,0.3243426803590521
97174.0,0.1187445609876649
982.0,0.07127041585660801
27505.0,0.015582864586561143
22484.0,0.020494627874637395
93301.0,0.24177570550803038
72723.0,0.024594613960683364
33030.0,0.042677481532728566
46652.0,0.05052168756907145
18514.0,0.008077047008462136
91001.0,0.005971147293245321
65553.0,0.057612600220058964
22916.0,0.08078931274118903
7567.0,0.19052017428737586
63483.0,0.02859691477594481
8040.0,0.0019028854134690392
83390.0,0.17845879834007294
69635.0,0.020203156910361408
11931.0,0.029542385606863737
17020.0,0.025448632206325
82996.0,0.05765385316753671
66758.0,0.03862569960392287
25451.0,0.06785916666295294
57816.0,0.07831737371604448
10408.0,0.02485133108912462
17997.0,0.04328034414531314
20809.0,0.06696702406482653
18073.0,0.012897310027094752
69408.0,0.02616564776594471
14232.0,0.18976087846742462
97769.0,0.0787638685239476
44630.0,0.2687874914630669
30025.0,0.15831984617163003
67366.0,0.08663904182871848
47764.0,0.11903966999033445
75613.0,0.618918427840533
44568.0,0.2749139227127945
5465.0,0.1732784224407815
15822.0,0.024598688184969603
16082.0,0.38533379539384155
63662.0,0.008521892478555244
691.0,0.7736143649110433
26425.0,0.36135314944314645
4526.0,0.043970430168929736
70441.0,0.06205067763562606
71110.0,0.04034130586738189
40833.0,0.5990423432651021
3148.0,0.037493900291553306
12251.0,0.6122410064182734
85596.0,0.029883202134689025
24117.0,0.07508025155678212
54587.0,0.044433855401249764
54958.0,0.23372122120983763
65105.0,0.18259107172739575
88867.0,0.03373661499510676
87042.0,0.2622301336219787
42750.0,0.09619113747948131
47715.0,0.1026942381147227
3195.0,0.05169748478390775
51160.0,0.01020786843812215
76544.0,0.05545542799348188
25862.0,0.5693101835762141
29504.0,0.20646018212545095
5761.0,0.13154571653244282
72804.0,0.5483988831176776
76085.0,0.10577944950833243
87422.0,0.07260620261325341
48691.0,0.02141382717692157
95338.0,0.04254321690675389
94674.0,0.36357745751165826
52769.0,0.15080988018268232
15292.0,0.07093668087978204
62957.0,0.013443951187244488
44601.0,0.12550438205503614
16786.0,0.015838919196520897
26420.0,0.013117731741664718
95549.0,0.08972329113532052
8305.0,0.2379770010632444
31436.0,0.2542123633801302
83200.0,0.2594291654371105
35741.0,0.16058515402034598
26488.0,0.009229161310085516
31316.0,0.1927390910418768
42658.0,0.029525266863366446
33872.0,0.002796477042423418
75688.0,0.09529368392176359
59874.0,0.00593919278410154
66182.0,0.007871831884256286
4113.0,0.010902774775120912
41713.0,0.8065210700830215
49768.0,0.02367598519754764
51713.0,0.015163583422139795
85097.0,0.05805370437132225
76691.0,0.5545806014441458
42735.0,0.0016998846002387001
95616.0,0.02368180013541115
98805.0,0.053275039928182714
8170.0,0.0033773510712506605
89204.0,0.059911391865988914
3120.0,0.10166802751504862
33883.0,0.05882074694026212
71963.0,0.0006112755770338053
89404.0,0.1231453087228976
9847.0,0.019706533969358106
18028.0,0.0017221625223753942
49132.0,0.06729786426537689
21982.0,0.6824123204014761
97709.0,0.17306332073271
84978.0,0.0006451416573620598
31850.0,0.02279104678942807
56548.0,0.08696486564880264
80539.0,0.10804533061740802
99241.0,0.18939278656820177
