ID_CORRELATIVO,KNN16_standard
67518.0,0.0
82104.0,0.6875
29260.0,0.0625
40004.0,0.0
65199.0,0.25
76117.0,0.1875
93827.0,0.25
29395.0,0.1875
86252.0,0.375
40938.0,0.3125
24209.0,0.0
24037.0,0.0
80880.0,0.0
33040.0,0.4375
52215.0,0.0
38125.0,0.4375
13173.0,0.0
65774.0,0.0625
16691.0,0.125
71372.0,0.125
33821.0,0.0625
90285.0,0.0625
8425.0,0.0625
36687.0,0.0625
78613.0,0.375
23269.0,0.0
65699.0,0.0625
99079.0,0.0
45348.0,0.125
40929.0,0.1875
3792.0,0.4375
46357.0,0.125
62600.0,0.25
23863.0,0.0625
77937.0,0.0625
335.0,0.0
60070.0,0.0
13973.0,0.3125
45656.0,0.3125
18176.0,0.0
5930.0,0.125
86954.0,0.0625
64225.0,0.0
72124.0,0.0
2108.0,0.0
44109.0,0.375
16923.0,0.0
70941.0,0.0
83294.0,0.1875
78522.0,0.0
95018.0,0.3125
96818.0,0.125
27237.0,0.0
84772.0,0.25
41563.0,0.25
73476.0,0.0
72352.0,0.0625
79414.0,0.3125
60076.0,0.1875
80745.0,0.0
86202.0,0.0625
16667.0,0.1875
61215.0,0.0625
3297.0,0.0625
3700.0,0.0
70352.0,0.125
72752.0,0.25
16377.0,0.3125
455.0,0.0
16803.0,0.125
45698.0,0.0625
13350.0,0.375
76081.0,0.1875
77878.0,0.125
72854.0,0.0
36377.0,0.1875
64828.0,0.0
5048.0,0.0
20341.0,0.375
93214.0,0.0625
70114.0,0.0
22778.0,0.0625
24111.0,0.3125
91002.0,0.25
41036.0,0.0
84784.0,0.5625
77981.0,0.0625
62877.0,0.25
75883.0,0.0
65815.0,0.0
9256.0,0.625
43407.0,0.8125
2531.0,0.375
27887.0,0.0
12062.0,0.0625
20044.0,0.8125
65756.0,0.125
93096.0,0.0
22795.0,0.125
87212.0,0.0625
35969.0,0.0
16574.0,0.375
86765.0,0.1875
15941.0,0.0625
90109.0,0.75
48087.0,0.0
58303.0,0.0
94111.0,0.3125
58882.0,0.1875
68501.0,0.25
15523.0,0.0625
32550.0,0.125
66142.0,0.125
34097.0,0.0
65169.0,0.3125
97085.0,0.25
56165.0,0.375
86685.0,0.0
70155.0,0.0625
94728.0,0.3125
18780.0,0.5
94486.0,0.125
39723.0,0.0625
53398.0,0.0625
49177.0,0.0
61923.0,0.25
72622.0,0.5
78582.0,0.0
55627.0,0.0
52808.0,0.4375
26623.0,0.0
68723.0,0.0
15319.0,0.1875
33747.0,0.0
73915.0,0.125
92776.0,0.25
49883.0,0.0
98556.0,0.0
88865.0,0.0625
97115.0,0.1875
54132.0,0.25
9554.0,0.125
70701.0,0.0
5627.0,0.0
80129.0,0.0
8134.0,0.1875
69401.0,0.1875
27103.0,0.1875
30747.0,0.25
83422.0,0.0
3842.0,0.0
2394.0,0.0625
6597.0,0.1875
11139.0,0.125
57217.0,0.0625
3953.0,0.1875
79429.0,0.375
60795.0,0.0625
56610.0,0.3125
81632.0,0.5625
69638.0,0.1875
86896.0,0.5
75514.0,0.1875
66956.0,0.3125
70023.0,0.0625
14775.0,0.25
63656.0,0.4375
86171.0,0.0
53818.0,0.0
75659.0,0.0
60135.0,0.0625
3003.0,0.0625
62748.0,0.0625
48871.0,0.5625
68081.0,0.0625
10715.0,0.125
18278.0,0.4375
11112.0,0.0
10680.0,0.3125
39089.0,0.1875
92019.0,0.0
23820.0,0.5
28533.0,0.125
61946.0,0.125
68786.0,0.1875
50374.0,0.125
32563.0,0.0625
91650.0,0.1875
54629.0,0.0
38213.0,0.125
23419.0,0.0
5647.0,0.125
25369.0,0.0625
61117.0,0.125
90892.0,0.1875
56964.0,0.0625
73556.0,0.0625
21316.0,0.5625
57187.0,0.0625
50543.0,0.0
92908.0,0.0
76663.0,0.0
50791.0,0.0
42964.0,0.125
36473.0,0.0
41795.0,0.0
3005.0,0.0625
92387.0,0.0
90232.0,0.0
87360.0,0.0
72062.0,0.0625
29388.0,0.125
90178.0,0.125
1090.0,0.0625
22898.0,0.0
994.0,0.6875
74120.0,0.0
82594.0,0.0
45211.0,0.25
83526.0,0.125
77504.0,0.0625
77357.0,0.125
94837.0,0.0625
75345.0,0.0625
33825.0,0.0
67688.0,0.0
43567.0,0.0625
90096.0,0.125
84103.0,0.0
89217.0,0.0
11035.0,0.125
73782.0,0.0
61029.0,0.125
22253.0,0.125
71770.0,0.0625
14851.0,0.625
48543.0,0.0
53375.0,0.625
9239.0,0.25
50910.0,0.0625
7752.0,0.9375
14390.0,0.125
38461.0,0.0
29014.0,0.1875
17962.0,0.125
56755.0,0.0
82489.0,0.1875
61481.0,0.0
21066.0,0.0
38231.0,0.0
76306.0,0.125
32221.0,0.875
86030.0,0.125
76070.0,0.125
81782.0,0.0
43513.0,0.0
46218.0,0.25
41215.0,0.125
88994.0,0.125
83879.0,0.0
55133.0,0.125
97682.0,0.125
2168.0,0.0625
32212.0,0.25
73618.0,0.0625
10805.0,0.25
48944.0,0.125
37538.0,0.0625
69219.0,0.0
99284.0,0.0625
17593.0,0.25
83733.0,0.0625
3224.0,0.125
19283.0,0.375
18719.0,0.0
96329.0,0.0
47823.0,0.3125
16869.0,0.0625
60538.0,0.5
49291.0,0.375
71079.0,0.0
25632.0,0.0625
62251.0,0.3125
72780.0,0.0625
13003.0,0.375
40002.0,0.0625
98765.0,0.0
86688.0,0.375
58320.0,0.1875
84383.0,0.25
76245.0,0.75
93031.0,0.0625
54534.0,0.0
58723.0,0.0625
36529.0,0.4375
77541.0,0.25
49677.0,0.3125
76734.0,0.0625
99838.0,0.0625
1529.0,0.9375
30528.0,0.0625
11220.0,0.0625
93804.0,0.0
58259.0,0.0
20339.0,0.0
42577.0,0.4375
23740.0,0.125
7391.0,0.0625
94300.0,0.1875
81918.0,0.0
25894.0,0.0
37142.0,0.125
88486.0,0.0
17974.0,0.125
23522.0,0.0
60666.0,0.0625
2482.0,0.125
88646.0,0.5
82150.0,0.125
86468.0,0.125
75758.0,0.0625
35498.0,0.3125
86662.0,0.0625
48888.0,0.0625
86890.0,0.625
80800.0,0.0625
21045.0,0.125
2799.0,0.25
10916.0,0.0
77435.0,0.125
27846.0,0.0625
9054.0,0.0
19538.0,0.8125
19587.0,0.375
92929.0,0.0
91755.0,0.5625
35661.0,0.4375
60771.0,0.1875
40120.0,0.0
889.0,0.0625
23531.0,0.0625
16672.0,0.0
10823.0,0.125
80285.0,0.375
81029.0,0.0
44604.0,0.125
39242.0,0.0625
26560.0,0.125
46806.0,0.4375
96785.0,0.0
24706.0,0.0625
88480.0,0.0625
57315.0,0.0625
3446.0,0.1875
12090.0,0.375
97040.0,0.125
65462.0,0.0625
5241.0,0.0
97418.0,0.0625
13258.0,0.0625
89719.0,0.6875
68834.0,0.0
91152.0,0.3125
48913.0,0.4375
3626.0,0.0
91685.0,0.0
8691.0,0.0625
30925.0,0.0
56825.0,0.3125
3830.0,0.5
30378.0,0.0
77994.0,0.0
33864.0,0.1875
2796.0,0.25
46336.0,0.0
6057.0,0.1875
14343.0,0.125
97320.0,0.0
36178.0,0.0625
53255.0,0.0625
80715.0,0.0625
45459.0,0.0
14349.0,0.0
81802.0,0.0
22939.0,0.0
46890.0,0.125
70172.0,0.125
98942.0,0.1875
69473.0,0.1875
60799.0,0.0625
96623.0,0.5
66047.0,0.0
22722.0,0.0
89798.0,0.0
52528.0,0.0625
4092.0,0.1875
21782.0,0.1875
98723.0,0.0
83686.0,0.0625
84689.0,0.125
50369.0,0.0
76171.0,0.1875
77288.0,0.0625
46229.0,0.625
56531.0,0.1875
93788.0,0.0625
25213.0,0.0625
14288.0,0.1875
17576.0,0.125
72959.0,0.0
37382.0,0.125
24649.0,0.0
62269.0,0.25
26285.0,0.0625
50918.0,0.1875
21401.0,0.4375
6804.0,0.0625
29533.0,0.625
78638.0,0.3125
58557.0,0.125
21840.0,0.25
62409.0,0.0
42474.0,0.5
97174.0,0.1875
982.0,0.0625
27505.0,0.0
22484.0,0.125
93301.0,0.375
72723.0,0.0625
33030.0,0.0625
46652.0,0.0
18514.0,0.0
91001.0,0.125
65553.0,0.125
22916.0,0.25
7567.0,0.125
63483.0,0.0
8040.0,0.0
83390.0,0.375
69635.0,0.0
11931.0,0.0
17020.0,0.125
82996.0,0.0625
66758.0,0.0625
25451.0,0.0625
57816.0,0.0625
10408.0,0.0
17997.0,0.0625
20809.0,0.25
18073.0,0.0625
69408.0,0.0
14232.0,0.125
97769.0,0.0
44630.0,0.375
30025.0,0.125
67366.0,0.375
47764.0,0.375
75613.0,0.9375
44568.0,0.375
5465.0,0.1875
15822.0,0.0
16082.0,0.0
63662.0,0.0
691.0,0.875
26425.0,0.375
4526.0,0.125
70441.0,0.1875
71110.0,0.0
40833.0,0.4375
3148.0,0.0625
12251.0,0.625
85596.0,0.125
24117.0,0.1875
54587.0,0.125
54958.0,0.1875
65105.0,0.75
88867.0,0.0
87042.0,0.3125
42750.0,0.1875
47715.0,0.0625
3195.0,0.0625
51160.0,0.0625
76544.0,0.0
25862.0,0.5
29504.0,0.3125
5761.0,0.25
72804.0,0.75
76085.0,0.0
87422.0,0.0625
48691.0,0.0
95338.0,0.125
94674.0,0.375
52769.0,0.0625
15292.0,0.25
62957.0,0.0625
44601.0,0.0625
16786.0,0.0
26420.0,0.0
95549.0,0.125
8305.0,0.25
31436.0,0.4375
83200.0,0.4375
35741.0,0.125
26488.0,0.1875
31316.0,0.125
42658.0,0.3125
33872.0,0.0
75688.0,0.1875
59874.0,0.0
66182.0,0.0625
4113.0,0.0
41713.0,0.9375
49768.0,0.0
51713.0,0.0625
85097.0,0.125
76691.0,0.5
42735.0,0.0
95616.0,0.0625
98805.0,0.0625
8170.0,0.125
89204.0,0.0
3120.0,0.1875
33883.0,0.0625
71963.0,0.0
89404.0,0.3125
9847.0,0.0
18028.0,0.0
49132.0,0.0625
21982.0,0.6875
97709.0,0.0625
84978.0,0.0
31850.0,0.0
56548.0,0.125
80539.0,0.0625
99241.0,0.0625
38535.0,0.1875
42777.0,0.0
67603.0,0.0
36307.0,0.125
47726.0,0.3125
7724.0,0.0
10449.0,0.6875
13756.0,0.3125
53513.0,0.0
135.0,0.0625
44481.0,0.0625
8269.0,0.375
86918.0,0.125
22036.0,0.0
52743.0,0.125
86531.0,0.4375
45538.0,0.125
7858.0,0.0
17820.0,0.25
24329.0,0.375
93490.0,0.1875
3773.0,0.0
61688.0,0.0625
91213.0,0.0625
19081.0,0.0
6338.0,0.75
82146.0,0.125
54100.0,0.0
40581.0,0.0625
63423.0,0.0625
35492.0,0.0625
12776.0,0.0
95220.0,0.3125
89419.0,0.125
49734.0,0.0625
73523.0,0.0625
45828.0,0.125
14034.0,0.0
8818.0,0.0625
62695.0,0.0625
25154.0,0.1875
74813.0,0.0
15307.0,0.1875
21139.0,0.25
21770.0,0.125
88233.0,0.1875
87436.0,0.125
25612.0,0.25
13087.0,0.625
50474.0,0.0625
78253.0,0.5
25020.0,0.1875
25313.0,0.375
42772.0,0.125
93344.0,0.1875
84936.0,0.25
16320.0,0.0
32645.0,0.0
93468.0,0.0
51213.0,0.3125
46264.0,0.1875
34316.0,0.125
45395.0,0.0
46640.0,0.0
93362.0,0.0
13575.0,0.0
27677.0,0.125
50100.0,0.1875
65619.0,0.0625
81487.0,0.0
57865.0,0.125
65419.0,0.0625
67825.0,0.0
71586.0,0.4375
22863.0,0.0625
89766.0,0.6875
70574.0,0.25
71811.0,0.0625
5842.0,0.0625
33790.0,0.25
84614.0,0.0625
62058.0,0.125
61242.0,0.0
96362.0,0.0625
34256.0,0.0625
24093.0,0.3125
6349.0,0.0625
80963.0,0.75
1277.0,0.25
27274.0,0.5
30052.0,0.0
74559.0,0.25
21971.0,0.1875
7210.0,0.25
24909.0,0.0625
64160.0,0.0
23554.0,0.0
92260.0,0.0
32863.0,0.0
74981.0,0.125
61692.0,0.0
52949.0,0.3125
47140.0,0.125
76773.0,0.3125
32269.0,0.125
24522.0,0.125
43415.0,0.0625
72231.0,0.1875
50150.0,0.0625
65206.0,0.25
41333.0,0.0625
47792.0,0.125
53900.0,0.0
2597.0,0.0
8733.0,0.125
37192.0,0.375
6257.0,0.0
50988.0,0.0
67325.0,0.0625
69.0,0.0
14557.0,0.1875
61585.0,0.0625
23427.0,0.0625
75131.0,0.0
97212.0,0.1875
21120.0,0.0
93224.0,0.125
50586.0,0.0625
89577.0,0.0
21043.0,0.0
4301.0,0.375
64783.0,0.0625
7097.0,0.25
17382.0,0.1875
83102.0,0.125
61624.0,0.1875
44450.0,0.1875
1916.0,0.3125
45993.0,0.1875
70492.0,0.4375
89779.0,0.375
51504.0,0.1875
39846.0,0.0625
2262.0,0.0625
37563.0,0.5
77292.0,0.0625
84068.0,0.125
56785.0,0.25
85499.0,0.0625
70875.0,0.0625
82180.0,0.0
42602.0,0.0
34749.0,0.3125
47824.0,0.0
44992.0,0.125
17530.0,0.0
23070.0,0.0
65432.0,0.0
73340.0,0.125
59743.0,0.0
68569.0,0.125
60831.0,0.0625
56288.0,0.0
15277.0,0.0625
6355.0,0.25
36467.0,0.375
98127.0,0.1875
19043.0,0.0625
15471.0,0.0
17289.0,0.25
29652.0,0.0625
15210.0,0.3125
32959.0,0.0
19064.0,0.0
11996.0,0.0
42694.0,0.0
57733.0,0.0
56051.0,0.6875
11344.0,0.25
15503.0,0.0625
22519.0,0.125
13034.0,0.9375
68595.0,0.0
88969.0,0.0625
58535.0,0.3125
85829.0,0.0625
78235.0,0.0
15897.0,0.0
39369.0,0.4375
40200.0,0.8125
66259.0,0.75
37608.0,0.0
45387.0,0.625
6969.0,0.25
2483.0,0.4375
50746.0,0.0
32777.0,0.0
43125.0,0.0625
73421.0,0.5
95861.0,0.1875
76072.0,0.5625
43965.0,0.125
24050.0,0.6875
75752.0,0.0625
89934.0,0.0
31063.0,0.0
39122.0,0.1875
62187.0,0.4375
53477.0,0.0
91768.0,0.25
16641.0,0.25
69375.0,0.6875
47274.0,0.0
76430.0,0.0625
96646.0,0.0
74929.0,0.25
95225.0,1.0
87654.0,0.3125
19836.0,0.3125
60352.0,0.1875
9475.0,0.25
73435.0,0.1875
18776.0,0.75
64210.0,0.3125
30957.0,0.25
10149.0,0.25
68881.0,0.125
33266.0,0.1875
86268.0,0.125
38600.0,0.0
96933.0,0.125
94899.0,0.0625
40087.0,0.0625
61947.0,0.1875
38751.0,0.25
63111.0,0.125
19745.0,0.5
27993.0,0.25
12974.0,0.1875
75735.0,0.125
79881.0,0.125
77240.0,0.1875
74186.0,0.0625
21406.0,0.0625
53171.0,0.0
55536.0,0.0
45520.0,0.1875
76780.0,0.8125
74950.0,0.0625
65246.0,0.0625
49608.0,0.0
88146.0,0.5
46600.0,0.0
10425.0,0.25
49641.0,0.375
74502.0,0.0
41576.0,0.0625
34546.0,0.0
87478.0,0.0
36345.0,0.125
39970.0,0.0625
37092.0,0.0625
99680.0,0.5
46569.0,0.6875
38252.0,0.0
34356.0,0.6875
67403.0,0.1875
77924.0,0.0625
25691.0,0.3125
25490.0,0.125
19004.0,0.0
6966.0,0.1875
6031.0,0.125
23920.0,0.625
18490.0,0.0
1807.0,0.0
75195.0,0.0
28244.0,0.0
66979.0,0.125
33403.0,0.0625
48006.0,0.125
75376.0,0.0
93844.0,0.0
24642.0,0.3125
90082.0,0.4375
83832.0,0.3125
47752.0,0.0
1489.0,0.0
71582.0,0.875
24635.0,0.0
89689.0,0.0
31163.0,0.0
2252.0,0.125
41274.0,0.0625
29995.0,0.0625
6396.0,0.0
19070.0,0.1875
41886.0,0.1875
4941.0,0.6875
75500.0,0.25
69775.0,0.1875
28854.0,0.1875
41202.0,0.1875
99999.0,0.375
19889.0,0.0625
71850.0,0.25
15485.0,0.0
88641.0,0.0
98372.0,0.0625
84762.0,0.25
884.0,0.3125
9142.0,0.3125
70128.0,0.0625
272.0,0.4375
64758.0,0.1875
50225.0,0.0625
25950.0,0.5625
82522.0,0.5625
29519.0,0.0625
17657.0,0.0625
93509.0,0.0
30801.0,0.25
67344.0,0.1875
62510.0,0.125
3486.0,0.0
33879.0,0.8125
27891.0,0.25
97549.0,0.25
92812.0,0.375
2524.0,0.0
36328.0,0.875
59764.0,0.125
11321.0,0.0
24946.0,0.375
22323.0,0.0625
63016.0,0.1875
88451.0,0.0
41680.0,0.0
80370.0,0.0
25107.0,0.0
88022.0,0.625
74471.0,0.125
97006.0,0.125
30697.0,0.125
75379.0,0.0625
53983.0,0.125
48173.0,0.0625
14548.0,0.125
42746.0,0.0
68563.0,0.0
80967.0,0.0
33802.0,0.0625
88247.0,0.0625
45316.0,0.4375
30467.0,0.0
14269.0,0.0625
73465.0,0.0
60790.0,0.0625
24089.0,0.0625
16600.0,0.125
58378.0,0.125
98264.0,0.25
235.0,0.125
39014.0,0.125
69284.0,0.125
15088.0,0.0
1226.0,0.3125
78789.0,0.0
91356.0,0.0
44509.0,0.625
14313.0,0.125
37485.0,0.0625
2997.0,0.25
45356.0,0.25
45934.0,0.1875
93516.0,0.0
45473.0,0.375
10338.0,0.4375
31507.0,0.1875
96548.0,0.1875
66725.0,0.0
36132.0,0.375
85832.0,0.25
90985.0,0.0
69516.0,0.125
44523.0,0.0625
90738.0,0.3125
88505.0,0.0625
80026.0,0.4375
83908.0,0.1875
35554.0,0.0
33379.0,0.0
15490.0,0.0
82664.0,0.4375
865.0,0.1875
8270.0,0.5
95606.0,0.4375
64721.0,0.0625
43545.0,0.25
10927.0,0.0
59916.0,0.0625
65557.0,0.25
83438.0,0.1875
32314.0,0.0
40054.0,0.0625
62618.0,0.125
91887.0,0.125
8907.0,0.1875
78287.0,0.0
43241.0,0.0625
57177.0,0.0
77001.0,0.25
95608.0,0.25
63324.0,0.0625
20595.0,0.0
7368.0,0.125
99704.0,0.0625
90038.0,0.5
57782.0,0.0625
45842.0,0.0
53361.0,0.0
26783.0,0.0625
48441.0,0.6875
70824.0,0.0
28609.0,0.1875
72290.0,0.0625
98885.0,0.0625
56110.0,0.0
47657.0,0.0625
63229.0,0.1875
92220.0,0.125
98950.0,0.125
88956.0,0.0625
4396.0,0.0625
28087.0,0.0625
54974.0,0.0625
46159.0,0.375
80115.0,0.375
91339.0,0.1875
7588.0,0.125
1260.0,0.5625
56889.0,0.4375
83787.0,0.3125
96874.0,0.125
75745.0,0.0625
81601.0,0.0625
71929.0,0.0
76787.0,0.0
62804.0,0.3125
22464.0,0.3125
91509.0,0.125
46854.0,0.0
49653.0,0.0625
81312.0,0.0
21435.0,0.0625
53321.0,0.0625
44230.0,0.1875
6554.0,0.1875
68480.0,0.125
59691.0,0.5625
83931.0,0.0625
54408.0,0.125
40632.0,0.0
53540.0,0.125
55115.0,0.0625
71475.0,0.125
39065.0,0.0
98450.0,0.125
33927.0,0.5
4219.0,0.8125
14325.0,0.0
37939.0,0.125
19736.0,0.125
79188.0,0.25
297.0,0.0625
6775.0,0.3125
71108.0,0.0
65409.0,0.0625
60991.0,0.0
86780.0,0.25
47005.0,0.0625
28719.0,0.125
11194.0,0.125
41389.0,0.25
55679.0,0.0625
92441.0,0.0
11634.0,0.125
35582.0,0.0
